Condition,ReadCode,CleansedReadCode,Term
Iron deficiency anaemia,D000-2,D000.12,Anaemia due to chronic blood loss
Iron deficiency anaemia,D000,D000.00,Anaemia due to chronic blood loss
Iron deficiency anaemia,^ESCT1192623,,Anaemia due to chronic blood loss
Iron deficiency anaemia,^ESCTAN684279,,Anaemia due to chronic blood loss
Iron deficiency anaemia,^ESCTAN684278,,Anaemia due to chronic blood loss
Iron deficiency anaemia,^ESCTCH684280,,Anaemia due to chronic blood loss
Iron deficiency anaemia,^ESCTCH684281,,Anaemia due to chronic blood loss
Iron deficiency anaemia,^ESCTCH684283,,Anaemia due to chronic blood loss
Iron deficiency anaemia,D000-1,D000.11,Normocytic anaemia due to chronic blood loss
Iron deficiency anaemia,^ESCTNO506343,,Normocytic anaemia due to chronic blood loss
Iron deficiency anaemia,D000-2,D000.12,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,D000,D000.00,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,^ESCT1192623,,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,^ESCTAN684279,,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,^ESCTAN684278,,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,^ESCTCH684280,,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,^ESCTCH684281,,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,^ESCTCH684283,,Iron deficiency anaemia due to blood loss
Iron deficiency anaemia,^ESCTIR476102,,Iron deficiency anaemia due to dietary causes
Iron deficiency anaemia,D001,D001.00,Iron deficiency anaemia due to dietary causes
Iron deficiency anaemia,D0-1,D0...11,Iron deficiency anemia
Iron deficiency anaemia,D0-2,D0...12,Iron deficiency anemia
Iron deficiency anaemia,D00yz,D00yz00,Iron deficiency anemia
Iron deficiency anaemia,^ESCTAS392266,,Iron deficiency anemia
Iron deficiency anaemia,D00,D00..00,Iron deficiency anemia
Iron deficiency anaemia,^ESCTAS392271,,Iron deficiency anemia
Iron deficiency anaemia,^ESCTIR392274,,Iron deficiency anemia
Iron deficiency anaemia,^ESCTCH392267,,Iron deficiency anemia
Iron deficiency anaemia,^ESCTSI392268,,Iron deficiency anemia
Iron deficiency anaemia,^ESCTIR392270,,Iron deficiency anemia
Iron deficiency anaemia,^ESCT1190238,,Iron deficiency anemia
Iron deficiency anaemia,^ESCT1276169,,Iron deficiency anemia
Iron deficiency anaemia,^ESCT1198930,,Iron deficiency anemia
Iron deficiency anaemia,D00y,D00y.00,Iron deficiency anemia
Iron deficiency anaemia,D00z,D00z.00,Iron deficiency anemia
Iron deficiency anaemia,D00zz,D00zz00,Iron deficiency anemia
Iron deficiency anaemia,^ESCTID392269,,Iron deficiency anemia
Iron deficiency anaemia,D00z1,D00z100,Iron deficiency anemia
Iron deficiency anaemia,Dyu00,Dyu0000,Iron deficiency anemia
Iron deficiency anaemia,^ESCTID392272,,Iron deficiency anemia
Iron deficiency anaemia,^ESCTSI392273,,Iron deficiency anemia
Iron deficiency anaemia,D00y-1,D00y.11,Kelly - Paterson syndrome
Iron deficiency anaemia,^ESCTBR380320,,Kelly - Paterson syndrome
Iron deficiency anaemia,^ESCTPA380318,,Kelly - Paterson syndrome
Iron deficiency anaemia,D00y-2,D00y.12,Kelly - Paterson syndrome
Iron deficiency anaemia,^ESCTPL380321,,Kelly - Paterson syndrome
Iron deficiency anaemia,D00y0-2,D00y012,Kelly - Paterson syndrome
Iron deficiency anaemia,D00y0,D00y000,Kelly - Paterson syndrome
Iron deficiency anaemia,D00y0-1,D00y011,Kelly - Paterson syndrome
Iron deficiency anaemia,D00y-1,D00y.11,Plummer - Vinson syndrome
Iron deficiency anaemia,^ESCTBR380320,,Plummer - Vinson syndrome
Iron deficiency anaemia,^ESCTPA380318,,Plummer - Vinson syndrome
Iron deficiency anaemia,D00y-2,D00y.12,Plummer - Vinson syndrome
Iron deficiency anaemia,^ESCTPL380321,,Plummer - Vinson syndrome
Iron deficiency anaemia,D00y0-2,D00y012,Plummer - Vinson syndrome
Iron deficiency anaemia,D00y0,D00y000,Plummer - Vinson syndrome
Iron deficiency anaemia,D00y0-1,D00y011,Plummer - Vinson syndrome
Iron deficiency anaemia,D00y-1,D00y.11,Sideropenic dysphagia
Iron deficiency anaemia,^ESCTBR380320,,Sideropenic dysphagia
Iron deficiency anaemia,^ESCTPA380318,,Sideropenic dysphagia
Iron deficiency anaemia,D00y-2,D00y.12,Sideropenic dysphagia
Iron deficiency anaemia,^ESCTPL380321,,Sideropenic dysphagia
Iron deficiency anaemia,D00y0-2,D00y012,Sideropenic dysphagia
Iron deficiency anaemia,D00y0,D00y000,Sideropenic dysphagia
Iron deficiency anaemia,D00y0-1,D00y011,Sideropenic dysphagia
Iron deficiency anaemia,D00y-1,D00y.11,Kelly-Paterson syndrome
Iron deficiency anaemia,^ESCTBR380320,,Kelly-Paterson syndrome
Iron deficiency anaemia,^ESCTPA380318,,Kelly-Paterson syndrome
Iron deficiency anaemia,D00y-2,D00y.12,Kelly-Paterson syndrome
Iron deficiency anaemia,^ESCTPL380321,,Kelly-Paterson syndrome
Iron deficiency anaemia,D00y0-2,D00y012,Kelly-Paterson syndrome
Iron deficiency anaemia,D00y0,D00y000,Kelly-Paterson syndrome
Iron deficiency anaemia,D00y0-1,D00y011,Kelly-Paterson syndrome
Iron deficiency anaemia,D00y-1,D00y.11,Plummer-Vinson syndrome
Iron deficiency anaemia,^ESCTBR380320,,Plummer-Vinson syndrome
Iron deficiency anaemia,^ESCTPA380318,,Plummer-Vinson syndrome
Iron deficiency anaemia,D00y-2,D00y.12,Plummer-Vinson syndrome
Iron deficiency anaemia,^ESCTPL380321,,Plummer-Vinson syndrome
Iron deficiency anaemia,D00y0-2,D00y012,Plummer-Vinson syndrome
Iron deficiency anaemia,D00y0,D00y000,Plummer-Vinson syndrome
Iron deficiency anaemia,D00y0-1,D00y011,Plummer-Vinson syndrome
Iron deficiency anaemia,D0-1,D0...11,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D0-2,D0...12,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D00yz,D00yz00,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTAS392266,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D00,D00..00,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTAS392271,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTIR392274,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTCH392267,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTSI392268,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTIR392270,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCT1190238,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCT1276169,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCT1198930,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D00y,D00y.00,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D00z,D00z.00,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D00zz,D00zz00,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTID392269,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,D00z1,D00z100,Unspecified iron deficiency anaemia
Iron deficiency anaemia,Dyu00,Dyu0000,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTID392272,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTSI392273,,Unspecified iron deficiency anaemia
Iron deficiency anaemia,^ESCTFA381539,,Achlorhydric anaemia
Iron deficiency anaemia,^ESCTAC381538,,Achlorhydric anaemia
Iron deficiency anaemia,^ESCTAC381537,,Achlorhydric anaemia
Iron deficiency anaemia,^ESCTAC381540,,Achlorhydric anaemia
Iron deficiency anaemia,D00z0,D00z000,Achlorhydric anaemia
Iron deficiency anaemia,D0-1,D0...11,Chlorotic anaemia
Iron deficiency anaemia,D0-2,D0...12,Chlorotic anaemia
Iron deficiency anaemia,D00yz,D00yz00,Chlorotic anaemia
Iron deficiency anaemia,^ESCTAS392266,,Chlorotic anaemia
Iron deficiency anaemia,D00,D00..00,Chlorotic anaemia
Iron deficiency anaemia,^ESCTAS392271,,Chlorotic anaemia
Iron deficiency anaemia,^ESCTIR392274,,Chlorotic anaemia
Iron deficiency anaemia,^ESCTCH392267,,Chlorotic anaemia
Iron deficiency anaemia,^ESCTSI392268,,Chlorotic anaemia
Iron deficiency anaemia,^ESCTIR392270,,Chlorotic anaemia
Iron deficiency anaemia,^ESCT1190238,,Chlorotic anaemia
Iron deficiency anaemia,^ESCT1276169,,Chlorotic anaemia
Iron deficiency anaemia,^ESCT1198930,,Chlorotic anaemia
Iron deficiency anaemia,D00y,D00y.00,Chlorotic anaemia
Iron deficiency anaemia,D00z,D00z.00,Chlorotic anaemia
Iron deficiency anaemia,D00zz,D00zz00,Chlorotic anaemia
Iron deficiency anaemia,^ESCTID392269,,Chlorotic anaemia
Iron deficiency anaemia,D00z1,D00z100,Chlorotic anaemia
Iron deficiency anaemia,Dyu00,Dyu0000,Chlorotic anaemia
Iron deficiency anaemia,^ESCTID392272,,Chlorotic anaemia
Iron deficiency anaemia,^ESCTSI392273,,Chlorotic anaemia
Iron deficiency anaemia,D0-1,D0...11,Iron deficiency anaemia NOS
Iron deficiency anaemia,D0-2,D0...12,Iron deficiency anaemia NOS
Iron deficiency anaemia,D00yz,D00yz00,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTAS392266,,Iron deficiency anaemia NOS
Iron deficiency anaemia,D00,D00..00,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTAS392271,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTIR392274,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTCH392267,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTSI392268,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTIR392270,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCT1190238,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCT1276169,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCT1198930,,Iron deficiency anaemia NOS
Iron deficiency anaemia,D00y,D00y.00,Iron deficiency anaemia NOS
Iron deficiency anaemia,D00z,D00z.00,Iron deficiency anaemia NOS
Iron deficiency anaemia,D00zz,D00zz00,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTID392269,,Iron deficiency anaemia NOS
Iron deficiency anaemia,D00z1,D00z100,Iron deficiency anaemia NOS
Iron deficiency anaemia,Dyu00,Dyu0000,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTID392272,,Iron deficiency anaemia NOS
Iron deficiency anaemia,^ESCTSI392273,,Iron deficiency anaemia NOS
Iron deficiency anaemia,D0-1,D0...11,[X]Other iron deficiency anaemias
Iron deficiency anaemia,D0-2,D0...12,[X]Other iron deficiency anaemias
Iron deficiency anaemia,D00yz,D00yz00,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTAS392266,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,D00,D00..00,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTAS392271,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTIR392274,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTCH392267,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTSI392268,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTIR392270,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCT1190238,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCT1276169,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCT1198930,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,D00y,D00y.00,[X]Other iron deficiency anaemias
Iron deficiency anaemia,D00z,D00z.00,[X]Other iron deficiency anaemias
Iron deficiency anaemia,D00zz,D00zz00,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTID392269,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,D00z1,D00z100,[X]Other iron deficiency anaemias
Iron deficiency anaemia,Dyu00,Dyu0000,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTID392272,,[X]Other iron deficiency anaemias
Iron deficiency anaemia,^ESCTSI392273,,[X]Other iron deficiency anaemias
