Condition,MedCodeId,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300689019.0,Phlebitis of the external iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300697014.0,Phlebitis and thrombophlebitis of the iliac vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300666010.0,Phlebitis of the femoral vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300672010.0,Thrombophlebitis of the femoral vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300688010.0,Phlebitis of the internal iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300691010.0,Thrombophlebitis of the common iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300695018.0,Thrombophlebitis of the external iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300681016.0,Deep vein phlebitis and thrombophlebitis of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",395801015.0,Deep vein phlebitis and thrombophlebitis of the leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",412645018.0,Phlebitis and/or thrombophlebitis of iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300687017.0,Phlebitis of the common iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300692015.0,Thrombophlebitis of the internal iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2162148012.0,DVT - Deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300677016.0,Deep vein thrombophlebitis of the leg unspecified
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",216571000006116.0,Post operative deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4779331000006112.0,Phlebitis of popliteal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7273741000006118.0,Deep venous thrombosis of peroneal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",8361011000006114.0,Unprovoked DVT (deep vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4403261000006113.0,DVT - Deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6694761000006110.0,Deep venous thrombosis of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6694751000006113.0,DVT - Deep vein thrombosis of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6694771000006115.0,Deep venous thrombosis of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",216205019.0,Deep vein thrombosis of leg related to air travel
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300667018.0,Phlebitis of the popliteal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300668011.0,Phlebitis of the anterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300670019.0,Phlebitis of the posterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300674011.0,Thrombophlebitis of the anterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300676013.0,Thrombophlebitis of the posterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2534187010.0,Deep vein thrombosis of leg related to intravenous drug use
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2144741000000111.2,Recurrent deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2488381000000116.0,Provoked deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2488341000000112.0,Unprovoked deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",989221000006110.0,Deep venous thrombosis - leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1119161000000115.0,Deep vein thrombosis of peroneal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6694741000006111.0,Deep venous thrombosis of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",8361031000006115.0,Provoked DVT (deep vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2162422011.0,Deep vein thrombosis of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300673017.0,Thrombophlebitis of the popliteal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2162149016.0,Deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7665071000006115.0,Recurrent DVT (deep vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",100541000006114.0,Thrombophlebitis of the breast - Mondor's disease
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3745891000006115.0,Penile venous thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3637431000006116.0,Mondor's disease of breast
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",437622013.0,Axillary vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",503317010.0,Penis vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",116180018.0,Mondor's disease
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3745871000006116.0,Thrombosis of penile vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3637421000006119.0,Mondor's disease
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884711000006116.0,Superficial thrombophlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2538501000006110.0,Superficial phlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2538491000006119.0,Superficial thrombophlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",527221000006115.0,Budd - Chiari syndrome (hepatic vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1222321017.0,Embolism of vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",122561000006118.0,Stuart-Brass syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",5059381000006115.0,Embolus of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",64466019.0,Hepatic vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300975010.0,[X]Embolism and thrombosis of other specified veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3840161000006112.0,Obstruction of hepatic veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300714013.0,Embolus of vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3840171000006117.0,Budd Chiari syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3004151000006112.0,Migratory thrombophlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3004141000006110.0,Trousseau's syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",52299017.0,Thrombophlebitis migrans
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300710016.0,Embolism and thrombosis of the vena cava
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",419640012.0,Thrombosis of inferior vena cava
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300711017.0,Embolism and thrombosis of the renal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2795114019.0,Thrombosis of subclavian vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2234371000000119.2,Thrombosis of internal jugular vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2234411000000115.2,Thrombosis of external jugular vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300727012.0,Varicose veins of leg without mention of complications
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300796014.0,Other varicose veins NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357890015.0,Leg ulcer NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",395804011.0,Other varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",989231000006113.0,Varicose ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3685021000006110.5,Varix of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4779581000006117.0,Bleeding varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",5126401000006115.0,Mixed arteriovenous leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",65401000006114.0,Varices - other
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",65611000006114.0,Varicose veins of the legs
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3685011000006119.0,Phlebectasia of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4556931000006119.0,On examination - varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6670971000006116.0,Gravitational ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2540781000006110.0,Infected ulcer of skin
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3685041000006115.0,Varicose veins of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2152971000000114.0,Non-healing leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2153151000000114.0,Recurrent leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",350684018.0,Varicose veins of leg with short saphenous vein distribution
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357893018.0,Mixed venous and arterial leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300982014.0,[X]Varicose veins of other specified sites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4779571000006115.0,Ruptured varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4403391000006111.0,Varicosities
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6670961000006111.0,Stasis ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",5466011.0,Infected skin ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",254104013.0,O/E - varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",350683012.0,Varicose veins of leg with long saphenous vein distribution
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884761000006118.0,Varicose veins of legs
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884771000006113.0,Varicose ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",914591000006113.0,Venous ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",989241000006115.0,Simple varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300795013.0,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",991661000006118.0,Varicose veins NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300721013.0,Varicose veins of the leg with ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4055151000006118.5,Ulcer of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4403381000006113.0,Varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4055161000006116.0,Ulcer of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300730017.0,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884801000006110.0,Ruptured varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300724017.0,Varicose veins of the leg with rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",66891000006111.0,Venous ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6289471000006111.0,Varicose dermatitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",5575541000006118.0,Varicose eczema leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",6289461000006116.0,Venous eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3071961000006117.0,Stasis eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3071951000006119.0,Stasis dermatitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884781000006111.0,Varicose eczema - leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",411635018.0,Varicose veins of the leg with eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",457115011.0,Varicose vein of leg with phlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",489882019.0,Varicose eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",486191017.0,Gravitational eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",980491000006115.0,[X]Exacerbation of eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4055181000006113.5,Ulcer of foot
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884791000006114.0,Varicose ulcer + inflammation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300723011.0,Varicose veins of the leg with ulcer and eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",512081010.0,Foot ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300728019.0,Infected varicose ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",456800015.0,Oesophageal varices NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2781041000006115.0,Oesophageal varices with haemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2960651000006110.0,Esophageal varix
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2781081000006114.0,BOV - Bleeding esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2741621000006113.0,Esophageal hemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2781071000006111.0,Esophageal varices with bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2741601000006115.0,Oesophageal bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2741611000006117.0,Hemorrhage of esophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2996711000006119.0,OU - Esophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2781021000006110.0,Bleeding esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2960631000006115.0,OV - Oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2996681000006115.0,Oesophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300993011.0,[X]Oesophageal varices in diseases classified elsewhere
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2741651000006116.0,Esophageal bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2996691000006117.0,Esophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2960661000006112.0,OV - Esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2996671000006118.0,Ulcer of esophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2781011000006119.0,Bleeding oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",196816014.0,Ulcer of oesophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",477248016.0,Haemorrhage of oesophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2781061000006116.0,BOV - Bleeding oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2996701000006117.0,OU - Oesophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1216060010.0,Oesophageal varices with bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",48003016.0,Oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2960621000006118.0,Esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2781031000006113.0,Esophageal varices with hemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",302393010.0,Ulcer of oesophagus NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2741641000006118.0,Oesophageal haemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2960641000006113.0,Oesophageal varix
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2725291000006114.0,Esophageal varices without bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",24192017.0,Oesophageal varices without bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",34758016.0,Sublingual varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3257681000006115.0,Scrotal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",85095018.0,Varicocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",494673010.0,Scrotal varices - varicocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884911000006118.0,Varicocele - scrotal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",29433019.0,Pelvic varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",350682019.0,Broad ligament varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",219551000000112.0,Vulval varices - non obstetric
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",411510015.0,Perineal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",150964016.0,Gastric varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",3980471000006110.5,Gastric varix
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",303360014.0,Ulceration of intestine NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300484018.0,Other aneurysm NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300485017.0,Aneurysm NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4557001000006111.0,On examination - caput medusae
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",254108011.0,O/E - caput medusae
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300451018.0,Other aneurysm
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300986012.0,"[X]Disorder of vein, unspecified"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",624241000006112.0,"Disorder of vein, unspecified"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1.1930261000006118e+16,Postthrombotic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",34363019.0,Postphlebitic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",884971000006110.0,Post-phlebitic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300983016.0,[X]Other specified disorders of veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2824621000006111.0,Postthrombotic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2168741000000112.8,Postthrombotic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",317208010.0,[D]Peripheral oedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1.1905641000006116e+16,Peripheral edema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",4552221000006112.0,Unilateral leg edema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2730331000006112.0,Extrinsic stricture of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7308641000006115.0,Edema of extremity with extension to trunk
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7303201000006110.0,Oedema of entire limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7272191000006118.0,Edema of calf
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2730321000006114.0,Extrinsic compression of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",499570016.0,SVCO - Superior vena cava obstruction
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",136990016.0,Stricture of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7303211000006114.0,Edema of entire limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",105327010.0,Superior vena cava syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",132176015.0,Inferior vena cava syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",253722012.0,Unilateral leg oedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",350689011.0,Subclavian vein stenosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",350690019.0,Internal jugular vein stenosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2003801000006114.0,Limb oedema extending to limb root
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",24706017.0,Compression of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1.2702491000006112e+16,SVCO - Superior vena cava obstruction
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1121191000000115.0,Oedema of calf
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2872080016.0,Oedema of extremity with extension to trunk
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",5529751000006110.0,Peripheral oedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300846015.0,Compression of vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300848019.0,Chronic venous insufficiency NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",7285041000006112.0,Corona phlebectatica
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2829111000006111.0,Peripheral venous insufficiency
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1120291000000115.0,Ankle flare
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",911471000006111.0,Venous flare
