Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188569008.0,289665015.0,Hodgkin's nodular sclerosis of inguinal region and leg
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188567005.0,289663010.0,Hodgkin's nodular sclerosis of intra-abdominal lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188577007.0,289673012.0,Hodgkin's mixed cellularity of intra-abdominal lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188580008.0,289676016.0,Hodgkin's mixed cellularity of intrapelvic lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188576003.0,289672019.0,Hodgkin's mixed cellularity of intrathoracic lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188579005.0,289675017.0,Hodgkin's mixed cellularity of lymph nodes inguinal and leg
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188582000.0,289678015.0,Hodgkin's mixed cellularity of lymph nodes of multiple sites
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118609008.0,2663461018.0,Mixed cellularity classical Hodgkin lymphoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188579005.0,2839332015.0,"Hodgkin disease, mixed cellularity of lymph nodes of inguinal region and lower limb"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188580008.0,2838948015.0,"Hodgkin disease, mixed cellularity of intrapelvic lymph nodes"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118609008.0,177028016.0,"Hodgkin's disease, mixed cellularity (clinical)"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188578002.0,2838265018.0,"Hodgkin disease, mixed cellularity of lymph nodes of axilla and upper limb"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",397538008.0,1785846017.0,Focal laser photocoagulation to retina
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",93509007.0,2839874018.0,"Hodgkin disease, mixed cellularity of spleen"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188577007.0,2838308016.0,"Hodgkin disease, mixed cellularity of intra-abdominal lymph nodes"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",85231002.0,141302012.0,Reattachment of retina by laser photocoagulation
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188576003.0,2837802014.0,"Hodgkin disease, mixed cellularity of intrathoracic lymph nodes"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",399867007.0,1787016018.0,Laser photocoagulation of retina
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",85231002.0,859911000006111.0,Laser retinal adhesion format
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",397538008.0,2769506017.0,Focal laser photocoagulation of retina
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",85231002.0,1235016010.0,Laser photocoagulation of retina for detachment
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",427326007.0,2675891018.0,Retinopexy NEC
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118609008.0,2840454013.0,"Hodgkin disease, mixed cellularity"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",93509007.0,154798010.0,"Hodgkin's disease, mixed cellularity of spleen"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118609008.0,2663461018.0,"Hodgkin's disease, mixed cellularity"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118609008.0,177028016.0,"Hodgkin's disease, mixed cellularity of unspecified site"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118609008.0,177028016.0,"Hodgkin's disease, mixed cellularity NOS"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188582000.0,2839867011.0,"Hodgkin disease, mixed cellularity of lymph nodes of multiple sites"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188575004.0,2838104014.0,"Hodgkin disease, mixed cellularity of lymph nodes of head, face and neck"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",397538008.0,1777160013.0,Focal retinal photocoagulation
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188575004.0,289671014.0,"Hodgkin's mixed cellularity of lymph nodes head, face, neck"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188578002.0,289674018.0,Hodgkin's mixed cellularity of lymph nodes of axilla and arm
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",399867007.0,1787015019.0,Retinal laser photocoagulation
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",397538008.0,1785845018.0,Focal retinal laser photocoagulation
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118609008.0,3036449017.0,Hodgkin mixed cellularity lymphoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188587006.0,289683011.0,Hodgkin's lymphocytic depletion intra-abdominal lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188590000.0,289697015.0,Hodgkin's lymphocytic depletion lymph nodes inguinal and leg
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188593003.0,289700016.0,Hodgkin's lymphocytic depletion lymph nodes multiple sites
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188585003.0,289681013.0,"Hodgkin's lymphocytic depletion of head, face and neck"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188586002.0,289682018.0,Hodgkin's lymphocytic depletion of intrathoracic lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118610003.0,2663187010.0,Lymphocyte depleted classical Hodgkin lymphoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188587006.0,2840212012.0,"Hodgkin disease, lymphocytic depletion of intra-abdominal lymph nodes"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188548006.0,2838899014.0,Hodgkin sarcoma of lymph nodes of inguinal region and lower limb
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118606001.0,177025018.0,Hodgkin's sarcoma (clinical)
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",93547002.0,2839827010.0,Hodgkin sarcoma of intra-abdominal lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188592008.0,2837785016.0,"Hodgkin disease, lymphocytic depletion of spleen"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",118606001.0,2839127013.0,Hodgkin sarcoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188551004.0,2839019019.0,Hodgkin sarcoma of lymph nodes of multiple sites
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",93554008.0,2837945015.0,Hodgkin sarcoma of spleen
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188593003.0,2841987012.0,"Hodgkin disease, lymphocytic depletion of lymph nodes of multiple sites"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188591001.0,2841990018.0,"Hodgkin disease, lymphocytic depletion of intrapelvic lymph nodes"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188590000.0,2840201012.0,"Hodgkin disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188586002.0,2841767019.0,"Hodgkin disease, lymphocytic depletion of intrathoracic lymph nodes"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",93549004.0,2839829013.0,Hodgkin sarcoma of intrathoracic lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188592008.0,289699017.0,"Hodgkin's disease, lymphocytic depletion of spleen"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188589009.0,289696012.0,Hodgkin's lymphocytic depletion lymph nodes axilla and arm
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",188591001.0,289698013.0,Hodgkin's lymphocytic depletion of intrapelvic lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",93548007.0,2839828017.0,Hodgkin sarcoma of intrapelvic lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",93547002.0,154862014.0,Hodgkin's sarcoma of intra-abdominal lymph nodes
