Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
Chronic kidney disease,426361000000104.0,960061000000112.0,[V]Unspecified aftercare involving intermittent dialysis
Chronic kidney disease,433146000.0,2767154014.0,Chronic kidney disease stage 5
Chronic kidney disease,46177005.0,1.1924551000006114e+16,End-stage renal disease
Chronic kidney disease,46177005.0,3517959016.0,End-stage renal disease
Chronic kidney disease,324501000000107.0,596321000000110.0,Chronic kidney disease stage 5 with proteinuria
Chronic kidney disease,324541000000105.0,596401000000111.0,Chronic kidney disease stage 5 without proteinuria
Chronic kidney disease,324541000000105.0,618521000000113.0,CKD stage 5 without proteinuria
Chronic kidney disease,70536003.0,501594013.0,Transplantation of kidney
Chronic kidney disease,175901007.0,272318013.0,Transplantation of kidney from live donor
Chronic kidney disease,175901007.0,272320011.0,Allotransplantation of kidney from live donor
Chronic kidney disease,175902000.0,272325018.0,Transplantation of kidney from cadaver
Chronic kidney disease,175902000.0,272325018.0,Allotransplantation of kidney from cadaver
Chronic kidney disease,175902000.0,272325018.0,Cadaveric renal transplant
Chronic kidney disease,711411006.0,3078356013.0,"Allotransplantation of kidney from cadaver, heart-beating"
Chronic kidney disease,711413009.0,3078484016.0,"Allotransplantation kidney from cadaver, heart non-beating"
Chronic kidney disease,175902000.0,272323013.0,Allotransplantation of kidney from cadaver NEC
Chronic kidney disease,70536003.0,117163013.0,Other specified transplantation of kidney
Chronic kidney disease,70536003.0,501594013.0,Transplantation of kidney NOS
Chronic kidney disease,175948009.0,272389014.0,Exploration of renal transplant
Chronic kidney disease,711446003.0,3078450015.0,Interventions associated with transplantation of kidney
Chronic kidney disease,428645009.0,2693113012.0,"Post-transplantation of kidney examination, recipient"
Chronic kidney disease,711446003.0,3078450015.0,OS interventions associated with transplantation of kidney
Chronic kidney disease,711446003.0,3078450015.0,Interventions associated with transplantation of kidney NOS
Chronic kidney disease,265764009.0,394640016.0,Dialysis for renal failure
Chronic kidney disease,265764009.0,394640016.0,Renal dialysis
Chronic kidney disease,302497006.0,444203017.0,Thomas intravascular shunt for dialysis
Chronic kidney disease,71192002.0,118218017.0,Peritoneal dialysis
Chronic kidney disease,302497006.0,444203017.0,Haemodialysis NEC
Chronic kidney disease,428648006.0,2692168016.0,Automated peritoneal dialysis
Chronic kidney disease,238318009.0,357219012.0,Continuous ambulatory peritoneal dialysis
Chronic kidney disease,71192002.0,118218017.0,Peritoneal dialysis NEC
Chronic kidney disease,180272001.0,278839019.0,Placement ambulatory dialysis apparatus - compens renal fail
Chronic kidney disease,238317004.0,1705621000000113.0,Flushing of peritoneal dialysis catheter
Chronic kidney disease,846461000000102.0,2195121000000112.8,Ruptured aneurysm of dialysis vascular access
Chronic kidney disease,846731000000104.0,2195661000000114.0,Aneurysm of dialysis arteriovenous fistula
Chronic kidney disease,846671000000106.0,2195541000000114.0,Aneurysm of superficialised artery of dialysis AV fistula
Chronic kidney disease,846761000000109.0,2195721000000112.0,Aneurysm of needle site of dialysis arteriovenous fistula
Chronic kidney disease,846801000000104.0,2195801000000114.0,Aneurysm of anastomotic site of dialysis AV fistula
Chronic kidney disease,853631000000103.0,2210341000000112.8,Stenosis of dialysis vascular access
Chronic kidney disease,853651000000105.0,2210381000000116.8,Thrombosis of dialysis vascular access
Chronic kidney disease,866001000000102.0,2238301000000119.2,Thrombosis of dialysis arteriovenous fistula
Chronic kidney disease,865761000000105.0,2237821000000118.0,Occlusion of dialysis vascular access
Chronic kidney disease,866061000000103.0,2238421000000115.2,Occlusion of dialysis arteriovenous fistula
Chronic kidney disease,865781000000101.0,2237861000000114.0,Infection of dialysis vascular access
Chronic kidney disease,449288005.0,2901095010.0,Infection of dialysis arteriovenous fistula
Chronic kidney disease,865801000000100.0,2237901000000119.2,Haemorrhage of dialysis vascular access
Chronic kidney disease,867011000000102.0,2240871000000116.0,Haemorrhage of dialysis arteriovenous fistula
Chronic kidney disease,46177005.0,76995019.0,End stage renal failure
Chronic kidney disease,46177005.0,76996018.0,End-stage renal disease
Chronic kidney disease,17778006.0,30043012.0,Mechanical complication of dialysis catheter
Chronic kidney disease,276883000.0,413231010.0,[X] Peritoneal dialysis associated peritonitis
Chronic kidney disease,699235009.0,2983127018.0,Continuous ambulatory peritoneal dialysis associated perit
Chronic kidney disease,423062001.0,2645965011.0,Stenosis of arteriovenous dialysis fistula
Chronic kidney disease,213150003.0,324973015.0,Kidney transplant failure and rejection
Chronic kidney disease,236578006.0,354619014.0,Chronic rejection of renal transplant
Chronic kidney disease,277010001.0,413415016.0,Unexplained episode of renal transplant dysfunction
Chronic kidney disease,847881000000107.0,2198141000000110.0,Stenosis of vein of transplanted kidney
Chronic kidney disease,236570004.0,354610013.0,Renal transplant rejection
Chronic kidney disease,843691000000100.0,2189151000000116.8,Urological complication of renal transplant
Chronic kidney disease,844661000000109.0,2191221000000118.0,Vascular complication of renal transplant
Chronic kidney disease,33461007.0,55841017.0,Disorders associated with peritoneal dialysis
Chronic kidney disease,236539007.0,2211311000000116.8,Haemodialysis first use syndrome
Chronic kidney disease,854161000000102.0,2211671000000119.2,Anaphylactoid reaction due to haemodialysis
Chronic kidney disease,216878005.0,329026014.0,"Accid cut,puncture,perf,h'ge - kidney dialysis"
Chronic kidney disease,216933008.0,329116017.0,Failure of sterile precautions during kidney dialysis
Chronic kidney disease,88797001.0,147234011.0,"Kidney transplant with complication, without blame"
Chronic kidney disease,88797001.0,147234011.0,"Renal transplant with complication, without blame"
Chronic kidney disease,161665007.0,2793932016.0,[V]Kidney transplanted
Chronic kidney disease,398471000000102.0,1008471000000116.0,[V]Aftercare involving intermittent dialysis
Chronic kidney disease,410511000000103.0,1008481000000119.0,[V]Aftercare involving extracorporeal dialysis
Chronic kidney disease,410511000000103.0,1008481000000119.0,[V]Aftercare involving renal dialysis NOS
Chronic kidney disease,426351000000102.0,1008501000000111.0,[V]Other specified aftercare involving intermittent dialysis
Chronic kidney disease,426351000000102.0,1008501000000111.0,[V]Aftercare involving peritoneal dialysis
Chronic kidney disease,426361000000104.0,1008511000000113.0,[V]Unspecified aftercare involving intermittent dialysis
Chronic kidney disease,108241001.0,172680015.0,[X]Other dialysis
