Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195394007.0,300649013.0,Other phlebitis and thrombophlebitis NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195396009.0,300654016.0,Phlebitis of the long saphenous vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",429098002.0,2692478010.0,Other embolism and thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",164626005.0,256134018.0,O/E - phlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195394007.0,300649013.0,[X]Phlebitis+thrombophlebitis/oth deep vessls/low extremites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",770112002.0,3698592011.0,Phlebitis of the dorsalis pedis vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",770111009.0,3698589012.0,Thrombophlebitis of the dorsalis pedis vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266267005.0,395801015.0,Phlebitis and thrombophlebitis of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",42861008.0,71531019.0,Thrombophlebitis of the iliac vein unspecified
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266267005.0,395801015.0,"Deep vein thrombosis, leg"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266267005.0,884731000006110.0,Deep venous thrombosis - leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195423007.0,300689019.0,Phlebitis of the external iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",276494008.0,412645018.0,Phlebitis and thrombophlebitis of the iliac vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195404000.0,300666010.0,Phlebitis of the femoral vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195410000.0,300672010.0,Thrombophlebitis of the femoral vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195422002.0,300688010.0,Phlebitis of the internal iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195425000.0,300691010.0,Thrombophlebitis of the common iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195427008.0,300695018.0,Thrombophlebitis of the external iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266267005.0,395801015.0,Deep vein phlebitis and thrombophlebitis of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266267005.0,395801015.0,Deep vein phlebitis and thrombophlebitis of the leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",276494008.0,412645018.0,Phlebitis and/or thrombophlebitis of iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195421009.0,300687017.0,Phlebitis of the common iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195426004.0,300692015.0,Thrombophlebitis of the internal iliac vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128053003.0,2162149016.0,DVT - Deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",40198004.0,63532015.0,Deep vein thrombophlebitis of the leg unspecified
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",213220000.0,325066018.0,Post operative deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195405004.0,2470033011.0,Phlebitis of popliteal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",443210003.0,2839752017.0,Deep venous thrombosis of peroneal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",978421000000101.0,2518391000000114.0,Unprovoked DVT (deep vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128053003.0,2162148012.0,DVT - Deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",404223003.0,2162420015.0,Deep venous thrombosis of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",404223003.0,2162419014.0,DVT - Deep vein thrombosis of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",404223003.0,2162421016.0,Deep venous thrombosis of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",134399007.0,216205019.0,Deep vein thrombosis of leg related to air travel
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195405004.0,300667018.0,Phlebitis of the popliteal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195406003.0,300668011.0,Phlebitis of the anterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195408002.0,300670019.0,Phlebitis of the posterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195412008.0,300674011.0,Thrombophlebitis of the anterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195414009.0,300676013.0,Thrombophlebitis of the posterior tibial vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",413956008.0,2534187010.0,Deep vein thrombosis of leg related to intravenous drug use
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",710167004.0,3043650017.0,Recurrent deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",978441000000108.0,2488381000000116.0,Provoked deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",978421000000101.0,2488341000000112.0,Unprovoked deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",404223003.0,989221000006110.0,Deep venous thrombosis - leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",443210003.0,1664901000000117.0,Deep vein thrombosis of peroneal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",404223003.0,2156120013.0,Deep venous thrombosis of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",978441000000108.0,2518461000000111.0,Provoked DVT (deep vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",404223003.0,2162422011.0,Deep vein thrombosis of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195411001.0,300673017.0,Thrombophlebitis of the popliteal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128053003.0,194647015.0,Deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",710167004.0,2496081000000115.0,Recurrent DVT (deep vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",69954004.0,116179016.0,Thrombophlebitis of the breast - Mondor's disease
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",76598006.0,3036947013.0,Penile venous thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",69954004.0,1233210012.0,Mondor's disease of breast
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",297156001.0,437622013.0,Axillary vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",76598006.0,503317010.0,Penis vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",69954004.0,116179016.0,Mondor's disease
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",76598006.0,127203016.0,Thrombosis of penile vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",69954004.0,116180018.0,Mondor's disease
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2477008.0,884711000006116.0,Superficial thrombophlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2477008.0,482008019.0,Superficial phlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2477008.0,5234016.0,Superficial thrombophlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",82385007.0,136654014.0,Budd - Chiari syndrome (hepatic vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234049002.0,350676017.0,Embolism of vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",82385007.0,136654014.0,Stuart-Brass syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234049002.0,350677014.0,Embolus of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",82385007.0,136654014.0,Hepatic vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234049002.0,350676017.0,[X]Embolism and thrombosis of other specified veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",82385007.0,136655010.0,Obstruction of hepatic veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234049002.0,350676017.0,Embolus of vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",82385007.0,2923329019.0,Budd Chiari syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",31268005.0,484830018.0,Migratory thrombophlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",31268005.0,484829011.0,Trousseau's syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",31268005.0,52299017.0,Thrombophlebitis migrans
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195437003.0,300710016.0,Embolism and thrombosis of the vena cava
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",281595001.0,419640012.0,Thrombosis of inferior vena cava
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195438008.0,300711017.0,Embolism and thrombosis of the renal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",438647008.0,2795114019.0,Thrombosis of subclavian vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",864191000000104.0,2234371000000119.2,Thrombosis of internal jugular vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",864211000000100.0,2234411000000115.2,Thrombosis of external jugular vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,121026013.0,Varicose veins of leg without mention of complications
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128060009.0,474288018.0,Other varicose veins NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",95344007.0,512080011.0,Leg ulcer NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128060009.0,194654014.0,Other varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195445008.0,989231000006113.0,Varicose ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,121031010.0,Varix of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195448005.0,300726015.0,Bleeding varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",238792006.0,357892011.0,Mixed arteriovenous leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128060009.0,194654014.0,Varices - other
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,1788137014.0,Varicose veins of the legs
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,121030011.0,Phlebectasia of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",163052007.0,2667210013.0,On examination - varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",402863005.0,2477049010.0,Gravitational ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2622007.0,5465010.0,Infected ulcer of skin
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,2920616012.0,Varicose veins of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",828001000000105.0,2152971000000114.0,Non-healing leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",828101000000106.0,2153151000000114.0,Recurrent leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234056008.0,350684018.0,Varicose veins of leg with short saphenous vein distribution
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",238792006.0,357893018.0,Mixed venous and arterial leg ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128060009.0,194654014.0,[X]Varicose veins of other specified sites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195448005.0,300725016.0,Ruptured varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128060009.0,2986049019.0,Varicosities
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",402863005.0,2477048019.0,Stasis ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2622007.0,5466011.0,Infected skin ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",163052007.0,254104013.0,O/E - varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234055007.0,350683012.0,Varicose veins of leg with long saphenous vein distribution
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,884761000006118.0,Varicose veins of legs
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195445008.0,884771000006113.0,Varicose ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",402863005.0,1781953019.0,Venous ulcer of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,989241000006115.0,Simple varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128060009.0,194654014.0,Other specified varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,991661000006118.0,Varicose veins NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195445008.0,300721013.0,Varicose veins of the leg with ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",95344007.0,1215811012.0,Ulcer of lower extremity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128060009.0,2985973017.0,Varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",95344007.0,512079013.0,Ulcer of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",72866009.0,1788137014.0,Varicose veins of the leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195448005.0,884801000006110.0,Ruptured varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195448005.0,300724017.0,Varicose veins of the leg with rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",366362000.0,3033492018.0,Varicose dermatitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",275700003.0,411636017.0,Varicose eczema leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",366362000.0,489883012.0,Venous eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",35498005.0,59233019.0,Stasis eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",35498005.0,59231017.0,Stasis dermatitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",275700003.0,884781000006111.0,Varicose eczema - leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",275700003.0,411635018.0,Varicose veins of the leg with eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",313254003.0,457115011.0,Varicose vein of leg with phlebitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",366362000.0,489882019.0,Varicose eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",35498005.0,486191017.0,Gravitational eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",135843006.0,216603019.0,[X]Exacerbation of eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",95345008.0,157933016.0,Ulcer of foot
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195447000.0,884791000006114.0,Varicose ulcer + inflammation
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195447000.0,300723011.0,Varicose veins of the leg with ulcer and eczema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",95345008.0,512081010.0,Foot ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195450002.0,300728019.0,Infected varicose ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,48003016.0,Oesophageal varices NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,478406011.0,Oesophageal varices with haemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,1217762019.0,Esophageal varix
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,1217568017.0,BOV - Bleeding esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",15238002.0,25860014.0,Esophageal hemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,1217567010.0,Esophageal varices with bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",15238002.0,477250012.0,Oesophageal bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",15238002.0,25859016.0,Hemorrhage of esophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",30811009.0,484708011.0,OU - Esophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,29937010.0,Bleeding esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,1216262012.0,OV - Oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",30811009.0,51576015.0,Oesophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,48000018.0,[X]Oesophageal varices in diseases classified elsewhere
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",15238002.0,477251011.0,Esophageal bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",30811009.0,51577012.0,Esophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,1217763012.0,OV - Esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",30811009.0,51574017.0,Ulcer of esophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,478405010.0,Bleeding oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",30811009.0,196816014.0,Ulcer of oesophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",15238002.0,477248016.0,Haemorrhage of oesophagus
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,1216061014.0,BOV - Bleeding oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",30811009.0,484707018.0,OU - Oesophageal ulcer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,1216060010.0,Oesophageal varices with bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,48003016.0,Oesophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,48000018.0,Esophageal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17709002.0,29938017.0,Esophageal varices with hemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",30811009.0,196816014.0,Ulcer of oesophagus NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",15238002.0,477249012.0,Oesophageal haemorrhage
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28670008.0,1216263019.0,Oesophageal varix
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",14223005.0,24191012.0,Esophageal varices without bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",14223005.0,24192017.0,Oesophageal varices without bleeding
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20656007.0,34758016.0,Sublingual varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",46871008.0,78120012.0,Scrotal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",51070004.0,85095018.0,Varicocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",46871008.0,494673010.0,Scrotal varices - varicocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",46871008.0,884911000006118.0,Varicocele - scrotal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",17406005.0,29433019.0,Pelvic varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234054006.0,350682019.0,Broad ligament varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266272001.0,395806013.0,Vulval varices - non obstetric
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",275518003.0,411510015.0,Perineal varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",91109007.0,150964016.0,Gastric varices
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",91109007.0,1235629011.0,Gastric varix
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",85942002.0,142479018.0,Ulceration of intestine NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",432119003.0,2766245010.0,Other aneurysm NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",432119003.0,2766245010.0,Aneurysm NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",163055009.0,2667018014.0,On examination - caput medusae
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",163055009.0,254108011.0,O/E - caput medusae
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",432119003.0,2766245010.0,Other aneurysm
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",90507008.0,150007011.0,"[X]Disorder of vein, unspecified"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",90507008.0,150007011.0,"Disorder of vein, unspecified"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20427003.0,2168741000000112.8,Postthrombotic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20427003.0,34363019.0,Postphlebitic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20427003.0,884971000006110.0,Post-phlebitic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",90507008.0,150007011.0,[X]Other specified disorders of veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20427003.0,2824621000006111.0,Postthrombotic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20427003.0,3321079013.0,Postthrombotic syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",271809000.0,406773019.0,[D]Peripheral oedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",271809000.0,406772012.0,Peripheral edema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",162784002.0,253723019.0,Unilateral leg edema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",14540002.0,476400011.0,Extrinsic stricture of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",445471005.0,2872079019.0,Edema of extremity with extension to trunk
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",445126005.0,2870831016.0,Oedema of entire limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",443111006.0,2838387012.0,Edema of calf
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",14540002.0,476399016.0,Extrinsic compression of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63363004.0,499570016.0,SVCO - Superior vena cava obstruction
