Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
"Neurotic, stress-related and somatoform disorders",19887002.0,33475016.0,Claustrophobia
"Neurotic, stress-related and somatoform disorders",191728008.0,294998010.0,Fear of crowds
"Neurotic, stress-related and somatoform disorders",247853008.0,370048011.0,Fear of flying
"Neurotic, stress-related and somatoform disorders",34563004.0,485870016.0,Cancer phobia
"Neurotic, stress-related and somatoform disorders",102912007.0,166341019.0,Fear of death
"Neurotic, stress-related and somatoform disorders",191733007.0,295004011.0,Fear of pregnancy
"Neurotic, stress-related and somatoform disorders",386810004.0,1480929014.0,Phobic disorder NOS
"Neurotic, stress-related and somatoform disorders",111475002.0,178715018.0,Other neurotic disorders
"Neurotic, stress-related and somatoform disorders",191744004.0,295029017.0,Writer's cramp neurosis
"Neurotic, stress-related and somatoform disorders",111475002.0,178715018.0,Other occupational neurosis
"Neurotic, stress-related and somatoform disorders",191746002.0,295032019.0,Psychasthenic neurosis
"Neurotic, stress-related and somatoform disorders",111475002.0,178715018.0,Other neurotic disorder NOS
"Neurotic, stress-related and somatoform disorders",111475002.0,1219652011.0,Neurotic disorder NOS
"Neurotic, stress-related and somatoform disorders",386810004.0,1491809016.0,[X]Phobic anxiety disorders
"Neurotic, stress-related and somatoform disorders",70691001.0,117416017.0,[X]Agoraphobia
"Neurotic, stress-related and somatoform disorders",191722009.0,294992011.0,[X]Panic disorder with agoraphobia
"Neurotic, stress-related and somatoform disorders",25501002.0,42759014.0,[X]Social phobias
"Neurotic, stress-related and somatoform disorders",25501002.0,42759014.0,[X]Social neurosis
"Neurotic, stress-related and somatoform disorders",54587008.0,90725015.0,[X]Specific (isolated) phobias
"Neurotic, stress-related and somatoform disorders",54587008.0,90725015.0,[X]Acrophobia
"Neurotic, stress-related and somatoform disorders",54307006.0,1231321013.0,[X]Animal phobias
"Neurotic, stress-related and somatoform disorders",54587008.0,90725015.0,[X]Claustrophobia
"Neurotic, stress-related and somatoform disorders",386810004.0,1491809016.0,[X]Simple phobia
"Neurotic, stress-related and somatoform disorders",231501003.0,346974017.0,[X]Needle phobia
"Neurotic, stress-related and somatoform disorders",386810004.0,1491809016.0,[X]Other phobic anxiety disorders
"Neurotic, stress-related and somatoform disorders",386810004.0,1480929014.0,"[X]Phobic anxiety disorder, unspecified"
"Neurotic, stress-related and somatoform disorders",386810004.0,1480929014.0,[X]Phobia NOS
"Neurotic, stress-related and somatoform disorders",386810004.0,1480929014.0,[X]Phobic state NOS
"Neurotic, stress-related and somatoform disorders",197480006.0,303689015.0,[X]Other anxiety disorders
"Neurotic, stress-related and somatoform disorders",371631005.0,1210253015.0,[X]Panic disorder [episodic paroxysmal anxiety]
"Neurotic, stress-related and somatoform disorders",371631005.0,1210253015.0,[X]Panic attack
"Neurotic, stress-related and somatoform disorders",371631005.0,1210253015.0,[X]Panic state
"Neurotic, stress-related and somatoform disorders",21897009.0,481154010.0,[X]Generalized anxiety disorder
"Neurotic, stress-related and somatoform disorders",207363009.0,317740010.0,[X]Anxiety neurosis
"Neurotic, stress-related and somatoform disorders",197480006.0,303689015.0,[X]Anxiety reaction
"Neurotic, stress-related and somatoform disorders",198288003.0,304838011.0,[X]Anxiety state
"Neurotic, stress-related and somatoform disorders",231504006.0,346979010.0,[X]Other mixed anxiety disorders
"Neurotic, stress-related and somatoform disorders",197480006.0,303689015.0,[X]Other specified anxiety disorders
"Neurotic, stress-related and somatoform disorders",197480006.0,303689015.0,[X]Anxiety hysteria
"Neurotic, stress-related and somatoform disorders",197480006.0,303689015.0,"[X]Anxiety disorder, unspecified"
"Neurotic, stress-related and somatoform disorders",197480006.0,303689015.0,[X]Anxiety NOS
