Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
"Disease of arteries, arterioles and capilleries",195382003.0,300624014.0,Telangiectatic naevus
"Disease of arteries, arterioles and capilleries",266259002.0,395790019.0,"[X]Diseases of arteries, arterioles and capillaries"
"Disease of arteries, arterioles and capilleries",195382003.0,300633011.0,Spider telangiectasia
"Disease of arteries, arterioles and capilleries",195382003.0,300620017.0,Stellar nevus of skin
"Disease of arteries, arterioles and capilleries",195382003.0,300628012.0,Arterial spider
"Disease of arteries, arterioles and capilleries",5050001.0,495685011.0,Campbell de Morgan angioma
"Disease of arteries, arterioles and capilleries",195382003.0,300621018.0,Spider nevus
"Disease of arteries, arterioles and capilleries",58729003.0,97592014.0,Capillary disorder
"Disease of arteries, arterioles and capilleries",195382003.0,300617013.0,Nevus araneus of skin
"Disease of arteries, arterioles and capilleries",5050001.0,495686012.0,Blood spots on skin
"Disease of arteries, arterioles and capilleries",5050001.0,495687015.0,Senile nevus of skin
"Disease of arteries, arterioles and capilleries",5050001.0,9455014.0,De Morgan's spots
"Disease of arteries, arterioles and capilleries",58729003.0,1231873016.0,Microangiopathy
"Disease of arteries, arterioles and capilleries",5050001.0,9454013.0,Cherry angioma
"Disease of arteries, arterioles and capilleries",58729003.0,97587012.0,Disease of capillaries NOS
"Disease of arteries, arterioles and capilleries",195383008.0,300635016.0,Senile naevus
"Disease of arteries, arterioles and capilleries",195382003.0,300630014.0,Capillary angioma
"Disease of arteries, arterioles and capilleries",195382003.0,300623015.0,Stellar naevus of skin
"Disease of arteries, arterioles and capilleries",58729003.0,97591019.0,Capillary disease
"Disease of arteries, arterioles and capilleries",195381005.0,300615017.0,Non-neoplastic naevus
"Disease of arteries, arterioles and capilleries",195381005.0,300615017.0,Non-neoplastic naevus NOS
"Disease of arteries, arterioles and capilleries",266259002.0,395790019.0,"Arterial, arteriole and capillary diseases NOS"
"Disease of arteries, arterioles and capilleries",58729003.0,2474901014.0,[X]Other diseases of capillaries
"Disease of arteries, arterioles and capilleries",195382003.0,300626011.0,Spider naevus
"Disease of arteries, arterioles and capilleries",266259002.0,395790019.0,"[X]Oth disorders/arteries,arterioles+capillaries/diseases CE"
"Disease of arteries, arterioles and capilleries",195382003.0,300626011.0,Araneus naevus
"Disease of arteries, arterioles and capilleries",195382003.0,300629016.0,Arterial spider of skin
"Disease of arteries, arterioles and capilleries",195382003.0,300618015.0,Spider nevus of skin
"Disease of arteries, arterioles and capilleries",5050001.0,9452012.0,Senile angioma
"Disease of arteries, arterioles and capilleries",195382003.0,300625010.0,Spider naevus of skin
"Disease of arteries, arterioles and capilleries",195381005.0,300616016.0,Non-neoplastic nevus
"Disease of arteries, arterioles and capilleries",195382003.0,300634017.0,Spider angioma
"Disease of arteries, arterioles and capilleries",266259002.0,395790019.0,"Arterial, arteriole and capillary disease"
"Disease of arteries, arterioles and capilleries",195382003.0,300619011.0,Telangiectatic nevus
"Disease of arteries, arterioles and capilleries",43696002.0,72857014.0,Capillary hemorrhage
"Disease of arteries, arterioles and capilleries",19472003.0,32804016.0,Capillary hyperpermeability
"Disease of arteries, arterioles and capilleries",17810004.0,30091013.0,Capillary thrombosis
"Disease of arteries, arterioles and capilleries",43696002.0,493656015.0,Capillary haemorrhage
"Disease of arteries, arterioles and capilleries",85461008.0,141653017.0,Capillaritis
"Disease of arteries, arterioles and capilleries",67362008.0,111949011.0,Aortic aneurysm without mention of rupture NOS
"Disease of arteries, arterioles and capilleries",67362008.0,111949011.0,Aortic aneurysm NOS
"Disease of arteries, arterioles and capilleries",67362008.0,500717014.0,AA - Aortic aneurysm
"Disease of arteries, arterioles and capilleries",67362008.0,111952015.0,Aneurysm of aorta
"Disease of arteries, arterioles and capilleries",67362008.0,111949011.0,"[X]Aortic aneurysm of unspecified site, ruptured"
"Disease of arteries, arterioles and capilleries",67362008.0,111949011.0,"[X]Aortic aneurysm of unspecified site, nonruptured"
"Disease of arteries, arterioles and capilleries",67362008.0,111949011.0,Aortic aneurysm
"Disease of arteries, arterioles and capilleries",67362008.0,111949011.0,[X]Aneurysm of aorta in diseases classified elsewhere
"Disease of arteries, arterioles and capilleries",399957001.0,1779239017.0,Peripheral arterial occlusive disease
"Disease of arteries, arterioles and capilleries",399957001.0,1787051014.0,Peripheral angiopathy
"Disease of arteries, arterioles and capilleries",399957001.0,1787049010.0,PAOD - Peripheral arterial occlusive disease
"Disease of arteries, arterioles and capilleries",399957001.0,1787050010.0,Peripheral arterial disease
"Disease of arteries, arterioles and capilleries",399957001.0,2923309015.0,Peripheral artery occlusive disease
"Disease of arteries, arterioles and capilleries",399957001.0,1787052019.0,PVD - Peripheral vascular disease
"Disease of arteries, arterioles and capilleries",372046001.0,1210624012.0,Abnormal glucose tolerance test in pregnancy/childb/puerp
"Disease of arteries, arterioles and capilleries",199257008.0,306149017.0,"Mental disorders in pregnancy, childbirth and the puerperium"
"Disease of arteries, arterioles and capilleries",198609003.0,305277014.0,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",609429008.0,2965681010.0,Fetus with damage due to other maternal disease
"Disease of arteries, arterioles and capilleries",267206008.0,398350016.0,"Drug dependence in pregnancy, childbirth and the puerperium"
"Disease of arteries, arterioles and capilleries",199235001.0,306118010.0,Thyroid dysfunction in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",44223004.0,73748017.0,Premature rupture of membranes
"Disease of arteries, arterioles and capilleries",72860003.0,121017010.0,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",199293005.0,306196013.0,"Dis resp syst comp pregnancy, childbirth & puerperium"
"Disease of arteries, arterioles and capilleries",12729009.0,21849012.0,Prolonged spontaneous or unspecified rupture of membranes
"Disease of arteries, arterioles and capilleries",86203003.0,142942011.0,Polyhydramnios and hydramnios
"Disease of arteries, arterioles and capilleries",199307003.0,1222377015.0,Continuing preg after intrauterine death one fetus or more
"Disease of arteries, arterioles and capilleries",199305006.0,306208010.0,Complications specific to multiple gestation
"Disease of arteries, arterioles and capilleries",45828008.0,494362010.0,"Anaemia during pregnancy, childbirth and the puerperium"
"Disease of arteries, arterioles and capilleries",10573002.0,1495545018.0,Amniotic cavity infection
"Disease of arteries, arterioles and capilleries",267207004.0,398351017.0,Other cardiovascular diseases in pregnancy/childbirth/puerp
"Disease of arteries, arterioles and capilleries",199306007.0,306209019.0,Continuing pregnancy after abortion of one fetus or more
"Disease of arteries, arterioles and capilleries",199670005.0,306798019.0,Prolonged artificial rupture of membranes
"Disease of arteries, arterioles and capilleries",48782003.0,495212011.0,Normal delivery in a completely normal case
"Disease of arteries, arterioles and capilleries",166318006.0,258469017.0,Blood chemistry abnormal
"Disease of arteries, arterioles and capilleries",170557005.0,264445013.0,Chr.disease initial assessment
"Disease of arteries, arterioles and capilleries",64854001.0,107798014.0,Aspiration of lens
"Disease of arteries, arterioles and capilleries",9401000000103.0,18521000000118.0,HSA1- form eligible
"Disease of arteries, arterioles and capilleries",171152003.0,3285604019.0,Ca cervix screen - not wanted
"Disease of arteries, arterioles and capilleries",172436006.0,266963017.0,Chelation of cornea
"Disease of arteries, arterioles and capilleries",998301000000107.0,2563511000000118.0,Rhesus and Kell blood group phenotyping
"Disease of arteries, arterioles and capilleries",171121004.0,265163013.0,AIDS (HTLV-III) screening
"Disease of arteries, arterioles and capilleries",163543006.0,254760014.0,O/E - fetal heart not heard
"Disease of arteries, arterioles and capilleries",310548004.0,454144016.0,Baby premature 26-28 weeks
"Disease of arteries, arterioles and capilleries",394722006.0,1488438018.0,60 minute plasma xylose level
"Disease of arteries, arterioles and capilleries",169316009.0,262782018.0,Pi-meson therapy
"Disease of arteries, arterioles and capilleries",171976005.0,266326018.0,Operations on aberrant thyroid tissue
"Disease of arteries, arterioles and capilleries",161974007.0,252447015.0,Parasternal pain
"Disease of arteries, arterioles and capilleries",84292000.0,506006011.0,Menses delayed
"Disease of arteries, arterioles and capilleries",270062001.0,404966018.0,Patient registered GMS1
"Disease of arteries, arterioles and capilleries",40485001.0,492644011.0,Excision of pterygium of cornea and corneal graft
"Disease of arteries, arterioles and capilleries",268387002.0,401258018.0,Sinus probing
"Disease of arteries, arterioles and capilleries",166427008.0,258621014.0,Human placental lactogen level normal
"Disease of arteries, arterioles and capilleries",173300003.0,268308014.0,Maternal care for other known or suspected fetal problems
"Disease of arteries, arterioles and capilleries",173300003.0,268308014.0,Maternal care for compound presentation
"Disease of arteries, arterioles and capilleries",73067008.0,121362018.0,Ruptured aortic aneurysm NOS
"Disease of arteries, arterioles and capilleries",233985008.0,350580017.0,AAA - Abdominal aortic aneurysm without mention of rupture
"Disease of arteries, arterioles and capilleries",233984007.0,350579015.0,"Thoracoabdominal aortic aneurysm, without mention of rupture"
"Disease of arteries, arterioles and capilleries",233985008.0,350580017.0,Abdominal aortic aneurysm without mention of rupture
"Disease of arteries, arterioles and capilleries",14336007.0,1221083011.0,Abdominal aortic aneurysm which has ruptured
"Disease of arteries, arterioles and capilleries",14336007.0,24379014.0,Ruptured abdominal aortic aneurysm
"Disease of arteries, arterioles and capilleries",195268001.0,300449017.0,Leaking abdominal aortic aneurysm
"Disease of arteries, arterioles and capilleries",195265003.0,300446012.0,"Thoracoabdominal aortic aneurysm, ruptured"
"Disease of arteries, arterioles and capilleries",314184006.0,458502011.0,Ruptured suprarenal aortic aneurysm
"Disease of arteries, arterioles and capilleries",314185007.0,458503018.0,Juxtarenal aortic aneurysm
"Disease of arteries, arterioles and capilleries",175283003.0,271421014.0,Emerg repl aneurysm bifurc aorta by anast aorta to fem art
"Disease of arteries, arterioles and capilleries",123679006.0,192168019.0,Emerg replace aneurysm abdom aorta by anast aorta/aorta NEC
"Disease of arteries, arterioles and capilleries",233377005.0,2669005014.0,Tube graft abdominal Aortic aneurysm (emergency)
"Disease of arteries, arterioles and capilleries",175297006.0,271446014.0,Emergency replacement of aneurysmal segment of aorta
"Disease of arteries, arterioles and capilleries",175301002.0,271451015.0,Emerg replace aneurysm infrarenal aorta by anast aorta/aorta
"Disease of arteries, arterioles and capilleries",175297006.0,271447017.0,Emergency repair of aortic aneurysm
"Disease of arteries, arterioles and capilleries",233374003.0,2669093011.0,Y graft of abdominal Aortic aneurysm (emergency)
"Disease of arteries, arterioles and capilleries",265492000.0,394302013.0,Emerg repl aneurysm bifurc aorta by anast aorta to iliac a
"Disease of arteries, arterioles and capilleries",275039000.0,410962015.0,Dacron aortoiliac Y graft
"Disease of arteries, arterioles and capilleries",275053000.0,410976019.0,Reconstruction of common femoral artery
"Disease of arteries, arterioles and capilleries",50807007.0,1780371000000114.0,Bypass femoral artery by fem/pop art anast c vein graft NEC
"Disease of arteries, arterioles and capilleries",233383008.0,349706013.0,Bypass femoral artery by fem/peron a anast c prosthesis NEC
"Disease of arteries, arterioles and capilleries",265528006.0,394340011.0,Repair of femoral artery NEC
"Disease of arteries, arterioles and capilleries",405376002.0,2157187018.0,Profundoplasty of popliteal artery NEC
"Disease of arteries, arterioles and capilleries",51018000.0,85012019.0,Emerg bypass iliac art by iliac/femoral art anastomosis NEC
"Disease of arteries, arterioles and capilleries",233384002.0,349710011.0,Emerg bypass pop art by pop/pop art anast c vein graft NEC
"Disease of arteries, arterioles and capilleries",175685004.0,272001019.0,Femoro-femoral prosthetic cross over graft
"Disease of arteries, arterioles and capilleries",400047006.0,1779317016.0,Other peripheral vascular disease
"Disease of arteries, arterioles and capilleries",175612005.0,271900018.0,Percutaneous transluminal angioplasty of iliac artery
"Disease of arteries, arterioles and capilleries",422166005.0,2618204014.0,"Diabetes mellitus, adult, + peripheral circulatory disorder"
"Disease of arteries, arterioles and capilleries",27942005.0,46780018.0,[D]Failure of peripheral circulation
"Disease of arteries, arterioles and capilleries",116360008.0,183983017.0,Emerg bypass leg artery by aorta/com fem art anastomosis NEC
"Disease of arteries, arterioles and capilleries",233379008.0,349697018.0,Bypass aorta by anastomosis axillary to femoral artery NEC
"Disease of arteries, arterioles and capilleries",195323006.0,300539018.0,Embolism and thrombosis of the femoral artery
"Disease of arteries, arterioles and capilleries",233304004.0,349571019.0,Endarterectomy of common iliac artery NEC
"Disease of arteries, arterioles and capilleries",52403007.0,87208017.0,Thromboangiitis obliterans
"Disease of arteries, arterioles and capilleries",421895002.0,2618203015.0,Insulin dependent diab mell with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",265495003.0,394305010.0,Bypass bifurcation aorta by anastom aorta to iliac artery
"Disease of arteries, arterioles and capilleries",175718001.0,272056019.0,Percutaneous transluminal embolectomy of popliteal artery
"Disease of arteries, arterioles and capilleries",175705009.0,272035016.0,Open embolectomy popliteal artery
"Disease of arteries, arterioles and capilleries",195302000.0,300505017.0,[D]Gangrene of toe in diabetic
"Disease of arteries, arterioles and capilleries",233384002.0,349710011.0,Emerg bypass popliteal art by pop/pop art anast c prosth NEC
"Disease of arteries, arterioles and capilleries",450703003.0,2916807015.0,Repair of iliac artery NEC
"Disease of arteries, arterioles and capilleries",175348000.0,271509013.0,Open embolectomy of bifurcation of aorta
"Disease of arteries, arterioles and capilleries",314902007.0,459307013.0,Non-insulin-dependent d m with peripheral angiopath
"Disease of arteries, arterioles and capilleries",233383008.0,349706013.0,Bypass femoral artery by fem/tib art anast c prosthesis NEC
"Disease of arteries, arterioles and capilleries",265511008.0,394321017.0,Other open operations on iliac artery
"Disease of arteries, arterioles and capilleries",233958001.0,350535018.0,Peripheral ischaemic vascular disease
"Disease of arteries, arterioles and capilleries",275254000.0,411214011.0,Open embolectomy of common iliac artery
"Disease of arteries, arterioles and capilleries",265495003.0,394305010.0,Aorto biiliac graft
"Disease of arteries, arterioles and capilleries",238793001.0,357895013.0,Ischaemic leg ulcer
"Disease of arteries, arterioles and capilleries",421895002.0,3688501014.0,Diabetes mellitus with peripheral circulatory disorder
"Disease of arteries, arterioles and capilleries",265528006.0,394340011.0,Reconstruction of femoral artery or popliteal artery
"Disease of arteries, arterioles and capilleries",422166005.0,2623039019.0,NIDDM with peripheral circulatory disorder
"Disease of arteries, arterioles and capilleries",175613000.0,271901019.0,Percutaneous transluminal embolectomy of iliac artery
"Disease of arteries, arterioles and capilleries",175731006.0,272076013.0,Revision of reconstruction involving iliac artery
"Disease of arteries, arterioles and capilleries",175594003.0,271866014.0,Ilio-femoral prosthetic cross over graft
"Disease of arteries, arterioles and capilleries",16589005.0,28064017.0,Endarterectomy of femoral artery NEC
"Disease of arteries, arterioles and capilleries",175717006.0,272055015.0,Percutaneous transluminal embolectomy of femoral artery
"Disease of arteries, arterioles and capilleries",195302000.0,300505017.0,Gangrene of toe
"Disease of arteries, arterioles and capilleries",275054006.0,410977011.0,Reconstruction of femoral artery
"Disease of arteries, arterioles and capilleries",233373009.0,349688017.0,Aorto bifemoral graft
"Disease of arteries, arterioles and capilleries",405482000.0,2157285016.0,Bypass leg artery by aorta/deep femoral art anastomosis NEC
