Condition,MedCodeId,Term
"Disorders of gallbladder, biliary tract and pancreas",3472071000006110.0,Obstructive hyperbilirubinemia
"Disorders of gallbladder, biliary tract and pancreas",3472061000006115.0,Obstructive hyperbilirubinaemia
"Disorders of gallbladder, biliary tract and pancreas",303620018.0,Occlusion of bile duct
"Disorders of gallbladder, biliary tract and pancreas",354486019.0,Renal tubule insufficiency with biliary malformation
"Disorders of gallbladder, biliary tract and pancreas",1847891000006118.0,Inherited renal tubule insuffic with cholestatic jaundice
"Disorders of gallbladder, biliary tract and pancreas",73035014.0,Stricture of bile duct
"Disorders of gallbladder, biliary tract and pancreas",62444010.0,Perforation of bile duct
"Disorders of gallbladder, biliary tract and pancreas",47097012.0,Spasm of sphincter of Oddi
"Disorders of gallbladder, biliary tract and pancreas",16603016.0,Cyst of bile duct
"Disorders of gallbladder, biliary tract and pancreas",7128071000006116.0,Dysfunction of sphincter of Oddi
"Disorders of gallbladder, biliary tract and pancreas",216241000006110.0,Post cholecystectomy bile leakage
"Disorders of gallbladder, biliary tract and pancreas",3944010.0,Ulcer of bile duct
"Disorders of gallbladder, biliary tract and pancreas",86341012.0,Atrophy of bile duct
"Disorders of gallbladder, biliary tract and pancreas",1234190013.0,Adhesions of bile duct
"Disorders of gallbladder, biliary tract and pancreas",44968018.0,Hypertrophy of bile duct
"Disorders of gallbladder, biliary tract and pancreas",3768531000006115.0,Adhesion of bile duct
"Disorders of gallbladder, biliary tract and pancreas",303793019.0,[X]Other chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303796010.0,[X]Disorders of pancreas in diseases classified elsewhere
"Disorders of gallbladder, biliary tract and pancreas",5081061000006116.0,CP - Chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303648018.0,Diseases of pancreas NOS
"Disorders of gallbladder, biliary tract and pancreas",3730761000006113.0,Inflammation of pancreas
"Disorders of gallbladder, biliary tract and pancreas",623221000006115.0,Diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",303647011.0,Other diseases of pancreas NOS
"Disorders of gallbladder, biliary tract and pancreas",125722013.0,Pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",352985010.0,Chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303794013.0,[X]Other specified diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",303645015.0,Other diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",353698013.0,Alcohol-induced chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303644016.0,Pancreatic cyst and pseudocyst NOS
"Disorders of gallbladder, biliary tract and pancreas",3003961000006113.0,Cyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",1227462017.0,Pancreatic cyst
"Disorders of gallbladder, biliary tract and pancreas",303643010.0,Cyst and pseudocyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",4194881000006115.0,Pancreatic pseudocyst
"Disorders of gallbladder, biliary tract and pancreas",178612013.0,Pseudocyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",967681000006119.0,Fibrocalculous pancreatopathy
"Disorders of gallbladder, biliary tract and pancreas",2535701000006113.0,Peripancreatic necrosis
"Disorders of gallbladder, biliary tract and pancreas",2744381000006119.0,Pancreatolithiasis
"Disorders of gallbladder, biliary tract and pancreas",78967012.0,Exocrine pancreatic insufficiency
"Disorders of gallbladder, biliary tract and pancreas",2535691000006113.0,Peripancreatic fat necrosis
"Disorders of gallbladder, biliary tract and pancreas",3265751000006119.0,EPI
"Disorders of gallbladder, biliary tract and pancreas",2915211000006119.0,Cirrhosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",26121018.0,Calculus of pancreas
"Disorders of gallbladder, biliary tract and pancreas",43471011.0,Fibrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",64661016.0,Aseptic necrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",146354015.0,Atrophy of pancreas
"Disorders of gallbladder, biliary tract and pancreas",356077018.0,Malnutrition-related diabetes mellitus - fibrocalculous
"Disorders of gallbladder, biliary tract and pancreas",2474730014.0,Fibrocalculous pancreatopathy without complication
"Disorders of gallbladder, biliary tract and pancreas",63364014.0,Pancreatic insufficiency
"Disorders of gallbladder, biliary tract and pancreas",3934581000006110.5,Pancreatic atrophy
"Disorders of gallbladder, biliary tract and pancreas",3113051000006119.0,Sterile pancreatic necrosis
"Disorders of gallbladder, biliary tract and pancreas",3265761000006117.0,Pancreatic exocrine insufficiency
"Disorders of gallbladder, biliary tract and pancreas",4972010.0,Fat necrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",198461000000116.0,Secondary pancreatic diabetes mellitus without complication
"Disorders of gallbladder, biliary tract and pancreas",1230929011.0,Secondary pancreatic diabetes mellitus
