Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Ischaemic heart diseases,7844010,4557003,494262012,G311,G311.00,Preinfarction syndrome
Ischaemic heart diseases,299871010,56265001,93561011,G5,G5...00,Other forms of heart disease
Ischaemic heart diseases,264493019,170594001,264493019,662K0,662K000,Angina control - good
Ischaemic heart diseases,251679016,161504004,251679016,14A5,14A5.00,H/O: angina pectoris
Ischaemic heart diseases,256510015,24607002,41258019,32BZ,32BZ.00,ECG: Q wave NOS
Ischaemic heart diseases,238581000006112,175071008,271151013,79291-1,7929111,Percut translum coronary thrombolytic therapy- streptokinase
Ischaemic heart diseases,72571000006115,4557003,7845011,G311-3,G311.13,Unstable angina
Ischaemic heart diseases,453269016,105501005,169590017,ZV45L,ZV45L00,[V]Status following coronary angioplasty NOS
Ischaemic heart diseases,451425016,308117007,451425016,8B27,8B27.00,Antianginal therapy
Ischaemic heart diseases,230021000006115,399211009,2986492018,G32-2,G32..12,Personal history of myocardial infarction
Ischaemic heart diseases,401516015,268509003,401516015,662-1,662..11,Heart disease monitoring
Ischaemic heart diseases,1548361000006119,415071007,2533528016,7A548,7A54800,Percutaneous transluminal atherectomy
Ischaemic heart diseases,1786197015,398274000,1786197015,G30-2,G30..12,Coronary thrombosis
Ischaemic heart diseases,299710011,233838001,350371016,G304,G304.00,Posterior myocardial infarction NOS
Ischaemic heart diseases,1489352010,395697009,1489352010,8F91,8F91.00,Cardiac rehabilitation - phase 2
Ischaemic heart diseases,977771000006119,166711000000108,226781000000114,662k,662k.00,JBS cardiovascular disease risk <10% over next 10 years
Ischaemic heart diseases,264492012,170593007,264492012,662K,662K.00,Angina control
Ischaemic heart diseases,395755010,65340007,108561012,G3411,G341100,Other cardiac wall aneurysm
Ischaemic heart diseases,1786198013,398274000,1786198013,G30-6,G30..16,Thrombosis - coronary
Ischaemic heart diseases,223951000000112,56265001,93561011,G-3,G....13,Heart diseases
Ischaemic heart diseases,2536395017,53741008,2536395017,G340-2,G340.12,Coronary artery disease
Ischaemic heart diseases,810821000006112,161503005,251678012,14A4,14A4.00,H/O: myocardial infarct >60
Ischaemic heart diseases,350376014,233843008,350376014,G30-7,G30..17,Silent myocardial infarction
Ischaemic heart diseases,251691013,275544003,411538011,14AA,14AA.00,H/O: heart disease NOS
Ischaemic heart diseases,264505019,268509003,401515016,662Z,662Z.00,Cardiac disease monitoring NOS
Ischaemic heart diseases,299707016,54329005,1231324017,G301,G301.00,Other specified anterior myocardial infarction
Ischaemic heart diseases,109915012,66189004,500341014,G310,G310.00,Postmyocardial infarction syndrome
Ischaemic heart diseases,256451015,164861001,1205556017,322Z,322Z.00,ECG: myocardial ischaemia NOS
Ischaemic heart diseases,67081000006119,233846000,350381017,G362,G362.00,Ventric septal defect/curr comp fol acut myocardal infarctn
Ischaemic heart diseases,504844017,81953000,504844017,182A,182A.00,Chest pain on exertion
Ischaemic heart diseases,2536393012,443502000,2842265012,G3-1,G3...11,Arteriosclerotic heart disease
Ischaemic heart diseases,482811000006113,59021001,498328016,G311-4,G311.14,Angina at rest
Ischaemic heart diseases,299757012,194828000,299757012,G33,G33..00,Angina pectoris
Ischaemic heart diseases,635311000006117,26141007,483123017,32E4,32E4.00,ECG: S-T depression
Ischaemic heart diseases,299783019,194843003,299783019,G3401,G340100,Double coronary vessel disease
Ischaemic heart diseases,1547651000006112,936451000000108,2398371000000113,793G1,793G100,Perc tran ball angio ins 3 or more drug elut stents cor art
Ischaemic heart diseases,2534664018,414545008,2534664018,G3,G3...00,Ischaemic heart disease
Ischaemic heart diseases,314321000000119,205011000000103,314321000000119,1J61,1J61.00,Suspected ischaemic heart disease
Ischaemic heart diseases,264494013,170595000,264494013,662K1,662K100,Angina control - poor
Ischaemic heart diseases,299712015,194802003,299712015,G306,G306.00,True posterior myocardial infarction
Ischaemic heart diseases,628021000006118,175047001,271120018,79251,7925100,Double implant of mammary arteries into coronary arteries
Ischaemic heart diseases,109916013,66189004,109916013,G310-1,G310.11,Dressler's syndrome
Ischaemic heart diseases,1235573016,90539001,1235573016,G3410,G341000,Ventricular cardiac aneurysm
Ischaemic heart diseases,451370011,308066006,451370011,14AJ,14AJ.00,H/O: Angina in last year
Ischaemic heart diseases,498031000006112,194863005,299818010,G361,G361.00,Atrial septal defect/curr comp folow acut myocardal infarct
Ischaemic heart diseases,2537480011,414545008,2537480011,G3-3,G3...13,IHD - Ischaemic heart disease
Ischaemic heart diseases,2535824013,165084003,2535824013,32131-1,3213111,Positive exercise ECG test
Ischaemic heart diseases,256508017,164917005,256508017,32B2,32B2.00,ECG: Q wave abnormal
Ischaemic heart diseases,37443015,22298006,37443015,G30-4,G30..14,Heart attack
Ischaemic heart diseases,2210191000000118,853561000000109,2210191000000118,8T04,8T04.00,Referral to Angina Plan self-management programme
Ischaemic heart diseases,682481000006118,194821006,2619484018,G3110,G311000,Myocardial infarction aborted
Ischaemic heart diseases,238571000006114,85053006,506356013,79281,7928100,Percut translum balloon angioplasty mult coronary arteries
Ischaemic heart diseases,158601000006116,194865003,299821012,G363,G363.00,Ruptur cardiac wall w'out haemopericard/cur comp fol ac MI
Ischaemic heart diseases,212071000006114,311793000,455419012,G381,G381.00,Postoperative transmural myocardial infarction inferior wall
Ischaemic heart diseases,264496010,170597008,264496010,662K3,662K300,Angina control - worsening
Ischaemic heart diseases,1547641000006110,936451000000108,2398371000000113,793G0,793G000,Perc translum ball angio insert 1-2 drug elut stents cor art
Ischaemic heart diseases,459483011,315021005,459483011,8I37,8I37.00,Coronary heart disease monitoring refused
Ischaemic heart diseases,451369010,308065005,451369010,14AH,14AH.00,H/O: Myocardial infarction in last year
Ischaemic heart diseases,401515016,268509003,401515016,662,662..00,Cardiac disease monitoring
Ischaemic heart diseases,451372015,308068007,451372015,14AL,14AL.00,H/O: Treatment for ischaemic heart disease
Ischaemic heart diseases,299711010,58612006,1231860015,G305,G305.00,Lateral myocardial infarction NOS
Ischaemic heart diseases,1235655012,91335003,1235655012,G30A,G30A.00,Mural thrombosis
Ischaemic heart diseases,299714019,73795002,122557015,G308,G308.00,Inferior myocardial infarction NOS
Ischaemic heart diseases,271162013,20738002,34888017,792B0,792B000,Endarterectomy of coronary artery NEC
Ischaemic heart diseases,216351000006118,233885007,350431013,G501,G501.00,Post infarction pericarditis
Ischaemic heart diseases,299796018,194849004,299796018,G343,G343.00,Ischaemic cardiomyopathy
Ischaemic heart diseases,635061000006116,164918000,256509013,32B3,32B3.00,ECG: Q wave pathological
Ischaemic heart diseases,4031011,1755008,4031011,G32,G32..00,Old myocardial infarction
Ischaemic heart diseases,299811016,194857001,299811016,G350,G350.00,Subsequent myocardial infarction of anterior wall
Ischaemic heart diseases,272107018,276861004,413186016,7A540,7A54000,Percutaneous transluminal angioplasty of artery NEC
Ischaemic heart diseases,4032016,1755008,4032016,G32-1,G32..11,Healed myocardial infarction
Ischaemic heart diseases,634751000006116,164861001,1205556017,322,322..00,ECG: myocardial ischaemia
Ischaemic heart diseases,1489353017,395698004,1489353017,8F92,8F92.00,Cardiac rehabilitation - phase 3
Ischaemic heart diseases,1489351015,395696000,1489351015,8F90,8F90.00,Cardiac rehabilitation - phase 1
Ischaemic heart diseases,299782012,194842008,299782012,G3400,G340000,Single coronary vessel disease
Ischaemic heart diseases,1564021000000118,698376008,2974077015,8LF,8LF..00,Coronary angiography planned
Ischaemic heart diseases,595731000006114,443502000,2842265012,G340,G340.00,Coronary atherosclerosis
Ischaemic heart diseases,1484833014,390799004,1484833014,6A4,6A4..00,Coronary heart disease review
Ischaemic heart diseases,635021000006110,24607002,41258019,32B,32B..00,ECG: Q wave
Ischaemic heart diseases,350346019,233817007,350346019,G340-1,G340.11,Triple vessel disease of the heart
Ischaemic heart diseases,272295013,175882004,272295013,7A6G1,7A6G100,Peroperative angioplasty
Ischaemic heart diseases,299812011,194858006,299812011,G351,G351.00,Subsequent myocardial infarction of inferior wall
Ischaemic heart diseases,498328016,59021001,498328016,G3112,G311200,Angina at rest
Ischaemic heart diseases,238651000006115,175071008,271150014,79291,7929100,Percut transluminal coronary thrombolysis with streptokinase
Ischaemic heart diseases,2619484018,194821006,2619484018,G3110-1,G311011,MI - Myocardial infarction aborted
Ischaemic heart diseases,460925019,414531000000101,1001321000000115,ZV579,ZV57900,[V]Cardiac rehabilitation
Ischaemic heart diseases,238821000006111,11101003,19234014,7928-1,7928.11,Percutaneous balloon coronary angioplasty
Ischaemic heart diseases,264495014,170596004,264495014,662K2,662K200,Angina control - improving
Ischaemic heart diseases,1785743019,397193006,1785743019,79293,7929300,Rotary blade coronary angioplasty
Ischaemic heart diseases,358041000000114,276985008,413389019,7A6S3,7A6S300,Percutaneous transluminal venous thrombolysis NEC
Ischaemic heart diseases,272117011,175764006,272117011,7A545,7A54500,Rotary blade angioplasty
Ischaemic heart diseases,1738171000006114,399211009,2986492018,14AT,14AT.00,History of myocardial infarction
Ischaemic heart diseases,537341000006118,56265001,497557019,G-2,G....12,Cardiac diseases
Ischaemic heart diseases,118831000006118,194856005,299808017,G35X,G35X.00,Subsequent myocardial infarction of unspecified site
Ischaemic heart diseases,258969014,166664005,258969014,44H30,44H3000,Cardiac enzymes abnormal - first set
Ischaemic heart diseases,59952018,35928006,59952018,G3300,G330000,Nocturnal angina
Ischaemic heart diseases,108561012,65340007,108561012,G341,G341.00,Aneurysm of heart
Ischaemic heart diseases,208365015,129574000,208365015,G38,G38..00,Postoperative myocardial infarction
Ischaemic heart diseases,144819018,87343002,1235225010,G331-1,G331.11,Variant angina pectoris
Ischaemic heart diseases,299813018,194856005,299808017,G353,G353.00,Subsequent myocardial infarction of other sites
Ischaemic heart diseases,1752201000000116,704207005,3010438013,187,187..00,Frequency of angina
Ischaemic heart diseases,1547661000006114,429639007,2694928017,793G2,793G200,Perc translum balloon angioplasty insert 1-2 stents cor art
Ischaemic heart diseases,264500012,170601008,264500012,662N,662N.00,CHD monitoring
Ischaemic heart diseases,977801000006117,166741000000109,226801000000110,662n,662n.00,JBS cardiovascular disease risk >30% over next 10 years
Ischaemic heart diseases,2675878019,426485003,2675878019,7A547,7A54700,Percutaneous transluminal thrombolysis of artery
Ischaemic heart diseases,256452010,164865005,256452010,323,323..00,ECG: myocardial infarction
Ischaemic heart diseases,2474304012,412747004,2474304012,5C11,5C11.00,Radionuclide heart study abnormal
Ischaemic heart diseases,457285013,313395003,457285013,8F9,8F9..00,Cardiac rehabilitation
Ischaemic heart diseases,1547311000006116,707828002,3032475016,79283,7928300,Percut translum cutting balloon angioplasty coronary artery
Ischaemic heart diseases,2159819017,1026411000000101,2603861000000111,44HJ,44HJ.00,Plasma creatinine phosphokinase MB isoenzyme level
Ischaemic heart diseases,810811000006116,161502000,251675010,14A3,14A3.00,H/O: myocardial infarct <60
Ischaemic heart diseases,1548401000006112,428068004,2696045014,7A560,7A56000,Percutaneous transluminal arterial thrombolysis reconstruct
Ischaemic heart diseases,494260016,25106000,42087013,G311-2,G311.12,Impending infarction
Ischaemic heart diseases,537751000006115,233847009,350383019,G30-3,G30..13,Cardiac rupture following myocardial infarction (MI)
Ischaemic heart diseases,212091000006110,129574000,208365015,G383,G383.00,Postoperative transmural myocardial infarction unspec site
Ischaemic heart diseases,1221061012,14201006,1221061012,79275,7927500,Open angioplasty of coronary artery
Ischaemic heart diseases,1547631000006117,429639007,2694928017,793G,793G.00,Perc translumin balloon angioplasty stenting coronary artery
Ischaemic heart diseases,1547691000006118,429639007,2694928017,793Gz,793Gz00,Perc translum balloon angioplasty stenting coronary art NOS
Ischaemic heart diseases,350350014,233821000,350350014,G33z6,G33z600,New onset angina
Ischaemic heart diseases,299834013,414545008,2534664018,G3y,G3y..00,Other specified ischaemic heart disease
Ischaemic heart diseases,216191012,134385008,216191012,8I3A,8I3A.00,Referral to dietician declined
Ischaemic heart diseases,2534218019,413756001,2534218019,8I3a,8I3a.00,Cardiac rehabilitation declined
Ischaemic heart diseases,299709018,54329005,1231324017,G301z,G301z00,Anterior myocardial infarction NOS
Ischaemic heart diseases,299765010,194828000,299757012,G33zz,G33zz00,Angina pectoris NOS
Ischaemic heart diseases,32122016,19057007,32122016,G33z0,G33z000,Status anginosus
Ischaemic heart diseases,2537483013,413844008,2537483013,G34y0,G34y000,Chronic coronary insufficiency
Ischaemic heart diseases,300886011,56265001,93561011,Gyu5,Gyu5.00,[X]Other forms of heart disease
Ischaemic heart diseases,1780444014,401250009,1780444014,9Ob3,9Ob3.00,Coronary heart disease monitoring 1st letter
Ischaemic heart diseases,268001000006119,185647009,285636017,9OB3,9OB3.00,OC check - 3rd call
Ischaemic heart diseases,1658331000000113,705024000,3015227013,8BPC,8BPC.00,On psychotropic medication
Ischaemic heart diseases,305121000000119,200861000000101,305121000000119,8BAc,8BAc.00,Substance misuse management stopped - self withdrawal
Ischaemic heart diseases,420056011,281897000,420056011,8BAC,8BAC.00,Helicobacter eradication therapy
Ischaemic heart diseases,2159923012,408359002,2159923012,8BIc,8BIc.00,Drug monitoring done
Ischaemic heart diseases,2533409013,1052871000000109,2649991000000115,8BCC,8BCC.00,Oral vitamin K prophylaxis given by health visitor
Ischaemic heart diseases,2339611000000110,910111000000106,2339611000000110,8BPc,8BPc.00,Mixed strength methotrexate prescribing warning
Ischaemic heart diseases,2155381000000118,829101000000101,2155381000000118,8BMc,8BMc.00,Needs assistance with medication regimen adherence
Ischaemic heart diseases,1596601000000114,698985001,2982117018,8BGC,8BGC.00,Long term dual antiplatelet drug therapy indicated
Ischaemic heart diseases,2548858016,416349001,2548858016,8BMC,8BMC.00,Prescription collected by pharmacy
Ischaemic heart diseases,1488739013,719329004,3316004018,8BIC,8BIC.00,Medication review done by pharmacist
Ischaemic heart diseases,300874013,194828000,299757012,Gyu30,Gyu3000,[X]Other forms of angina pectoris
Ischaemic heart diseases,406961000000113,248461000000107,406961000000113,9Ob9,9Ob9.00,Coronary heart disease monitoring telephone invite
Ischaemic heart diseases,732801000000119,372851000000101,732801000000119,44p2,44p2.00,Cardiac troponin positive
Ischaemic heart diseases,259228016,166829003,259228016,44P2,44P2.00,Serum cholesterol borderline
Ischaemic heart diseases,89731000006112,11101003,19234014,7928y,7928y00,Transluminal balloon angioplasty of coronary artery OS
Ischaemic heart diseases,494438016,46109009,494438016,G31y2,G31y200,Subendocardial ischaemia
Ischaemic heart diseases,458410010,314116003,458410010,G33z5,G33z500,Post infarct angina
Ischaemic heart diseases,2534674015,413844008,2534674015,G34y1,G34y100,Chronic myocardial ischaemia
Ischaemic heart diseases,338974012,225566008,338974012,G33z4,G33z400,Ischaemic chest pain
Ischaemic heart diseases,241791000006111,182891003,282733010,8B3K,8B3K.00,Patient misunderstood treatment instuctions
Ischaemic heart diseases,1488440011,394724007,1488440011,8B3k,8B3k.00,Coronary heart disease medication review
Ischaemic heart diseases,36036010,21470009,36036010,G33z2,G33z200,Syncope anginosa
Ischaemic heart diseases,459859010,315348000,459859010,G34z0,G34z000,Asymptomatic coronary heart disease
Ischaemic heart diseases,299804015,413838009,2534671011,G34yz,G34yz00,Other specified chronic ischaemic heart disease NOS
Ischaemic heart diseases,1780518012,401332000,1780518012,9Ob8,9Ob8.00,Coronary heart disease monitoring check done
Ischaemic heart diseases,299800012,413838009,2534671011,G34y,G34y.00,Other specified chronic ischaemic heart disease
Ischaemic heart diseases,264497018,170593007,264492012,662Kz,662Kz00,Angina control NOS
Ischaemic heart diseases,1229885017,42531007,1229885017,G31y1,G31y100,Microinfarction of heart
Ischaemic heart diseases,455423016,129574000,208365015,G38z,G38z.00,"Postoperative myocardial infarction, unspecified"
Ischaemic heart diseases,1780446011,401252001,1780446011,9Ob5,9Ob5.00,Coronary heart disease monitoring 3rd letter
Ischaemic heart diseases,299805019,413838009,2534672016,G34z,G34z.00,Other chronic ischaemic heart disease NOS
Ischaemic heart diseases,21591000000117,714891000000106,1567151000000119,9OB,9OB..00,Oral contracept. check admin.
Ischaemic heart diseases,1484939014,390907003,1484939014,9Ob,9Ob..00,Coronary heart disease monitoring administration
Ischaemic heart diseases,299763015,59021001,98087016,G330z,G330z00,Angina decubitus NOS
Ischaemic heart diseases,459488019,315026000,459488019,G31y3,G31y300,Transient myocardial ischaemia
Ischaemic heart diseases,449302011,306322009,449302011,8H7v,8H7v.00,Referral to cardiac rehabilitation nurse
Ischaemic heart diseases,451799015,308456006,451799015,8H7V,8H7V.00,Refer to audiologist
Ischaemic heart diseases,300239017,56265001,93561011,G5z,G5z..00,Heart disease NOS
Ischaemic heart diseases,1547681000006116,429639007,2694928017,793Gy,793Gy00,OS perc translumina balloon angioplast stenting coronary art
Ischaemic heart diseases,267991000006112,185646000,285635018,9OB2,9OB2.00,OC check - 2nd call
Ischaemic heart diseases,1780517019,401331007,1780517019,9Ob2,9Ob2.00,Coronary heart disease monitoring default
Ischaemic heart diseases,350348018,233819005,350348018,G33z7,G33z700,Stable angina
Ischaemic heart diseases,300237015,56265001,93561011,G5yyz,G5yyz00,Other ill-defined heart disease NOS
Ischaemic heart diseases,300882013,194856005,299808017,Gyu36,Gyu3600,[X]Subsequent myocardial infarction of unspecified site
Ischaemic heart diseases,299741012,4557003,7844010,G311z,G311z00,Preinfarction syndrome NOS
Ischaemic heart diseases,300879015,413838009,2534671011,Gyu33,Gyu3300,[X]Other forms of chronic ischaemic heart disease
Ischaemic heart diseases,300959012,72092001,119795011,Gyu70,Gyu7000,[X]Atherosclerosis of other arteries
Ischaemic heart diseases,271128013,175045009,271114019,7925z,7925z00,Connection of mammary artery to coronary artery NOS
Ischaemic heart diseases,299790012,65340007,108561012,G341z,G341z00,Aneurysm of heart NOS
Ischaemic heart diseases,1780447019,401253006,1780447019,9Ob6,9Ob6.00,Coronary heart disease monitoring verbal invitation
Ischaemic heart diseases,300197013,56265001,93561011,G5y,G5y..00,Other specified heart disease
Ischaemic heart diseases,517391000006119,170829009,264791018,66F1,66F1.00,Blood dis.- initial assessment
Ischaemic heart diseases,2548238014,417287002,2548238014,66f1,66f1.00,Cardiovascular disease interim monitoring
Ischaemic heart diseases,1780442013,401248001,1780442013,9Ob0,9Ob0.00,Attends coronary heart disease monitoring
Ischaemic heart diseases,299758019,194828000,299758019,G33z1,G33z100,Stenocardia
Ischaemic heart diseases,267981000006114,185645001,285634019,9OB1,9OB1.00,OC check - 1st call
Ischaemic heart diseases,90731000000111,315021005,1785183019,9Ob1,9Ob1.00,Refuses coronary heart disease monitoring
Ischaemic heart diseases,589721000006114,175045009,271114019,7925y,7925y00,Connection of mammary artery to coronary artery OS
Ischaemic heart diseases,271148018,11101003,19234014,7928z,7928z00,Transluminal balloon angioplasty of coronary artery NOS
Ischaemic heart diseases,271135017,232717009,348640013,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS
Ischaemic heart diseases,264790017,170828001,264790017,66F,66F..00,Blood disorder monitoring
Ischaemic heart diseases,2549758019,417206009,2549758019,66f,66f..00,Cardiovascular disease monitoring
Ischaemic heart diseases,300238013,56265001,93561011,G5yz,G5yz.00,Other heart disease NOS
Ischaemic heart diseases,1885981000006112,857811000000102,2219921000000111,8IEy,8IEy.00,Chronic obstructive pulmon dis wr self managem plan declined
Ischaemic heart diseases,2210251000000115,853591000000103,2210251000000115,8IEY,8IEY.00,Referral to Angina Plan self-management programme declined
Ischaemic heart diseases,1676741000000119,759291000000104,1676741000000119,8IAy,8IAy.00,Tuberculosis screening chest X-ray declined
Ischaemic heart diseases,1741251000006118,511571000000106,1137691000000118,8IAY,8IAY.00,DTaP/IPV/Hib immunisation declined
Ischaemic heart diseases,394541000006112,414545008,2534664018,Gyu3,Gyu3.00,[X]Ischaemic heart diseases
Ischaemic heart diseases,285637014,185648004,285637014,9OB4,9OB4.00,OC check - call deleted
Ischaemic heart diseases,1780445010,401251008,1780445010,9Ob4,9Ob4.00,Coronary heart disease monitoring 2nd letter
Ischaemic heart diseases,299835014,414545008,2534664018,G3z,G3z..00,Ischaemic heart disease NOS
Ischaemic heart diseases,442204010,300995000,442204010,G33z3,G33z300,Angina on effort
Ischaemic heart diseases,1774801000000114,736368003,3517259010,8CMP,8CMP.00,Coronary heart disease care plan
Ischaemic heart diseases,1780184010,400976006,1780184010,8CAP,8CAP.00,Head injury advice given
Ischaemic heart diseases,307741000000117,202001000000108,307741000000117,8CEP,8CEP.00,Health care services information leaflet given
Ischaemic heart diseases,482941000006119,194828000,299757012,G33z,G33z.00,Angina pectoris NOS
