Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Inflammatory diseases of the female pelvic organs,1233709015,7415003,1233709015,K4021,K402100,Ovarian abscess
Inflammatory diseases of the female pelvic organs,61287013,36742000,61287013,K4017,K401700,Salpingitis isthmica nodosa
Inflammatory diseases of the female pelvic organs,304901010,12337004,471816018,K54z,K54z.00,Disorder of uterus NOS
Inflammatory diseases of the female pelvic organs,304717014,198188007,304715018,K411z,K411z00,Chronic uterine inflammatory disease NOS
Inflammatory diseases of the female pelvic organs,304718016,28783002,48199010,K41z,K41z.00,Unspecified uterine inflammatory disease
Inflammatory diseases of the female pelvic organs,304719012,78623009,130465017,K41z0,K41z000,Endometritis unspecified
Inflammatory diseases of the female pelvic organs,304720018,88027004,145916016,K41z1,K41z100,Endomyometritis unspecified
Inflammatory diseases of the female pelvic organs,304721019,4316006,8270017,K41z2,K41z200,Myometritis unspecified
Inflammatory diseases of the female pelvic organs,304724010,28783002,48199010,K41zz,K41zz00,Unspecified uterine inflammatory disease NOS
Inflammatory diseases of the female pelvic organs,305255010,12337004,21239019,Kyu98,Kyu9800,[X]Other specified noninflammatory disorders of uterus
Inflammatory diseases of the female pelvic organs,2962701000006115,28783002,48199010,^ESCTIN296270,,Inflammatory disease of the uterus
Inflammatory diseases of the female pelvic organs,2696411000006114,12337004,21244014,^ESCTUT269641,,Uterine disorder
Inflammatory diseases of the female pelvic organs,12704451000006114,12337004,624231000006119,^ESCT1270445,,Disorder of uterus NOS
Inflammatory diseases of the female pelvic organs,304871010,12337004,21239019,K54,K54..00,Disorders of the uterus NEC
Inflammatory diseases of the female pelvic organs,304896013,12337004,21239019,K54y,K54y.00,Other uterine disorders NOS
Inflammatory diseases of the female pelvic organs,304900011,12337004,21239019,K54yz,K54yz00,Other uterine disorder NOS
Inflammatory diseases of the female pelvic organs,304715018,198188007,304715018,K411,K411.00,Chronic uterine inflammatory disease
Inflammatory diseases of the female pelvic organs,304716017,198189004,304716017,K4114,K411400,Chronic pyometra
Inflammatory diseases of the female pelvic organs,29947013,17716001,29947013,K4111,K411100,Chronic endomyometritis
Inflammatory diseases of the female pelvic organs,106241010,63922003,106241010,K4110,K411000,Chronic endometritis
Inflammatory diseases of the female pelvic organs,2962711000006117,28783002,1226066015,^ESCTUT296271,,Uterine inflammatory disease
Inflammatory diseases of the female pelvic organs,304723016,88981003,147534012,K41z4,K41z400,Pyometra unspecified
Inflammatory diseases of the female pelvic organs,304706013,198179003,304706013,K41,K41..00,Uterine inflammatory diseases excluding the cervix
Inflammatory diseases of the female pelvic organs,22462017,13125003,22462017,K4112,K411200,Chronic myometritis
Inflammatory diseases of the female pelvic organs,63108018,37830006,63108018,K4113,K411300,Chronic perimetritis
Inflammatory diseases of the female pelvic organs,3946181000006112,88981003,3012582011,^ESCTPY394618,,Pyometrium
Inflammatory diseases of the female pelvic organs,2696401000006111,12337004,21243015,^ESCTUT269640,,Uterine disease
Inflammatory diseases of the female pelvic organs,12220871000006112,198188007,3659621016,^ESCT1222087,,Chronic metritis
Inflammatory diseases of the female pelvic organs,300700013,61599003,102352016,G80z0,G80z000,Phlebitis NOS
Inflammatory diseases of the female pelvic organs,3718431000006119,74945001,502862010,^ESCTAC371843,,Acute pyometra
Inflammatory diseases of the female pelvic organs,3718421000006116,74945001,124467014,^ESCTUT371842,,Uterine abscess
Inflammatory diseases of the female pelvic organs,304722014,15363000,26057013,K41z3,K41z300,Perimetritis unspecified
Inflammatory diseases of the female pelvic organs,3500791000006112,61599003,102355019,^ESCTIN350079,,Inflammation of vein
Inflammatory diseases of the female pelvic organs,2743801000006118,15363000,26057013,^ESCTME274380,,Metritis
Inflammatory diseases of the female pelvic organs,459971000006113,74945001,502862010,K4104,K410400,Acute pyometra or uterine abscess
Inflammatory diseases of the female pelvic organs,304686018,280486004,418100014,K4051,K405100,Pelvic cellulitis unspecified
Inflammatory diseases of the female pelvic organs,304687010,280486004,418100014,K405z,K405z00,Parametritis and pelvic cellulitis NOS
Inflammatory diseases of the female pelvic organs,304683014,237044002,355304013,K404z,K404z00,Chronic pelvic inflammatory diseases NOS
Inflammatory diseases of the female pelvic organs,304685019,280483007,418097016,K4050,K405000,Parametritis unspecified
Inflammatory diseases of the female pelvic organs,304782012,198130006,304641016,K4y,K4y..00,Other specified female pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,304642011,198130006,304641016,K40z-1,K40z.11,PID
Inflammatory diseases of the female pelvic organs,396762011,198130006,304641016,K40z,K40z.00,Female pelvic inflammatory diseases NOS
Inflammatory diseases of the female pelvic organs,304697018,198130006,304638013,K40y,K40y.00,Other female pelvic organ inflammatory diseases
Inflammatory diseases of the female pelvic organs,12485401000006116,198130006,668291000006115,^ESCT1248540,,Female pelvic inflammatory diseases NOS
Inflammatory diseases of the female pelvic organs,3007071000006112,31474007,52616018,^ESCTCH300707,,Chronic abscess of parametrium
Inflammatory diseases of the female pelvic organs,5638861000006118,280486004,418100014,^ESCTFE563886,,Female pelvic cellulitis
Inflammatory diseases of the female pelvic organs,668261000006111,198130006,304641016,K40z-2,K40z.12,Female pelvic infection
Inflammatory diseases of the female pelvic organs,668281000006118,198130006,304641016,K4,K4...00,Female pelvic inflammatory diseases
Inflammatory diseases of the female pelvic organs,3981211000006113,91155009,151043014,^ESCTCH398121,,Chronic abscess of pouch of Douglas
Inflammatory diseases of the female pelvic organs,3549431000006119,64532005,107251019,^ESCTCH354943,,Chronic abscess of female pelvis
Inflammatory diseases of the female pelvic organs,5102721000006114,237044002,355306010,^ESCTCH510272,,Chronic PID - Chronic pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,4791331000006115,198130006,304639017,^ESCTFE479133,,Female pelvic inflammation
Inflammatory diseases of the female pelvic organs,3549441000006112,64532005,1232566017,^ESCTCH354944,,Chronic pelvic abscess - female
Inflammatory diseases of the female pelvic organs,304695014,237044002,355303019,K408,K408.00,Other chronic female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,305239015,198130006,304638013,Kyu82,Kyu8200,[X]Other diseases of Bartholin's gland
Inflammatory diseases of the female pelvic organs,432571000006111,198130006,304638013,Kyu86,Kyu8600,[X]Vulvovaginal ulceration+inflammation in other diseases CE
Inflammatory diseases of the female pelvic organs,305236010,198130006,304638013,Kyu8,Kyu8.00,[X]Inflammatory diseases of female pelvic organs
Inflammatory diseases of the female pelvic organs,429681000006119,198130006,304638013,Kyu84,Kyu8400,[X]Ulceration of vulva in infectious+parasitic diseases CE
Inflammatory diseases of the female pelvic organs,932701000006113,198130006,932701000006113,K40z-98,K40z.98,Acute pelvic inflam. dis. NOS
Inflammatory diseases of the female pelvic organs,304679014,198159006,304679014,K404,K404.00,Chronic parametritis and pelvic cellulitis
Inflammatory diseases of the female pelvic organs,304684015,280486004,418100014,K405,K405.00,Parametritis and pelvic cellulitis unspecified
Inflammatory diseases of the female pelvic organs,3758221000006111,77360001,128400018,^ESCTCH375822,,Chronic abscess of broad ligament
Inflammatory diseases of the female pelvic organs,304643018,198130006,304643018,K4-98,K4...98,Pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,1232567014,64532005,1232567014,K4043,K404300,Chronic abscess of the female pelvis
Inflammatory diseases of the female pelvic organs,1235638013,91155009,1235638013,K4044,K404400,Chronic abscess of the pouch of Douglas
Inflammatory diseases of the female pelvic organs,887071000006119,198130006,887071000006119,K4-99,K4...99,Female pelvic inflamm diseases
Inflammatory diseases of the female pelvic organs,304783019,198130006,304641016,K4z,K4z..00,Female pelvic inflammatory disease NOS
Inflammatory diseases of the female pelvic organs,990811000006112,198130006,990811000006112,K4-97,K4...97,Pelvic inflam. disease NOS
Inflammatory diseases of the female pelvic organs,1227519016,31474007,1227519016,K4042,K404200,Chronic abscess of the parametrium
Inflammatory diseases of the female pelvic organs,305237018,198130006,304638013,Kyu80,Kyu8000,[X]Other specified female pelvic inflammatory diseases
Inflammatory diseases of the female pelvic organs,305240018,198130006,304638013,Kyu83,Kyu8300,[X]Other specified inflammation of vagina and vulva
Inflammatory diseases of the female pelvic organs,431631000006118,198130006,304638013,Kyu85,Kyu8500,"[X]Vaginits,vulvits+vulvovaginitis/infect+parasitc diseas CE"
Inflammatory diseases of the female pelvic organs,990821000006116,198130006,990821000006116,K4-96,K4...96,Female pelvic inflam. dis. NOS
Inflammatory diseases of the female pelvic organs,887131000006116,198130006,887131000006116,K40z-99,K40z.99,Pelvic inflam. disease NOS
Inflammatory diseases of the female pelvic organs,1234099011,77360001,1234099011,K4041,K404100,Chronic abscess of the broad ligament
Inflammatory diseases of the female pelvic organs,304640015,198130006,304640015,K40z-3,K40z.13,PID - pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,253801000006111,198130006,304641016,K40,K40..00,"Ovarian, fallopian tube and pelvic inflammatory diseases"
Inflammatory diseases of the female pelvic organs,386781000006115,198130006,304641016,Kyu81,Kyu8100,[X]Female pelvic inflammatory disorders in other diseases CE
Inflammatory diseases of the female pelvic organs,304692012,32923006,54954015,K4061,K406100,Female pelvic peritonitis unspecified
Inflammatory diseases of the female pelvic organs,304671012,237037006,355291010,K403,K403.00,Acute parametritis and pelvic cellulitis
Inflammatory diseases of the female pelvic organs,305244010,32923006,54954015,Kyu87,Kyu8700,"[X]Female pelvic peritonitis, unspecified"
Inflammatory diseases of the female pelvic organs,396760015,237037006,355291010,K4031,K403100,Acute pelvic cellulitis
Inflammatory diseases of the female pelvic organs,396761016,32923006,54954015,K406,K406.00,Acute and unspecified female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,5102571000006116,237037006,355292015,^ESCTAC510257,,Acute pelvic inflammatory disease of the female pelvic organs AND/OR tissues
Inflammatory diseases of the female pelvic organs,5102591000006115,237037006,2957110015,^ESCTAC510259,,Acute PID - acute pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,304678018,237037006,355291010,K403z,K403z00,Acute parametritis and pelvic cellulitis NOS
Inflammatory diseases of the female pelvic organs,5102581000006118,237037006,355294019,^ESCTPI510258,,PID - Acute pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,355291010,237037006,355291010,K409,K409.00,Acute pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,991791000006119,237037006,991791000006119,K409-99,K409.99,Acute pelvic inflam. dis. NOS
Inflammatory diseases of the female pelvic organs,141009014,85051008,141009014,K4060,K406000,Acute female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,304693019,85051008,141009014,K406z,K406z00,Acute and unspecified female pelvic peritonitis NOS
Inflammatory diseases of the female pelvic organs,459231000006118,237037006,355291010,K406-1,K406.11,Acute pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,4791531000006114,198161002,2475616018,^ESCTCH479153,,Chronic female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,304682016,198161002,304682016,K4045,K404500,Female chronic pelvic peritonitis
Inflammatory diseases of the female pelvic organs,304694013,62394006,103705018,K407z,K407z00,Female pelvic peritoneal adhesions NOS
Inflammatory diseases of the female pelvic organs,83301000006119,30406004,484577017,K4071,K407100,Tubo-ovarian peritoneal adhesions
Inflammatory diseases of the female pelvic organs,229091000006110,77681005,1234152019,K4070,K407000,Peritubal peritoneal adhesions
Inflammatory diseases of the female pelvic organs,3763891000006113,77681005,128931019,^ESCTPE376389,,Peritubal adhesions
Inflammatory diseases of the female pelvic organs,2989771000006116,30406004,484577017,^ESCTTU298977,,Tubo-ovarian peritoneal adhesion
Inflammatory diseases of the female pelvic organs,2989761000006111,30406004,50896014,^ESCTTU298976,,Tubo-ovarian adhesions
Inflammatory diseases of the female pelvic organs,3641241000006119,70190001,116583014,^ESCTAD364124,,Adhesive peritoneal band
Inflammatory diseases of the female pelvic organs,3763901000006113,77681005,1234152019,^ESCTPE376390,,Peritubal peritoneal adhesion
Inflammatory diseases of the female pelvic organs,3641251000006117,70190001,501510017,^ESCTPE364125,,Peritoneal band
Inflammatory diseases of the female pelvic organs,887121000006119,62394006,887121000006119,K407-99,K407.99,Female pelvic periton. adhes.
Inflammatory diseases of the female pelvic organs,103705018,62394006,103705018,K407,K407.00,Female pelvic peritoneal adhesions
Inflammatory diseases of the female pelvic organs,221091000000116,70190001,116580012,J560,J560.00,Peritoneal adhesions
Inflammatory diseases of the female pelvic organs,303287011,70190001,116580012,J560z,J560z00,Peritoneal adhesions NOS
Inflammatory diseases of the female pelvic organs,5102621000006118,237040006,3012862019,^ESCTAC510262,,Acute abscess of female pelvis
Inflammatory diseases of the female pelvic organs,355297014,237040006,355297014,K4031-1,K403111,Acute pelvic abscess - female
Inflammatory diseases of the female pelvic organs,5102641000006113,237040006,3012810016,^ESCTAC510264,,Acute female pelvic abscess
Inflammatory diseases of the female pelvic organs,5103251000006116,237091009,355375010,^ESCTIN510325,,Infective vaginitis
Inflammatory diseases of the female pelvic organs,2996451000006114,30800001,484704013,^ESCTIN299645,,Inflammation of vagina
Inflammatory diseases of the female pelvic organs,6942631000006112,419760006,2580236010,^ESCTNO694263,,Nonspecific vaginitis
Inflammatory diseases of the female pelvic organs,11875901000006112,419760006,3526369011,^ESCT1187590,,Nonspecific bacterial vaginosis
Inflammatory diseases of the female pelvic organs,5103261000006119,237091009,355373015,^ESCTVA510326,,Vaginal infection
Inflammatory diseases of the female pelvic organs,2729561000006119,14488001,24624012,^ESCTPO272956,,Postirradiation vaginitis
Inflammatory diseases of the female pelvic organs,5103271000006114,237091009,355374014,^ESCTPV510327,,PV - Vaginal infection
Inflammatory diseases of the female pelvic organs,2729571000006114,14488001,1221103010,^ESCTPO272957,,Post-irradiation vaginitis
Inflammatory diseases of the female pelvic organs,6942621000006114,419760006,2580235014,^ESCTNS694262,,NSV - Nonspecific vaginitis
Inflammatory diseases of the female pelvic organs,6942601000006116,419760006,2580233019,^ESCTBV694260,,BV - Bacterial vaginosis
Inflammatory diseases of the female pelvic organs,304750014,198219002,304750014,K4217,K421700,Subacute and chronic vaginitis
Inflammatory diseases of the female pelvic organs,2580234013,419760006,2580234013,K4219,K421900,Bacterial vaginitis
Inflammatory diseases of the female pelvic organs,24624012,14488001,1221103010,K4213,K421300,Postirradiation vaginitis
Inflammatory diseases of the female pelvic organs,106489015,419760006,2577731014,A3By7,A3By700,Gardnerella vaginalis
Inflammatory diseases of the female pelvic organs,304742017,30800001,51554012,K4210,K421000,Vaginitis unspecified
Inflammatory diseases of the female pelvic organs,2577731014,419760006,2577731014,K4219-1,K421911,Bacterial vaginosis
Inflammatory diseases of the female pelvic organs,6942591000006112,419760006,2580232012,^ESCTAV694259,,AV - Anaerobic vaginosis
Inflammatory diseases of the female pelvic organs,396764012,63144007,104972016,K4211,K421100,Vulvitis unspecified
Inflammatory diseases of the female pelvic organs,304751013,63144007,104972016,K4218,K421800,Subacute and chronic vulvitis
Inflammatory diseases of the female pelvic organs,3530091000006115,63339007,105289013,^ESCTDI353009,,Disease of cervix
Inflammatory diseases of the female pelvic organs,308116019,63339007,105290016,Lyu33,Lyu3300,[X]Maternal care for other abnormalities of cervix
Inflammatory diseases of the female pelvic organs,4200231000006113,111830007,1219697019,^ESCTTB420023,,TB - Urinary tuberculosis
Inflammatory diseases of the female pelvic organs,3105771000006113,37610005,197280012,^ESCTTR310577,,Trachelitis
Inflammatory diseases of the female pelvic organs,3530101000006114,63339007,105291017,^ESCTDI353010,,Disorder of cervix
Inflammatory diseases of the female pelvic organs,3530081000006118,63339007,3530081000006118,^ESCTDI353008,,Disorder of uterine cervix
Inflammatory diseases of the female pelvic organs,304927010,63339007,105284015,K55y,K55y.00,Other noninflammatory cervical disorders
Inflammatory diseases of the female pelvic organs,304933018,63339007,105284015,K55yz,K55yz00,Other noninflammatory cervical disorder NOS
Inflammatory diseases of the female pelvic organs,306483017,63339007,105284015,L2461,L246100,Other cervical abnormality - baby delivered
Inflammatory diseases of the female pelvic organs,35081000006117,63339007,105284015,L246,L246.00,Other cervical abnormality in pregnancy/childbirth/puerp
Inflammatory diseases of the female pelvic organs,35091000006119,63339007,105284015,L246z,L246z00,Other cervical abnormality in pregnancy/childbirth/puerp NOS
Inflammatory diseases of the female pelvic organs,35861000006115,63339007,105284015,L2463,L246300,Other cervical abn complicating a/n care- baby not delivered
Inflammatory diseases of the female pelvic organs,35871000006110,63339007,105284015,L2464,L246400,Other cervical abn complicating p/n care - baby deliv prev
Inflammatory diseases of the female pelvic organs,35891000006111,63339007,105284015,L2462,L246200,Other cervical abnormality - baby delivered+postpartum compl
Inflammatory diseases of the female pelvic organs,306482010,63339007,105284015,L2460,L246000,Other cervical abnormality affecting obstetric care
Inflammatory diseases of the female pelvic organs,416021000006111,63339007,105284015,Kyu99,Kyu9900,[X]Other specified noninflammatory disorders/cervix uteri
Inflammatory diseases of the female pelvic organs,3105781000006111,37610005,197281011,^ESCTCE310578,,Cervicitis
Inflammatory diseases of the female pelvic organs,3105761000006118,37610005,62728019,^ESCTIN310576,,Inflammatory disease of the cervix
Inflammatory diseases of the female pelvic organs,2535679015,111830007,2535679015,A168,A168.00,Tuberculosis of urinary tract
Inflammatory diseases of the female pelvic organs,286288011,111830007,179010012,A163,A163.00,Tuberculosis of other urinary organs
Inflammatory diseases of the female pelvic organs,304727015,37610005,486760016,K4200,K420000,Cervicitis unspecified
Inflammatory diseases of the female pelvic organs,32509017,19272000,32509017,K4202,K420200,Acute cervicitis
Inflammatory diseases of the female pelvic organs,4200221000006111,111830007,1219696011,^ESCTUR420022,,Urinary tuberculosis
Inflammatory diseases of the female pelvic organs,304656013,266581008,396757010,K400z,K400z00,Acute salpingitis and oophoritis NOS
Inflammatory diseases of the female pelvic organs,15708013,8912009,15708013,K4003,K400300,Acute salpingitis
Inflammatory diseases of the female pelvic organs,27896014,16486000,27896014,K4000,K400000,Acute oophoritis
Inflammatory diseases of the female pelvic organs,126472015,76151005,126472015,K4102,K410200,Acute myometritis
Inflammatory diseases of the female pelvic organs,396757010,266581008,396757010,K4002,K400200,Acute salpingo-oophoritis
Inflammatory diseases of the female pelvic organs,396758017,266581008,396758017,K400,K400.00,Acute salpingitis and oophoritis
Inflammatory diseases of the female pelvic organs,887081000006116,266581008,887081000006116,K400-99,K400.99,Acute salpingitis/oophoritis
Inflammatory diseases of the female pelvic organs,112369011,67667007,112369011,K4100,K410000,Acute endometritis
Inflammatory diseases of the female pelvic organs,221241000000117,16486000,27896014,K400-1,K400.11,Oophoritis - acute
Inflammatory diseases of the female pelvic organs,314991000000117,312099009,455763019,A78A5,A78A500,Chlamydial infection of genital organs NEC
Inflammatory diseases of the female pelvic organs,550821000006117,312099009,455763019,A78AX,A78AX00,"Chlamydial infection of genitourinary tract, unspecified"
Inflammatory diseases of the female pelvic organs,550791000006114,312099009,455763019,A78A3,A78A300,Chlamydial inf of pelviperitoneum oth genitourinary organs
Inflammatory diseases of the female pelvic organs,288091014,312099009,455763019,Ayu4K,Ayu4K00,"[X]Chlamydial infection of genitourinary tract, unspecified"
Inflammatory diseases of the female pelvic organs,304767019,68640004,114009019,K4250,K425000,Ulceration of vulva unspecified
Inflammatory diseases of the female pelvic organs,304770015,68640004,114009019,K425z,K425z00,Ulceration of vulva NOS
Inflammatory diseases of the female pelvic organs,406258019,33839006,56485016,A5410,A541000,Genital herpes unspecified
Inflammatory diseases of the female pelvic organs,3616911000006113,68640004,114011011,^ESCTVU361691,,Vulvar ulceration
Inflammatory diseases of the female pelvic organs,7229451000006112,439912007,2791465011,^ESCTRE722945,,Recurrent genital Herpes simplex type 1 infection
Inflammatory diseases of the female pelvic organs,728611000000116,439912007,1651561000000116,A5418,A541800,Recurrent genital herpes simplex type 1
Inflammatory diseases of the female pelvic organs,728621000000110,439913002,1651571000000111,A5419,A541900,Recurrent genital herpes simplex type 2
Inflammatory diseases of the female pelvic organs,728631000000112,440714005,1651201000000118,A5416,A541600,Genital herpes simplex type 1
Inflammatory diseases of the female pelvic organs,4742321000006118,186538004,286735018,^ESCTHS474232,,HSV - Anogenital herpes simplex virus infection
Inflammatory diseases of the female pelvic organs,4742331000006115,186538004,286736017,^ESCTAN474233,,Anogenital herpes simplex virus infection
Inflammatory diseases of the female pelvic organs,3044561000006113,33839006,56487012,^ESCTHE304456,,Herpes genitalis
Inflammatory diseases of the female pelvic organs,64211000006112,68640004,114009019,K4211-1,K421111,Vulval sores
Inflammatory diseases of the female pelvic organs,114009019,68640004,114009019,K425,K425.00,Ulceration of vulva
Inflammatory diseases of the female pelvic organs,286734019,186538004,286734019,A5415,A541500,Anogenital herpesviral infection
Inflammatory diseases of the female pelvic organs,2645763011,423391007,2645763011,A5417,A541700,Genital herpes simplex type 2
Inflammatory diseases of the female pelvic organs,286737014,33839006,56485016,A541z,A541z00,Genital herpes simplex NOS
Inflammatory diseases of the female pelvic organs,288088014,186538004,286734019,Ayu4G,Ayu4G00,"[X]Anogenital herpes viral infection, unspecified"
Inflammatory diseases of the female pelvic organs,7241201000006110,440714005,2791676019,^ESCTGE724120,,Genital Herpes simplex type 1 infection
Inflammatory diseases of the female pelvic organs,56485016,33839006,56485016,A541,A541.00,Genital herpes simplex
Inflammatory diseases of the female pelvic organs,7006651000006118,423391007,2649435017,^ESCTHE700665,,Herpes simplex type 2 genital infection
Inflammatory diseases of the female pelvic organs,7229471000006118,439913002,2791466012,^ESCTRE722947,,Recurrent genital Herpes simplex type 2 infection
Inflammatory diseases of the female pelvic organs,304746019,53277000,88596011,K4212,K421200,Vulvovaginitis unspecified
Inflammatory diseases of the female pelvic organs,304754017,53277000,88596011,K421z,K421z00,Vaginitis and vulvovaginitis NOS
Inflammatory diseases of the female pelvic organs,304741012,53277000,88596011,K421,K421.00,Vaginitis and vulvovaginitis
Inflammatory diseases of the female pelvic organs,287547019,111904009,179056016,AB22,AB22.00,Other urogenital candidiasis
Inflammatory diseases of the female pelvic organs,287555014,111904009,179056016,AB22z,AB22z00,Other urogenital candida NOS
Inflammatory diseases of the female pelvic organs,3000901000006116,31066003,51992018,^ESCTVA300090,,Vaginal ulceration
Inflammatory diseases of the female pelvic organs,51991013,31066003,51991013,K42y2,K42y200,Ulcer of vagina
Inflammatory diseases of the female pelvic organs,3000881000006118,31066003,484769018,^ESCTVA300088,,Vaginal ulcer
