Condition,MedCodeId,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,ICD10Code,Term
Acquired aphasia with epilepsy [Landau-Kleffner],5007931000006117.0,^ESCTAC500793,,230438007.0,2951784017.0,F803,Acquired aphasia with epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],4997861000006118.0,^ESCTLA499786,,229676007.0,344282013.0,F803,Language-related cognitive disorder
Acquired aphasia with epilepsy [Landau-Kleffner],299336018.0,Fyu51,Fyu5100,84757009.0,178739011.0,F803,[X]Other epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],347021018.0,E2F3-1,E2F3.11,280032002.0,417527019.0,F803,Language development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],460447012.0,ZV21y,ZV21y00,5294002.0,9881017.0,F803,[V]Other constitutional state in development
Acquired aphasia with epilepsy [Landau-Kleffner],5007921000006115.0,^ESCTLA500792,,230438007.0,345313017.0,F803,Landau-Kleffner syndrome
Acquired aphasia with epilepsy [Landau-Kleffner],48804011.0,1B96,1B96.00,29164008.0,48804011.0,F803,Speech impairment
Acquired aphasia with epilepsy [Landau-Kleffner],178739011.0,F25,F25..00,84757009.0,178739011.0,F803,Epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],253100013.0,1B93,1B93.00,162294008.0,253100013.0,F803,Has difficulty with speech
Acquired aphasia with epilepsy [Landau-Kleffner],1485126015.0,2B4A,2B4A.00,391099000.0,1485126015.0,F803,O/E - speech delay
Acquired aphasia with epilepsy [Landau-Kleffner],556671000000113.0,Eu805,Eu80500,229751001.0,556671000000113.0,F803,[X]Semantic-pragmatic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],295651012.0,E2Fy,E2Fy.00,5294002.0,9881017.0,F803,Other development delays
Acquired aphasia with epilepsy [Landau-Kleffner],297324019.0,F25y,F25y.00,84757009.0,178739011.0,F803,Other forms of epilepsy
Acquired aphasia with epilepsy [Landau-Kleffner],296651019.0,Eu812,Eu81200,229676007.0,344282013.0,F803,[X]Specific disorder of arithmetical skills
Acquired aphasia with epilepsy [Landau-Kleffner],317305011.0,R045z,R045z00,29164008.0,48801015.0,F803,[D]Other speech disturbance NOS
Acquired aphasia with epilepsy [Landau-Kleffner],397992016.0,1B9,1B9..00,267095009.0,397992016.0,F803,Speech problem
Acquired aphasia with epilepsy [Landau-Kleffner],399408014.0,F25z,F25z.00,84757009.0,178739011.0,F803,Epilepsy NOS
Acquired aphasia with epilepsy [Landau-Kleffner],3878491000006111.0,^ESCTEP387849,,84757009.0,506215013.0,F803,Epileptic
Acquired aphasia with epilepsy [Landau-Kleffner],3878481000006113.0,^ESCTEP387848,,84757009.0,189601011.0,F803,Epileptic disorder
Acquired aphasia with epilepsy [Landau-Kleffner],8337571000006114.0,^ESCTSI833757,,931001000000105.0,2714221000000114.0,F803,Significant intellectual development disorder
Acquired aphasia with epilepsy [Landau-Kleffner],253102017.0,1B9Z,1B9Z.00,267095009.0,397992016.0,F803,Speech problem NOS
Acquired aphasia with epilepsy [Landau-Kleffner],297330019.0,F25yz,F25yz00,84757009.0,178739011.0,F803,Other forms of epilepsy NOS
Acquired aphasia with epilepsy [Landau-Kleffner],133921000006114.0,1B9-1,1B9..11,267095009.0,397992016.0,F803,Speech problem - symptom
Acquired aphasia with epilepsy [Landau-Kleffner],394991000006113.0,Eu80z-1,Eu80z11,268672004.0,401825015.0,F803,[X]Language development disorder NOS
Acquired aphasia with epilepsy [Landau-Kleffner],8337561000006118.0,^ESCTSI833756,,931001000000105.0,2385981000000116.0,F803,Significant learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],1550041000000110.0,Eu816,Eu81600,984661000000105.0,2504041000000113.0,F803,[X]Mild learning disability
Acquired aphasia with epilepsy [Landau-Kleffner],6518951000006113.0,^ESCTON651895,,391099000.0,2621457017.0,F803,On examination - speech delay
