Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Diseases of the liver,303453016,1761006,4044018,J616z00,,Biliary cirrhosis NOS
Diseases of the liver,303458013,197316009,303458013,J61y300,,Portal fibrosis without cirrhosis
Diseases of the liver,103853010,62484002,103853010,J61y400,,Hepatic fibrosis
Diseases of the liver,353625019,235899008,353625019,J61y500,,Hepatic sclerosis
Diseases of the liver,353627010,235901004,353627010,J61y600,,Hepatic fibrosis with hepatic sclerosis
Diseases of the liver,303518014,197362001,303518014,J635600,,Toxic liver disease with fibrosis and cirrhosis of liver
Diseases of the liver,303781011,19943007,33568015,Jyu7100,,[X]Other and unspecified cirrhosis of liver
Diseases of the liver,303404016,197284004,303404016,J614111,,Autoimmune chronic active hepatitis
Diseases of the liver,52980015,31712002,52980015,J616000,,Primary biliary cirrhosis
Diseases of the liver,2159899016,408335007,2159899016,J63B.00,,Autoimmune hepatitis
Diseases of the liver,303614019,197441003,303614019,J661700,,Primary sclerosing cholangitis
