Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Drug or alcohol misuse,851461000006115,851461000006104,851461000006115,,,drug misuse behaviour
Drug or alcohol misuse,852211000006112,852211000006108,852211000006112,,,misused drugs in past
Drug or alcohol misuse,1854731000006115,1854731000006104,1854731000006115,,,seen in drug misuse clinic
Drug or alcohol misuse,1924681000006115,313071005,456900016,,,substance abuse counselling
Drug or alcohol misuse,456900016,313071005,1897711000006112,,,substance abuse counselling
Drug or alcohol misuse,2533732013,415661006,2533732013,13c5.00,,Substance misuse increased
Drug or alcohol misuse,2533731018,415660007,2533731018,13c6.00,,Substance misuse decreased
Drug or alcohol misuse,2548235012,417284009,2548235012,13c7.00,,Current drug user
Drug or alcohol misuse,2549278014,416751004,2549278014,13c8.00,,Reduced drugs misuse
Drug or alcohol misuse,2551020015,228386005,2551020015,13c9.00,,Subcutaneous drug user
Drug or alcohol misuse,342443012,228377000,342443012,13cA.00,,Smokes drugs
Drug or alcohol misuse,342441014,228375008,342441014,13cB.00,,Misuses drugs orally
Drug or alcohol misuse,2548767014,416262000,2548767014,13cC.00,,Continuous use of drugs
Drug or alcohol misuse,2548201014,417252002,2548201014,13cD.00,,Episodic use of drugs
Drug or alcohol misuse,2548750019,416246006,2548750019,13cE.00,,Prolonged high dose use of cannabis
Drug or alcohol misuse,2548950012,416437003,2548950012,13cF.00,,Preoccupied with substance misuse
Drug or alcohol misuse,2548434014,417471002,2548434014,13cH.00,,Persistent substance misuse
Drug or alcohol misuse,2548992019,416479009,2548992019,13cJ.00,,Previously injecting drug user
Drug or alcohol misuse,406071000000119,248021000000105,406071000000119,13cK.00,,Current non recreational drug user
Drug or alcohol misuse,1627491000006112,66214007,2310431000000117,13cM.00,,Substance misuse
Drug or alcohol misuse,2548888013,712546003,3082849014,13r4.00,,Abstinent from drug misuse when receiving blocking therapy
Drug or alcohol misuse,512651000000113,279461000000104,512651000000113,1TE..00,,Uses heroin on top of substitution therapy
Drug or alcohol misuse,512661000000111,279491000000105,512661000000111,1TF..00,,Does not use heroin on top of substitution therapy
Drug or alcohol misuse,1216143019,228366006,1216143019,1V...00,,Drug misuse behaviour
Drug or alcohol misuse,477158014,361055000,477158014,1V0..00,,Misuses drugs
Drug or alcohol misuse,297031000000117,197541000000101,297031000000117,1V00.00,,Occasional drug user
Drug or alcohol misuse,342434015,228371004,342434015,1V01.00,,Long-term drug misuser
Drug or alcohol misuse,342435019,228372006,342435019,1V02.00,,Poly-drug misuser
Drug or alcohol misuse,342451010,228383002,342451010,1V04.00,,Misuses drugs rectally
Drug or alcohol misuse,342439013,228374007,342439013,1V07.00,,Notified addict
Drug or alcohol misuse,342444018,228378005,342444018,1V08.00,,Smokes drugs in cigarette form
Drug or alcohol misuse,342445017,228379002,342445017,1V09.00,,Smokes drugs through a pipe
Drug or alcohol misuse,342446016,228376009,342442019,1V0A.00,,Chases the dragon
Drug or alcohol misuse,342447013,228381000,342447013,1V0B.00,,Sniffs drugs
Drug or alcohol misuse,342438017,228373001,342438017,1V0C.00,,Drug addict
Drug or alcohol misuse,757341000000110,383871000000108,757341000000110,1V0E.00,,Health problem secondary to drug misuse
Drug or alcohol misuse,342492018,228413007,342492018,1V22.00,,Age at starting drug misuse
Drug or alcohol misuse,342490014,228411009,342490014,1V23.00,,Time since stopped drug misuse
Drug or alcohol misuse,494053016,44870007,494053016,1V26.00,,Misused drugs in past
Drug or alcohol misuse,342455018,228386005,342455018,1V30.00,,Injects drugs subcutaneously
Drug or alcohol misuse,342457014,228387001,342457014,1V31.00,,Injects drugs intramuscularly
Drug or alcohol misuse,407241000000119,248601000000106,407241000000119,1V32.00,,Neck injector
Drug or alcohol misuse,342475010,228397005,342475010,1V35.00,,Shares drug equipment
Drug or alcohol misuse,342472013,228394003,342472013,1V37.00,,Drug injecting equipment hygiene
Drug or alcohol misuse,342473015,228395002,342473015,1V38.00,,Sharing of drug injecting equipment
Drug or alcohol misuse,342494017,228415000,342494017,1V4..00,,Priority of drug-related activities
Drug or alcohol misuse,342504010,228425005,342504010,1V5..00,,Routine of drug-related activities
Drug or alcohol misuse,450216018,307052004,450216018,1V64.00,,Illicit drug use
Drug or alcohol misuse,309921000000119,202991000000100,309921000000119,1V65.00,,Heroin misuse
Drug or alcohol misuse,309861000000116,202961000000106,309861000000116,1V66.00,,Ecstasy misuse
Drug or alcohol misuse,2292881000000111,201381000000109,2292881000000111,46QB100,,Urine methadone positive
Drug or alcohol misuse,2292761000000111,371401000000107,2292761000000111,46Qr000,,Urine buprenorphine positive
Drug or alcohol misuse,531051000000115,299941000000103,531051000000115,677T.00,,Substance misuse structured counselling
Drug or alcohol misuse,371621000000117,231221000000105,371621000000117,7P22000,,Delivery of rehabilitation for drug addiction
Drug or alcohol misuse,405581000000116,247781000000105,405581000000116,8AA..00,,Drug abuse monitoring
Drug or alcohol misuse,397153012,266707007,397153012,8B23.00,,Drug addiction therapy
Drug or alcohol misuse,630131000006118,310653000,454263010,8B23.11,,Drug addictn therap-methadone
Drug or alcohol misuse,630361000006113,266707007,397153012,8B23.13,,Drug dependence therapy
Drug or alcohol misuse,298101000000113,198021000000102,298101000000113,8B2M.00,,Buprenorphine maintenance therapy
Drug or alcohol misuse,302981000000113,200021000000100,302981000000113,8B2N.00,,Drug addiction detoxification therapy - methadone
Drug or alcohol misuse,303011000000111,200031000000103,303011000000111,8B2P.00,,Drug addiction maintenance therapy - methadone
Drug or alcohol misuse,316901000000118,206121000000104,316901000000118,8B2Q.00,,Drug addiction maintenance therapy - buprenorphine
Drug or alcohol misuse,316931000000112,206131000000102,316931000000112,8B2R.00,,Drug addiction detoxification therapy - buprenorphine
Drug or alcohol misuse,541451000000111,304681000000107,541451000000111,8B2S.00,,Opioid agonist substitution therapy
Drug or alcohol misuse,541541000000112,304721000000100,541541000000112,8B2T.00,,Opioid antagonist therapy
Drug or alcohol misuse,615701000006114,182969009,282852011,8BA9.00,,Detoxification dependence drug
Drug or alcohol misuse,305121000000119,200861000000101,305121000000119,8BAc.00,,Substance misuse management stopped - self withdrawal
Drug or alcohol misuse,314821000000113,205231000000102,314821000000113,8BAd.00,,Opiate dependence detoxification
Drug or alcohol misuse,495611000000112,286841000000101,495611000000112,8BE0.00,,Reinduction to methadone maintenance therapy
Drug or alcohol misuse,495671000000119,286871000000107,495671000000119,8BE1.00,,Reinduction to buprenorphine maintenance therapy
Drug or alcohol misuse,1780455014,401266006,1780455014,8H7x.00,,Referral to drug abuse counsellor
Drug or alcohol misuse,540681000000110,304301000000105,540681000000110,8Hh1.00,,Self referral to substance misuse service
Drug or alcohol misuse,540591000000111,201521000000104,540591000000111,8HkF.00,,Referral to substance misuse service
Drug or alcohol misuse,1550291000000111,699124006,2982737011,8Hq..00,,Admission to substance misuse detoxification centre
Drug or alcohol misuse,405031011,270393005,405031011,9G2..00,,Drug addiction notification
Drug or alcohol misuse,630051000006114,715351000000106,1564621000000114,9G2..11,,Drug addict notific admin
Drug or alcohol misuse,630061000006111,3221000000108,21231000000115,9G21.00,,Drug addict notific to CMO
Drug or alcohol misuse,285115018,185095001,285115018,9G22.00,,Drug addict re-notific due
Drug or alcohol misuse,21261000000113,17271000000101,21251000000110,9G23.00,,Drug addict re-notif to CMO
Drug or alcohol misuse,1676621000006110,8431000000103,13591000000110,9G24.00,,Drug addict-notify local SMR22
Drug or alcohol misuse,285119012,310369001,453944010,9G2Z.00,,Drug addiction notif NOS
Drug or alcohol misuse,2533634017,415662004,2533634017,9HC..00,,Substance misuse monitoring
Drug or alcohol misuse,2533642016,414501008,2533642016,9HC0.00,,Initial substance misuse assessment
Drug or alcohol misuse,2533651012,414283008,2533651012,9HC1.00,,Follow up substance misuse assessment
Drug or alcohol misuse,2533726015,415659002,2533726015,9HC2.00,,Substance misuse clinical management plan agreed
Drug or alcohol misuse,300081000000111,198861000000103,300081000000111,9HC3.00,,Substance misuse clinical management plan reviewed
Drug or alcohol misuse,305701000000112,201091000000109,305701000000112,9HC4.00,,Substance misuse treatment withdrawn
Drug or alcohol misuse,305731000000118,201101000000101,305731000000118,9HC5.00,,Substance misuse treatment programme completed
Drug or alcohol misuse,530931000000116,299881000000104,530931000000116,9HC6.00,,Substance misuse treatment declined
Drug or alcohol misuse,1716731000006118,503771000000102,1119321000000114,9K4..00,,SMR25a drug misuse initial assessment form
Drug or alcohol misuse,2264491000000115,700187009,2989521019,9N1yJ00,,Seen in drug misuse clinic
Drug or alcohol misuse,2537051014,413989008,2537051014,9N4i.00,,DNA - Did not attend substance misuse clinic
Drug or alcohol misuse,1063801000000119,494041000000102,1063801000000119,9No5.00,,Seen in substance misuse clinic
Drug or alcohol misuse,235741000000110,176811000000105,1153381000000116,9k5..00,,Drug misuse - enhanced services administration
Drug or alcohol misuse,237641000000113,176831000000102,1154721000000118,9k50.00,,Drug misuse - enhanced service completed
Drug or alcohol misuse,1704461000006111,372511000000103,1153451000000115,9k51.00,,Shared care drug misuse treatment - enhanced services admin
Drug or alcohol misuse,1153451000000115,372511000000103,1153451000000115,9k51.11,,Shared care drug misuse treatment
Drug or alcohol misuse,1704471000006116,372541000000102,1153431000000110,9k52.00,,Drug misuse treatment primary care - enhanced services admin
Drug or alcohol misuse,1714461000006113,507041000000101,1153411000000119,9k53.00,,Pharmacy attended for drug misuse - enhanced services admin
Drug or alcohol misuse,1680621000006115,362451000000107,683271000000115,9kS..00,,Drug misuse assessment declined - enhanced services administ
Drug or alcohol misuse,2246691000000115,869161000000106,2246691000000115,9s...00,,Drug misuse clinic administration
Drug or alcohol misuse,630831000006113,191483003,294678015,E02..00,,Drug psychoses
Drug or alcohol misuse,2670794016,363101005,2670794016,E020.00,,Drug withdrawal syndrome
Drug or alcohol misuse,294679011,191484009,294679011,E021.00,,Drug-induced paranoia or hallucinatory states
Drug or alcohol misuse,294680014,191485005,294680014,E021000,,Drug-induced paranoid state
Drug or alcohol misuse,294681013,191486006,294681013,E021100,,Drug-induced hallucinosis
Drug or alcohol misuse,294682018,191484009,294679011,E021z00,,Drug-induced paranoia or hallucinatory state NOS
Drug or alcohol misuse,42772010,25508008,42772010,E022.00,,Pathological drug intoxication
Drug or alcohol misuse,294686015,191483003,294677013,E02y.00,,Other drug psychoses
Drug or alcohol misuse,294687012,191492000,294687012,E02y000,,Drug-induced delirium
Drug or alcohol misuse,294688019,191493005,294688019,E02y100,,Drug-induced dementia
Drug or alcohol misuse,294690018,191495003,294690018,E02y300,,Drug-induced depressive state
Drug or alcohol misuse,294691019,191496002,294691019,E02y400,,Drug-induced personality disorder
Drug or alcohol misuse,294692014,191483003,294677013,E02yz00,,Other drug psychoses NOS
Drug or alcohol misuse,294693016,191483003,294678015,E02z.00,,Drug psychosis NOS
Drug or alcohol misuse,295145018,191816009,295145018,E24..00,,Drug dependence
Drug or alcohol misuse,295146017,6525002,11819014,E24..11,,Drug addiction
Drug or alcohol misuse,44291000006113,75544000,125472011,E240.00,,Opioid type drug dependence
Drug or alcohol misuse,346947018,231477003,346947018,E240.11,,Heroin dependence
Drug or alcohol misuse,346949015,231478008,346949015,E240.12,,Methadone dependence
Drug or alcohol misuse,346950015,231479000,346950015,E240.13,,Morphine dependence
Drug or alcohol misuse,346951016,231480002,346951016,E240.14,,Opium dependence
Drug or alcohol misuse,295153014,75544000,125472011,E240000,,Unspecified opioid dependence
Drug or alcohol misuse,295154015,191819002,295154015,E240100,,Continuous opioid dependence
Drug or alcohol misuse,295155019,191820008,295155019,E240200,,Episodic opioid dependence
Drug or alcohol misuse,295156018,191821007,295156018,E240300,,Opioid dependence in remission
Drug or alcohol misuse,295157010,75544000,125472011,E240z00,,Opioid drug dependence NOS
Drug or alcohol misuse,401791011,268640002,401791011,E241.00,,Hypnotic or anxiolytic dependence
Drug or alcohol misuse,346938014,231470001,346938014,E241.11,,Anxiolytic dependence
Drug or alcohol misuse,346941017,231472009,346941017,E241.12,,Barbiturate dependence
Drug or alcohol misuse,346942012,231473004,346942012,E241.13,,Benzodiazepine dependence
Drug or alcohol misuse,346943019,231474005,346943019,E241.14,,Diazepam dependence
Drug or alcohol misuse,346945014,231475006,346945014,E241.15,,Librium dependence
Drug or alcohol misuse,2673574010,427327003,2673574010,E241.16,,Sedative dependence
Drug or alcohol misuse,346944013,231474005,346944013,E241.17,,Valium dependence
Drug or alcohol misuse,295167017,268640002,401791011,E241000,,"Hypnotic or anxiolytic dependence, unspecified"
Drug or alcohol misuse,295168010,191825003,295168010,E241100,,"Hypnotic or anxiolytic dependence, continuous"
Drug or alcohol misuse,295169019,191826002,295169019,E241200,,"Hypnotic or anxiolytic dependence, episodic"
Drug or alcohol misuse,295170018,191827006,295170018,E241300,,Hypnotic or anxiolytic dependence in remission
Drug or alcohol misuse,295171019,268640002,401791011,E241z00,,Hypnotic or anxiolytic dependence NOS
Drug or alcohol misuse,295172014,191829009,295172014,E242.00,,Cocaine type drug dependence
Drug or alcohol misuse,295173016,31956009,53398019,E242000,,"Cocaine dependence, unspecified"
Drug or alcohol misuse,295176012,191831000,295176012,E242100,,"Cocaine dependence, continuous"
Drug or alcohol misuse,295177015,191832007,295177015,E242200,,"Cocaine dependence, episodic"
Drug or alcohol misuse,295178013,191833002,295178013,E242300,,Cocaine dependence in remission
Drug or alcohol misuse,295179017,31956009,53398019,E242z00,,Cocaine drug dependence NOS
Drug or alcohol misuse,401793014,268641003,401793014,E243.00,,Cannabis type drug dependence
Drug or alcohol misuse,817251000006118,268641003,401793014,E243.11,,Hashish dependence
Drug or alcohol misuse,820221000006118,268641003,401793014,E243.12,,Hemp dependence
Drug or alcohol misuse,718011000006110,268641003,401793014,E243.13,,Marihuana dependence
Drug or alcohol misuse,295187016,85005007,140938016,E243000,,"Cannabis dependence, unspecified"
Drug or alcohol misuse,295188014,191837001,295188014,E243100,,"Cannabis dependence, continuous"
Drug or alcohol misuse,295189018,191838006,295189018,E243200,,"Cannabis dependence, episodic"
Drug or alcohol misuse,295190010,191839003,295190010,E243300,,Cannabis dependence in remission
Drug or alcohol misuse,295191014,85005007,140938016,E243z00,,Cannabis drug dependence NOS
Drug or alcohol misuse,401794015,442406005,2819716013,E244.00,,Amphetamine or other psychostimulant dependence
Drug or alcohol misuse,411458014,275471001,411458014,E244.11,,Psychostimulant dependence
Drug or alcohol misuse,127621000006114,275471001,411458014,E244.12,,Stimulant dependence
Drug or alcohol misuse,295197013,191816009,295145018,E244000,,"Amphetamine or psychostimulant dependence, unspecified"
Drug or alcohol misuse,2475571010,191816009,295145018,E244011,,"Amfetamine or psychostimulant dependence, unspecified"
Drug or alcohol misuse,295198015,191843004,295198015,E244100,,"Amphetamine or psychostimulant dependence, continuous"
Drug or alcohol misuse,295199011,191844005,295199011,E244200,,"Amphetamine or psychostimulant dependence, episodic"
Drug or alcohol misuse,295200014,191845006,295200014,E244300,,Amphetamine or psychostimulant dependence in remission
Drug or alcohol misuse,295201013,191816009,295145018,E244z00,,Amphetamine or psychostimulant dependence NOS
Drug or alcohol misuse,2475575018,191816009,295145018,E244z11,,Amfetamine or psychostimulant dependence NOS
Drug or alcohol misuse,64025010,38247002,64025010,E245.00,,Hallucinogen dependence
Drug or alcohol misuse,346936013,231468005,346936013,E245.11,,LSD dependence
Drug or alcohol misuse,346935012,231468005,346935012,E245.12,,Lysergic acid diethylamide dependence
Drug or alcohol misuse,295207012,38247002,64025010,E245000,,"Hallucinogen dependence, unspecified"
Drug or alcohol misuse,295208019,191849000,295208019,E245100,,"Hallucinogen dependence, continuous"
Drug or alcohol misuse,295209010,191850000,295209010,E245200,,"Hallucinogen dependence, episodic"
Drug or alcohol misuse,295210017,191851001,295210017,E245300,,Hallucinogen dependence in remission
Drug or alcohol misuse,295211018,38247002,64025010,E245z00,,Hallucinogen dependence NOS
Drug or alcohol misuse,295212013,191853003,295212013,E246.00,,Glue sniffing dependence
Drug or alcohol misuse,295214014,191853003,295212013,E246000,,"Glue sniffing dependence, unspecified"
Drug or alcohol misuse,295215010,191855005,295215010,E246100,,"Glue sniffing dependence, continuous"
Drug or alcohol misuse,295216011,191856006,295216011,E246200,,"Glue sniffing dependence, episodic"
Drug or alcohol misuse,295217019,191857002,295217019,E246300,,Glue sniffing dependence in remission
Drug or alcohol misuse,295218012,191853003,295212013,E246z00,,Glue sniffing dependence NOS
Drug or alcohol misuse,401796018,191816009,295145018,E247.00,,Other specified drug dependence
Drug or alcohol misuse,346934011,231467000,346934011,E247.11,,Absinthe addiction
Drug or alcohol misuse,295222019,191816009,295145018,E247000,,"Other specified drug dependence, unspecified"
Drug or alcohol misuse,295224018,191816009,295145018,E247100,,"Other specified drug dependence, continuous"
Drug or alcohol misuse,295225017,191816009,295145018,E247200,,"Other specified drug dependence, episodic"
Drug or alcohol misuse,295226016,191816009,295145018,E247300,,Other specified drug dependence in remission
Drug or alcohol misuse,295227013,191816009,295145018,E247z00,,Other specified drug dependence NOS
Drug or alcohol misuse,295228015,191865004,295228015,E248.00,,Combined opioid with other drug dependence
Drug or alcohol misuse,295229011,191865004,295228015,E248000,,"Combined opioid with other drug dependence, unspecified"
Drug or alcohol misuse,295230018,191867007,295230018,E248100,,"Combined opioid with other drug dependence, continuous"
Drug or alcohol misuse,295231019,191868002,295231019,E248200,,"Combined opioid with other drug dependence, episodic"
Drug or alcohol misuse,295232014,191869005,295232014,E248300,,Combined opioid with other drug dependence in remission
Drug or alcohol misuse,295233016,191865004,295228015,E248z00,,Combined opioid with other drug dependence NOS
Drug or alcohol misuse,295234010,191871005,295234010,E249.00,,"Combined drug dependence, excluding opioids"
Drug or alcohol misuse,295235011,191871005,295234010,E249000,,"Combined drug dependence, excluding opioid, unspecified"
Drug or alcohol misuse,295236012,191873008,295236012,E249100,,"Combined drug dependence, excluding opioid, continuous"
Drug or alcohol misuse,295237015,191874002,295237015,E249200,,"Combined drug dependence, excluding opioid, episodic"
Drug or alcohol misuse,295238013,191875001,295238013,E249300,,"Combined drug dependence, excluding opioid, in remission"
Drug or alcohol misuse,295239017,191871005,295234010,E249z00,,"Combined drug dependence, excluding opioid, NOS"
Drug or alcohol misuse,295240015,191877009,295240015,E24A.00,,Ecstasy type drug dependence
Drug or alcohol misuse,295241016,191816009,295145018,E24z.00,,Drug dependence NOS
Drug or alcohol misuse,500344018,66214007,500344018,E25..00,,Nondependent abuse of drugs
Drug or alcohol misuse,295261010,191891003,295261010,E252.00,,Nondependent cannabis abuse
Drug or alcohol misuse,295262015,191891003,295261010,E252000,,"Nondependent cannabis abuse, unspecified"
Drug or alcohol misuse,295263013,191893000,295263013,E252100,,"Nondependent cannabis abuse, continuous"
Drug or alcohol misuse,295264019,191894006,295264019,E252200,,"Nondependent cannabis abuse, episodic"
Drug or alcohol misuse,295265018,191895007,295265018,E252300,,Nondependent cannabis abuse in remission
Drug or alcohol misuse,295266017,191891003,295261010,E252z00,,Nondependent cannabis abuse NOS
Drug or alcohol misuse,401798017,268646008,401798017,E253.00,,Nondependent hallucinogen abuse
Drug or alcohol misuse,291791000006118,247702001,369850013,E253.11,,'Bad trips'
Drug or alcohol misuse,369851012,247703006,369851012,E253.12,,LSD reaction
Drug or alcohol misuse,295271012,268646008,401798017,E253000,,"Nondependent hallucinogen abuse, unspecified"
Drug or alcohol misuse,295272017,191899001,295272017,E253100,,"Nondependent hallucinogen abuse, continuous"
Drug or alcohol misuse,295274016,191900006,295274016,E253200,,"Nondependent hallucinogen abuse, episodic"
Drug or alcohol misuse,295275015,191901005,295275015,E253300,,Nondependent hallucinogen abuse in remission
Drug or alcohol misuse,295276019,268646008,401798017,E253z00,,Nondependent hallucinogen abuse NOS
Drug or alcohol misuse,401799013,268647004,401799013,E254.00,,Nondependent hypnotic or anxiolytic abuse
Drug or alcohol misuse,346928016,231462006,346928016,E254.11,,Barbiturate abuse
Drug or alcohol misuse,346927014,231461004,346927014,E254.12,,Hypnotic or anxiolytic abuse
Drug or alcohol misuse,107023015,64386003,107023015,E254.13,,Sedative abuse
Drug or alcohol misuse,499838014,64386003,499838014,E254.14,,Tranquilliser abuse
Drug or alcohol misuse,295285019,268647004,401799013,E254000,,"Nondependent hypnotic or anxiolytic abuse, unspecified"
Drug or alcohol misuse,295286018,191905001,295286018,E254100,,"Nondependent hypnotic or anxiolytic abuse, continuous"
Drug or alcohol misuse,295287010,191906000,295287010,E254200,,"Nondependent hypnotic or anxiolytic abuse, episodic"
Drug or alcohol misuse,295288017,191907009,295288017,E254300,,Nondependent hypnotic or anxiolytic abuse in remission
Drug or alcohol misuse,295289013,268647004,401799013,E254z00,,Nondependent hypnotic or anxiolytic abuse NOS
Drug or alcohol misuse,295290016,191909007,295290016,E255.00,,Nondependent opioid abuse
Drug or alcohol misuse,295293019,191909007,295290016,E255000,,"Nondependent opioid abuse, unspecified"
Drug or alcohol misuse,295295014,191912005,295295014,E255100,,"Nondependent opioid abuse, continuous"
Drug or alcohol misuse,295296010,191913000,295296010,E255200,,"Nondependent opioid abuse, episodic"
Drug or alcohol misuse,295297018,191914006,295297018,E255300,,Nondependent opioid abuse in remission
Drug or alcohol misuse,295298011,191909007,295290016,E255z00,,Nondependent opioid abuse NOS
Drug or alcohol misuse,295299015,191916008,295299015,E256.00,,Nondependent cocaine abuse
Drug or alcohol misuse,295300011,191916008,295299015,E256000,,"Nondependent cocaine abuse, unspecified"
Drug or alcohol misuse,295301010,191918009,295301010,E256100,,"Nondependent cocaine abuse, continuous"
Drug or alcohol misuse,295302015,191919001,295302015,E256200,,"Nondependent cocaine abuse, episodic"
Drug or alcohol misuse,295303013,191920007,295303013,E256300,,Nondependent cocaine abuse in remission
Drug or alcohol misuse,295305018,191916008,295299015,E256z00,,Nondependent cocaine abuse NOS
Drug or alcohol misuse,401800012,268648009,401800012,E257.00,,Nondependent amphetamine or other psychostimulant abuse
Drug or alcohol misuse,199931000006119,268648009,2476048010,E257.11,,Psychostimulant abuse
Drug or alcohol misuse,127611000006118,268648009,2476048010,E257.12,,Stimulant abuse
Drug or alcohol misuse,586661000006119,268648009,401800012,E257000,,"Nondependent amphetamine/psychostimulant abuse, unspecified"
Drug or alcohol misuse,586651000006116,191924003,295311015,E257100,,"Nondependent amphetamine/psychostimulant abuse, continuous"
Drug or alcohol misuse,295312010,191925002,295312010,E257200,,"Nondependent amphetamine or psychostimulant abuse, episodic"
Drug or alcohol misuse,586641000006118,414874007,2534808016,E257300,,Nondependent amphetamine/psychostimulant abuse in remission
Drug or alcohol misuse,295314011,268648009,401800012,E257z00,,Nondependent amphetamine or psychostimulant abuse NOS
Drug or alcohol misuse,586671000006114,191928000,295315012,E258.00,,Nondependent antidepressant type drug abuse
Drug or alcohol misuse,295321011,191928000,295315012,E258z00,,Nondependent antidepressant type drug abuse NOS
Drug or alcohol misuse,295322016,191934007,295322016,E259.00,,Nondependent mixed drug abuse
Drug or alcohol misuse,295323014,191934007,295322016,E259000,,"Nondependent mixed drug abuse, unspecified"
Drug or alcohol misuse,295324015,191936009,295324015,E259100,,"Nondependent mixed drug abuse, continuous"
Drug or alcohol misuse,295325019,191937000,295325019,E259200,,"Nondependent mixed drug abuse, episodic"
Drug or alcohol misuse,295326018,191938005,295326018,E259300,,Nondependent mixed drug abuse in remission
Drug or alcohol misuse,295327010,191939002,295327010,E259400,,Misuse of prescription only drugs
Drug or alcohol misuse,295328017,191934007,295322016,E259z00,,Nondependent mixed drug abuse NOS
Drug or alcohol misuse,401801011,49540005,82514017,E25y.00,,Nondependent other drug abuse
Drug or alcohol misuse,481371000006116,49540005,82514017,E25y.11,,Analgesic abuse
Drug or alcohol misuse,295335013,66214007,109958011,E25y000,,"Nondependent other drug abuse, unspecified"
Drug or alcohol misuse,295336014,426590003,2674598013,E25y100,,"Nondependent other drug abuse, continuous"
Drug or alcohol misuse,295337017,66214007,109958011,E25y200,,"Nondependent other drug abuse, episodic"
Drug or alcohol misuse,295338010,66214007,109958011,E25y300,,Nondependent other drug abuse in remission
Drug or alcohol misuse,295339019,66214007,109958011,E25yz00,,Nondependent other drug abuse NOS
Drug or alcohol misuse,295340017,361055000,477158014,E25z.00,,Misuse of drugs NOS
Drug or alcohol misuse,398141000006110,11061003,19169018,Eu1..00,,[X]Mental and behavioural disorders due to psychoactive subs
