Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Systemic connective tissue disorders,92208011,55464009,92208011,N000,N000.00,Systemic lupus erythematosus
Systemic connective tissue disorders,92209015,55464009,92209015,N000z,N000z00,Disseminated lupus erythematosus
Systemic connective tissue disorders,92209015,55464009,92209015,Nyu43,Nyu4300,Disseminated lupus erythematosus
Systemic connective tissue disorders,92209015,55464009,92209015,^ESCTSL340060,,Disseminated lupus erythematosus
Systemic connective tissue disorders,92209015,55464009,92209015,N0000,N000000,Disseminated lupus erythematosus
Systemic connective tissue disorders,92209015,55464009,92209015,N000,N000.00,Disseminated lupus erythematosus
Systemic connective tissue disorders,496853017,54072008,496853017,^ESCTNO337710,,Libman-Sacks disease
Systemic connective tissue disorders,496853017,54072008,496853017,^ESCTNO337706,,Libman-Sacks disease
Systemic connective tissue disorders,496853017,54072008,496853017,^ESCTAT337708,,Libman-Sacks disease
Systemic connective tissue disorders,496853017,54072008,496853017,^ESCTAT337709,,Libman-Sacks disease
Systemic connective tissue disorders,496853017,54072008,496853017,N0001,N000100,Libman-Sacks disease
Systemic connective tissue disorders,496853017,54072008,496853017,^ESCTLI337707,,Libman-Sacks disease
Systemic connective tissue disorders,309405011,201436003,309405011,N0002,N000200,Drug-induced systemic lupus erythematosus
Systemic connective tissue disorders,114251000006118,239887007,359443016,N0003,N000300,Systemic lupus erythematosus with organ/system involvement
Systemic connective tissue disorders,453243010,309762007,453243010,N0004,N000400,Systemic lupus erythematosus with pericarditis
Systemic connective tissue disorders,512234017,95644001,512234017,^ESCTCE406029,,Cerebral lupus
Systemic connective tissue disorders,512234017,95644001,512234017,N0006-1,N000611,Cerebral lupus
Systemic connective tissue disorders,512234017,95644001,512234017,N0006,N000600,Cerebral lupus
Systemic connective tissue disorders,512234017,95644001,512234017,^ESCTLU406027,,Cerebral lupus
Systemic connective tissue disorders,309408013,55464009,92208011,N000z,N000z00,Systemic lupus erythematosus NOS
Systemic connective tissue disorders,309408013,55464009,92208011,Nyu43,Nyu4300,Systemic lupus erythematosus NOS
Systemic connective tissue disorders,309408013,55464009,92208011,^ESCTSL340060,,Systemic lupus erythematosus NOS
Systemic connective tissue disorders,309408013,55464009,92208011,N0000,N000000,Systemic lupus erythematosus NOS
Systemic connective tissue disorders,309408013,55464009,92208011,N000,N000.00,Systemic lupus erythematosus NOS
Systemic connective tissue disorders,312579010,55464009,92208011,N000z,N000z00,[X]Other forms of systemic lupus erythematosus
Systemic connective tissue disorders,312579010,55464009,92208011,Nyu43,Nyu4300,[X]Other forms of systemic lupus erythematosus
Systemic connective tissue disorders,312579010,55464009,92208011,^ESCTSL340060,,[X]Other forms of systemic lupus erythematosus
Systemic connective tissue disorders,312579010,55464009,92208011,N0000,N000000,[X]Other forms of systemic lupus erythematosus
Systemic connective tissue disorders,312579010,55464009,92208011,N000,N000.00,[X]Other forms of systemic lupus erythematosus
Systemic connective tissue disorders,5557071000006111,273862004,409529017,,,Systemic lupus activity measure
Systemic connective tissue disorders,5557081000006114,273862004,409530010,,,SLAM - Systemic lupus activity measure
Systemic connective tissue disorders,5557091000006112,273863009,409532019,,,Systemic lupus erythematosus disease activity index
Systemic connective tissue disorders,297644019,193252005,297644019,^ESCTMY477095,,Myopathy due to scleroderma
Systemic connective tissue disorders,297644019,193252005,297644019,F3966,F396600,Myopathy due to scleroderma
Systemic connective tissue disorders,301716018,196133001,301716018,^ESCTSC478240,,Lung disease with systemic sclerosis
Systemic connective tissue disorders,301716018,196133001,301716018,H572,H572.00,Lung disease with systemic sclerosis
Systemic connective tissue disorders,301716018,196133001,301716018,^ESCTSC478241,,Lung disease with systemic sclerosis
Systemic connective tissue disorders,354512012,236502006,354512012,K0J0,K0J0.00,Renal involvement in scleroderma
Systemic connective tissue disorders,309413012,89155008,147835019,Nyu45,Nyu4500,Scleroderma
Systemic connective tissue disorders,309413012,89155008,147835019,^ESCTSC394912,,Scleroderma
Systemic connective tissue disorders,309413012,89155008,147835019,^ESCTTH394911,,Scleroderma
Systemic connective tissue disorders,309413012,89155008,147835019,^ESCTSY394910,,Scleroderma
Systemic connective tissue disorders,309413012,89155008,147835019,N001,N001.00,Scleroderma
Systemic connective tissue disorders,309413012,89155008,147835019,N001-2,N001.12,Scleroderma
Systemic connective tissue disorders,309413012,89155008,147835019,^ESCTSS394913,,Scleroderma
Systemic connective tissue disorders,1785104011,298285004,1785104011,^ESCTSY585080,,Acrosclerosis
Systemic connective tissue disorders,1785104011,298285004,1785104011,^ESCTLI585081,,Acrosclerosis
Systemic connective tissue disorders,1785104011,298285004,1785104011,N001-1,N001.11,Acrosclerosis
Systemic connective tissue disorders,147833014,89155008,147833014,Nyu45,Nyu4500,Systemic sclerosis
Systemic connective tissue disorders,147833014,89155008,147833014,^ESCTSC394912,,Systemic sclerosis
Systemic connective tissue disorders,147833014,89155008,147833014,^ESCTTH394911,,Systemic sclerosis
Systemic connective tissue disorders,147833014,89155008,147833014,^ESCTSY394910,,Systemic sclerosis
Systemic connective tissue disorders,147833014,89155008,147833014,N001,N001.00,Systemic sclerosis
Systemic connective tissue disorders,147833014,89155008,147833014,N001-2,N001.12,Systemic sclerosis
Systemic connective tissue disorders,147833014,89155008,147833014,^ESCTSS394913,,Systemic sclerosis
Systemic connective tissue disorders,147834015,444133002,2842339011,^ESCTPS728857,,Progressive systemic sclerosis
Systemic connective tissue disorders,147834015,444133002,2842339011,N0010,N001000,Progressive systemic sclerosis
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCA301292,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCR301295,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCR301296,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCA301299,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,N0011,N001100,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCA301291,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCA301298,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCA301297,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCA301300,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCR301294,,CREST syndrome
Systemic connective tissue disorders,53211014,31848007,53211014,^ESCTCR301293,,CREST syndrome
Systemic connective tissue disorders,309416016,201443009,309416016,N0012,N001200,Systemic sclerosis induced by drugs and chemicals
Systemic connective tissue disorders,312581012,89155008,147833014,Nyu45,Nyu4500,[X]Other forms of systemic sclerosis
Systemic connective tissue disorders,312581012,89155008,147833014,^ESCTSC394912,,[X]Other forms of systemic sclerosis
Systemic connective tissue disorders,312581012,89155008,147833014,^ESCTTH394911,,[X]Other forms of systemic sclerosis
Systemic connective tissue disorders,312581012,89155008,147833014,^ESCTSY394910,,[X]Other forms of systemic sclerosis
Systemic connective tissue disorders,312581012,89155008,147833014,N001,N001.00,[X]Other forms of systemic sclerosis
Systemic connective tissue disorders,312581012,89155008,147833014,N001-2,N001.12,[X]Other forms of systemic sclerosis
Systemic connective tissue disorders,312581012,89155008,147833014,^ESCTSS394913,,[X]Other forms of systemic sclerosis
