Condition,MedCodeId,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,ICD10Code,Term
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",221161000000111.0,J681-2,J681.12,2901004.0,1226276012.0,K274,Altered blood in stools
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",221171000000116.0,J681-3,J681.13,405729008.0,2920724011.0,K274,Blood in stools altered
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709521000006115.0,^ESCTPU270952,,13200003.0,1220929016.0,K274,PUD - Peptic ulcer disease
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717711000006111.0,^ESCTBL671771,,405729008.0,2163134019.0,K274,Bloody stool
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102191000006115.0,^ESCTUP310219,,37372002.0,486703016.0,K274,Upper GI haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709491000006117.0,^ESCTGA270949,,13200003.0,22595014.0,K274,Gastroduodenal ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",517981000006116.0,J681-1,J681.11,405729008.0,2920724011.0,K274,Blood in stool
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",537671000006115.0,79-1,79...11,64915003.0,107901016.0,K274,Cardiac operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717731000006117.0,^ESCTBR671773,,405729008.0,2163137014.0,K274,Bright red blood per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102181000006118.0,^ESCTUP310218,,37372002.0,62348012.0,K274,Upper GI bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6426391000006116.0,^ESCTTR642639,,384643000.0,2536640016.0,K274,Tricuspid valvoplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545161000006114.0,^ESCTTA254516,,2901004.0,5912014.0,K274,Tarry stools
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102201000006117.0,^ESCTUP310220,,37372002.0,1216567017.0,K274,Upper GI - gastrointestinal haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3695701000006118.5,^ESCTOP369570,,73544002.0,122109019.0,K274,Operative procedure on heart valve
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717781000006116.0,^ESCTFA671778,,405729008.0,2647547016.0,K274,Faeces: blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717771000006119.0,^ESCTBL671777,,405729008.0,2647546013.0,K274,Blood in feces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545171000006119.0,^ESCTAL254517,,2901004.0,1226275011.0,K274,Altered blood passed per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717701000006113.0,^ESCTHE671770,,405729008.0,2155014017.0,K274,Hematochezia
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709511000006111.0,^ESCTPE270951,,13200003.0,1220928012.0,K274,Peptic ulceration
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717751000006112.0,^ESCTBR671775,,405729008.0,2647544011.0,K274,BRBPR - Bright red blood per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5274421000006119.0,^ESCTBL527442,,249624003.0,372430019.0,K274,Blood in feces symptom
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1.1776781000006112e+16,^ESCT1177678,,405729008.0,3513600011.0,K274,Fresh blood passed per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3555851000006113.0,^ESCTOP355585,,64915003.0,107896018.0,K274,Operative procedure on heart
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2639821000006115.0,^ESCTHE263982,,8765009.0,15458019.0,K274,Hematemesis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3296621000006114.0,^ESCTCH329662,,49232000.0,82009014.0,K274,Chronic peptic ulcer with hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717761000006114.0,^ESCTFE671776,,405729008.0,2647545012.0,K274,Feces: blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102161000006111.0,^ESCTUP310216,,37372002.0,62346011.0,K274,Upper gastrointestinal bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1.2719421000006116e+16,^ESCT1271942,,585591000000109.0,1299201000000112.0,K274,Valvuloplasty of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271036018.0,79182,7918200,73544002.0,122109019.0,K274,Annuloplasty of valve of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",818851000006118.0,791y,791y.00,73544002.0,122109019.0,K274,Heart valve or adjacent structures operations OS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",495344012.0,J1311,J131100,49232000.0,495344012.0,K274,Chronic peptic ulcer with haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",419024010.0,1994-1,1994.11,281102003.0,419024010.0,K274,Blood in vomit - symptom
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",411734011.0,4737-1,4737.11,275782008.0,411734011.0,K274,Melaena - O/E of faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271312012.0,79z,79z..00,64915003.0,107901016.0,K274,Heart operations NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5913016.0,J681,J681.00,2901004.0,5913016.0,K274,Melaena
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",372431015.0,19E6-1,19E6.11,249624003.0,372431015.0,K274,Blood in faeces symptom
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",486704010.0,J68z2,J68z200,37372002.0,486704010.0,K274,Upper gastrointestinal haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2647548014.0,4762-1,4762.11,405729008.0,2647548014.0,K274,Blood in faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",885981000006112.0,J1311-99,J131199,49232000.0,885981000006112.0,K274,PU - chronic + haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",15459010.0,J680-1,J680.11,8765009.0,507678016.0,K274,Vomiting of blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",270966017.0,79125,7912500,384643000.0,1478970018.0,K274,Tricuspid valvuloplasty NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709531000006117.0,^ESCTPU270953,,13200003.0,1220930014.0,K274,PU - Peptic ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717741000006110.0,^ESCTPA671774,,405729008.0,2647543017.0,K274,Passage of bloody stools
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717721000006115.0,^ESCTBR671772,,405729008.0,2163136017.0,K274,Bright red blood in stool
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102211000006119.0,^ESCTUP310221,,37372002.0,1218058016.0,K274,Upper GI - gastrointestinal hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6426381000006119.0,^ESCTTV642638,,384643000.0,2536639018.0,K274,TVP - Tricuspid valve plasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302569018.0,J13y2,J13y200,13200003.0,22592012.0,K274,Unspecified peptic ulcer with perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302576011.0,J13z,J13z.00,13200003.0,22592012.0,K274,Peptic ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2153991014.0,19E6-2,19E6.12,405729008.0,2153991014.0,K274,Haematochezia
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",507679012.0,J680,J680.00,8765009.0,507679012.0,K274,Haematemesis
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271066013.0,791z,791z.00,73544002.0,122109019.0,K274,Heart valve and adjacent structures operations NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",517931000006117.0,19E6,19E6.00,405729008.0,2647548014.0,K274,Blood in faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102171000006116.0,^ESCTUP310217,,37372002.0,62347019.0,K274,Upper GI hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5576661000006114.0,^ESCTME557666,,275782008.0,2771057011.0,K274,Melaena on examination of faeces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271174012.0,793,793..00,78418002.0,130132018.0,K274,Other parts of heart and pericardium operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271309014.0,793z,793z.00,78418002.0,130132018.0,K274,Other parts of heart and pericardium operations NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302565012.0,J13y,J13y.00,13200003.0,22592012.0,K274,Unspecified peptic ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545151000006112.0,^ESCTME254515,,2901004.0,5911019.0,K274,Melena
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5576641000006110.0,^ESCTME557664,,275782008.0,411735012.0,K274,Melena - O/E of feces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",885931000006111.0,J13-99,J13..99,13200003.0,885931000006111.0,K274,Peptic ulcer NOS = PU
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2536641017.0,7912-2,7912.12,384643000.0,2536641017.0,K274,Tricuspid valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709501000006113.0,^ESCTPE270950,,13200003.0,1220927019.0,K274,Peptic ulcer disease
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",5576651000006112.0,^ESCTME557665,,275782008.0,2770255015.0,K274,Melena on examination of feces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3555861000006110.0,^ESCTCA355586,,64915003.0,107900015.0,K274,Cardiac surgery procedure
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2639831000006117.0,^ESCTVO263983,,8765009.0,15459010.0,K274,Vomiting of blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2545191000006118.0,^ESCTBL254519,,2901004.0,1226277015.0,K274,"Black, tarry stool"
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302566013.0,J13y0,J13y000,13200003.0,22592012.0,K275,Unspecified peptic ulcer without mention of complication
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302568014.0,J13y1,J13y100,13200003.0,22592012.0,K275,Unspecified peptic ulcer with haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302571018.0,J13y3,J13y300,13200003.0,22592012.0,K275,Unspecified peptic ulcer with haemorrhage and perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302575010.0,J13yz,J13yz00,13200003.0,22592012.0,K275,Unspecified peptic ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",396346019.0,J13,J13..00,13200003.0,22592012.0,K275,Peptic ulcer - (PU) site unspecified
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",818751000006112.0,79,79...00,64915003.0,107901016.0,K275,Heart operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",865131000006110.0,791-99,791..99,73544002.0,865131000006110.0,K275,Heart valve operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",865161000006118.0,79144-99,7914499,585591000000109.0,865161000006118.0,K275,Heart valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102151000006114.0,^ESCTUP310215,,37372002.0,62345010.0,K275,Upper gastrointestinal hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",20181000006111.0,793y,793y.00,78418002.0,130132018.0,K275,Other parts of heart or pericardium operations OS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",81501000006111.0,J13yy,J13yy00,13200003.0,22592012.0,K275,Unspec peptic ulcer; unspec haemorrhage and/or perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",121891000006117.0,J13-1,J13..11,13200003.0,22592012.0,K275,Stress ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709521000006115.0,^ESCTPU270952,,13200003.0,1220929016.0,K275,PUD - Peptic ulcer disease
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102191000006115.0,^ESCTUP310219,,37372002.0,486703016.0,K275,Upper GI haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709491000006117.0,^ESCTGA270949,,13200003.0,22595014.0,K275,Gastroduodenal ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",537671000006115.0,79-1,79...11,64915003.0,107901016.0,K275,Cardiac operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102181000006118.0,^ESCTUP310218,,37372002.0,62348012.0,K275,Upper GI bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6426391000006116.0,^ESCTTR642639,,384643000.0,2536640016.0,K275,Tricuspid valvoplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102201000006117.0,^ESCTUP310220,,37372002.0,1216567017.0,K275,Upper GI - gastrointestinal haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3695701000006118.5,^ESCTOP369570,,73544002.0,122109019.0,K275,Operative procedure on heart valve
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709511000006111.0,^ESCTPE270951,,13200003.0,1220928012.0,K275,Peptic ulceration
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3555851000006113.0,^ESCTOP355585,,64915003.0,107896018.0,K275,Operative procedure on heart
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102161000006111.0,^ESCTUP310216,,37372002.0,62346011.0,K275,Upper gastrointestinal bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1.2719421000006116e+16,^ESCT1271942,,585591000000109.0,1299201000000112.0,K275,Valvuloplasty of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271036018.0,79182,7918200,73544002.0,122109019.0,K275,Annuloplasty of valve of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",818851000006118.0,791y,791y.00,73544002.0,122109019.0,K275,Heart valve or adjacent structures operations OS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",353305011.0,J179,J179.00,235674005.0,353305011.0,K275,Perforation of stomach
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271312012.0,79z,79z..00,64915003.0,107901016.0,K275,Heart operations NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",486704010.0,J68z2,J68z200,37372002.0,486704010.0,K275,Upper gastrointestinal haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",885991000006110.0,J1312-99,J131299,3483000.0,885991000006110.0,K275,PU - chronic + perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",270966017.0,79125,7912500,384643000.0,1478970018.0,K275,Tricuspid valvuloplasty NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709531000006117.0,^ESCTPU270953,,13200003.0,1220930014.0,K275,PU - Peptic ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102211000006119.0,^ESCTUP310221,,37372002.0,1218058016.0,K275,Upper GI - gastrointestinal hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6426381000006119.0,^ESCTTV642638,,384643000.0,2536639018.0,K275,TVP - Tricuspid valve plasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302569018.0,J13y2,J13y200,13200003.0,22592012.0,K275,Unspecified peptic ulcer with perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302576011.0,J13z,J13z.00,13200003.0,22592012.0,K275,Peptic ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271066013.0,791z,791z.00,73544002.0,122109019.0,K275,Heart valve and adjacent structures operations NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102171000006116.0,^ESCTUP310217,,37372002.0,62347019.0,K275,Upper GI hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271174012.0,793,793..00,78418002.0,130132018.0,K275,Other parts of heart and pericardium operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271309014.0,793z,793z.00,78418002.0,130132018.0,K275,Other parts of heart and pericardium operations NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302565012.0,J13y,J13y.00,13200003.0,22592012.0,K275,Unspecified peptic ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1824551000006119.2,EMISNQPE39,,235674005.0,1824551000006119.2,K275,Perforation of stomach
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",885931000006111.0,J13-99,J13..99,13200003.0,885931000006111.0,K275,Peptic ulcer NOS = PU
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2536641017.0,7912-2,7912.12,384643000.0,2536641017.0,K275,Tricuspid valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709501000006113.0,^ESCTPE270950,,13200003.0,1220927019.0,K275,Peptic ulcer disease
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6875014.0,J1312,J131200,3483000.0,6875014.0,K275,Chronic peptic ulcer with perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3555861000006110.0,^ESCTCA355586,,64915003.0,107900015.0,K275,Cardiac surgery procedure
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302566013.0,J13y0,J13y000,13200003.0,22592012.0,K276,Unspecified peptic ulcer without mention of complication
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302568014.0,J13y1,J13y100,13200003.0,22592012.0,K276,Unspecified peptic ulcer with haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302571018.0,J13y3,J13y300,13200003.0,22592012.0,K276,Unspecified peptic ulcer with haemorrhage and perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",302575010.0,J13yz,J13yz00,13200003.0,22592012.0,K276,Unspecified peptic ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",396346019.0,J13,J13..00,13200003.0,22592012.0,K276,Peptic ulcer - (PU) site unspecified
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",818751000006112.0,79,79...00,64915003.0,107901016.0,K276,Heart operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",270994013.0,79144,7914400,275212003.0,411156015.0,K276,Valvuloplasty of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",865131000006110.0,791-99,791..99,73544002.0,865131000006110.0,K276,Heart valve operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",865161000006118.0,79144-99,7914499,585591000000109.0,865161000006118.0,K276,Heart valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102151000006114.0,^ESCTUP310215,,37372002.0,62345010.0,K276,Upper gastrointestinal hemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",20181000006111.0,793y,793y.00,78418002.0,130132018.0,K276,Other parts of heart or pericardium operations OS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",81501000006111.0,J13yy,J13yy00,13200003.0,22592012.0,K276,Unspec peptic ulcer; unspec haemorrhage and/or perforation
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",121891000006117.0,J13-1,J13..11,13200003.0,22592012.0,K276,Stress ulcer NOS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",221171000000116.0,J681-3,J681.13,405729008.0,2920724011.0,K276,Blood in stools altered
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709521000006115.0,^ESCTPU270952,,13200003.0,1220929016.0,K276,PUD - Peptic ulcer disease
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717711000006111.0,^ESCTBL671771,,405729008.0,2163134019.0,K276,Bloody stool
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102191000006115.0,^ESCTUP310219,,37372002.0,486703016.0,K276,Upper GI haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709491000006117.0,^ESCTGA270949,,13200003.0,22595014.0,K276,Gastroduodenal ulcer
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",517981000006116.0,J681-1,J681.11,405729008.0,2920724011.0,K276,Blood in stool
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",537671000006115.0,79-1,79...11,64915003.0,107901016.0,K276,Cardiac operations
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717731000006117.0,^ESCTBR671773,,405729008.0,2163137014.0,K276,Bright red blood per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102181000006118.0,^ESCTUP310218,,37372002.0,62348012.0,K276,Upper GI bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6426391000006116.0,^ESCTTR642639,,384643000.0,2536640016.0,K276,Tricuspid valvoplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102201000006117.0,^ESCTUP310220,,37372002.0,1216567017.0,K276,Upper GI - gastrointestinal haemorrhage
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3695701000006118.5,^ESCTOP369570,,73544002.0,122109019.0,K276,Operative procedure on heart valve
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717781000006116.0,^ESCTFA671778,,405729008.0,2647547016.0,K276,Faeces: blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717771000006119.0,^ESCTBL671777,,405729008.0,2647546013.0,K276,Blood in feces
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717701000006113.0,^ESCTHE671770,,405729008.0,2155014017.0,K276,Hematochezia
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",2709511000006111.0,^ESCTPE270951,,13200003.0,1220928012.0,K276,Peptic ulceration
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3619901000006116.0,^ESCTTR361990,,68860005.0,2478806012.0,K276,Transluminal cardiac valvoplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717751000006112.0,^ESCTBR671775,,405729008.0,2647544011.0,K276,BRBPR - Bright red blood per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1.1776781000006112e+16,^ESCT1177678,,405729008.0,3513600011.0,K276,Fresh blood passed per rectum
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3619881000006118.5,^ESCTPE361988,,68860005.0,114376017.0,K276,Percutaneous valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3555851000006113.0,^ESCTOP355585,,64915003.0,107896018.0,K276,Operative procedure on heart
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",6717761000006114.0,^ESCTFE671776,,405729008.0,2647545012.0,K276,Feces: blood
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3102161000006111.0,^ESCTUP310216,,37372002.0,62346011.0,K276,Upper gastrointestinal bleeding
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",3619911000006118.5,^ESCTPE361991,,68860005.0,2478807015.0,K276,Percutaneous cardiac valvuloplasty
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",1.2719421000006116e+16,^ESCT1271942,,585591000000109.0,1299201000000112.0,K276,Valvuloplasty of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",271036018.0,79182,7918200,73544002.0,122109019.0,K276,Annuloplasty of valve of heart NEC
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",818851000006118.0,791y,791y.00,73544002.0,122109019.0,K276,Heart valve or adjacent structures operations OS
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",394285014.0,79181,7918100,265480000.0,394285014.0,K276,Annuloplasty of tricuspid valve
"Gastro-oesophageal reflux, peptic ulcer disease, gastritis and duodeniti",419024010.0,1994-1,1994.11,281102003.0,419024010.0,K276,Blood in vomit - symptom
