Condition,OriginalReadCode,CleansedReadCode,Term
Malignant neoplasms ,B0043,B004300,"Malignant neoplasm of lip, oral aspect"
Malignant neoplasms ,B0041,B004100,"Malignant neoplasm of lip unspecified, frenulum"
Malignant neoplasms ,B0042,B004200,"Malignant neoplasm of lip unspecified, mucosa"
Malignant neoplasms ,B0040,B004000,"Malignant neoplasm of lip unspecified, buccal aspect"
Malignant neoplasms ,B004,B004.00,"Malignant neoplasm of lip unspecified, inner aspect"
Malignant neoplasms ,^ESCTMA474551,,Malignant tumour of mucosa of lip
Malignant neoplasms ,^ESCTMA474546,,Malignant tumor of oral aspect of lip
Malignant neoplasms ,^ESCTMA624359,,Malignant tumour of commissure of lip
Malignant neoplasms ,^ESCTMA624361,,Malignant tumour of labial commissure
Malignant neoplasms ,^ESCTMA624360,,Malignant tumor of commissure of lip
Malignant neoplasms ,B005,B005.00,Malignant neoplasm of commissure of lip
Malignant neoplasms ,^ESCTMA624362,,Malignant tumor of labial commissure
Malignant neoplasms ,B007,B007.00,"Malignant neoplasm of lip, unspecified"
Malignant neoplasms ,^ESCT1192570,,"Malignant neoplasm of lip, unspecified, lipstick area"
Malignant neoplasms ,B00,B00..00,Malignant neoplasm of lip
Malignant neoplasms ,^ESCTCA624283,,Cancer of lip
Malignant neoplasms ,^ESCTMA624281,,Malignant tumor of lip
Malignant neoplasms ,B00-99,B00..99,Lip carcinoma
Malignant neoplasms ,B00y,B00y.00,Malignant neoplasm of other sites of lip
Malignant neoplasms ,^ESCTCA624282,,CA - Cancer of lip
Malignant neoplasms ,^ESCT1192569,,"Malignant neoplasm of lip unspecified, inner aspect"
Malignant neoplasms ,B00z0,B00z000,"Malignant neoplasm of lip, unspecified, external"
Malignant neoplasms ,B00-1,B00..11,Carcinoma of lip
Malignant neoplasms ,B011z,B011z00,Malignant neoplasm of dorsum of tongue NOS
Malignant neoplasms ,^ESCTMA624329,,Malignant tumour of anterior two-thirds of tongue
Malignant neoplasms ,^ESCTMA624330,,Malignant tumor of anterior two-thirds of tongue
Malignant neoplasms ,B014,B014.00,Malignant neoplasm of anterior 2/3 of tongue unspecified
Malignant neoplasms ,B0111,B011100,Malignant neoplasm of midline of tongue
Malignant neoplasms ,B011,B011.00,Malignant neoplasm of dorsal surface of tongue
Malignant neoplasms ,B012,B012.00,"Malignant neoplasm of tongue, tip and lateral border"
Malignant neoplasms ,B013z,B013z00,Malignant neoplasm of ventral tongue surface NOS
Malignant neoplasms ,^ESCTPR402936,,Primary malignant neoplasm of ventral surface of tongue
Malignant neoplasms ,^ESCTMA474565,,Malignant tumour of fraenum linguae
Malignant neoplasms ,^ESCTMA474562,,Malignant tumour of anterior two-thirds of tongue - ventral surface
Malignant neoplasms ,B0130,B013000,Malignant neoplasm of anterior 2/3 of tongue ventral surface
Malignant neoplasms ,^ESCTMA474566,,Malignant tumor of frenum linguae
Malignant neoplasms ,B013,B013.00,Malignant neoplasm of ventral surface of tongue
Malignant neoplasms ,B0131,B013100,Malignant neoplasm of frenulum linguae
Malignant neoplasms ,^ESCTMA474564,,Malignant tumor of anterior two-thirds of tongue - ventral surface
Malignant neoplasms ,^ESCTMA474555,,Malignant tumour of anterior two-thirds of tongue - dorsal surface
Malignant neoplasms ,^ESCTMA474557,,Malignant tumor of anterior two-thirds of tongue - dorsal surface
Malignant neoplasms ,B0110,B011000,Malignant neoplasm of anterior 2/3 of tongue dorsal surface
Malignant neoplasms ,^ESCTMA624447,,Malignant tumour of palatine tonsil
Malignant neoplasms ,^ESCTMA624448,,Malignant tumour of faucial tonsil
Malignant neoplasms ,^ESCTMA624450,,Malignant tumor of palatine tonsil
Malignant neoplasms ,^ESCTCA624454,,CA - Cancer of tonsil
Malignant neoplasms ,^ESCTMA624376,,Malignant tumour of lingual tonsil
Malignant neoplasms ,B060z,B060z00,Malignant neoplasm tonsil NOS
Malignant neoplasms ,^ESCT1276213,,Malignant tumor of tonsil
Malignant neoplasms ,^ESCT1303146,,Malignant tumor of tonsil
Malignant neoplasms ,B060,B060.00,Malignant neoplasm of tonsil
Malignant neoplasms ,^ESCTMA624445,,Malignant tumour of tonsil
Malignant neoplasms ,B0601,B060100,Malignant neoplasm of palatine tonsil
Malignant neoplasms ,B0600,B060000,Malignant neoplasm of faucial tonsil
Malignant neoplasms ,B016,B016.00,Malignant neoplasm of lingual tonsil
Malignant neoplasms ,^ESCTCA624451,,Cancer of tonsil
Malignant neoplasms ,^ESCTMA624449,,Malignant tumor of faucial tonsil
Malignant neoplasms ,^ESCTMA624377,,Malignant tumor of lingual tonsil
Malignant neoplasms ,^ESCTOV417028,,Overlapping malignant neoplasm of tongue
Malignant neoplasms ,^ESCTMA474568,,Malignant tumour of junctional zone of tongue
Malignant neoplasms ,B015,B015.00,"Malignant neoplasm of tongue, junctional zone"
Malignant neoplasms ,^ESCTMA474569,,Malignant tumor of junctional zone of tongue
Malignant neoplasms ,B01,B01..00,Malignant neoplasm of tongue
Malignant neoplasms ,^ESCT1192553,,Malignant neoplasm of ventral tongue surface NOS
Malignant neoplasms ,^ESCTMA624364,,Malignant tumor of tongue
Malignant neoplasms ,^ESCTCA624366,,Cancer of tongue
Malignant neoplasms ,B01-99,B01..99,Tongue carcinoma
Malignant neoplasms ,B01z,B01z.00,Malignant neoplasm of tongue NOS
Malignant neoplasms ,B01y,B01y.00,Malignant neoplasm of other sites of tongue
Malignant neoplasms ,^ESCTCA624365,,CA - Cancer of tongue
Malignant neoplasms ,B030,B030.00,Malignant neoplasm of upper gum
Malignant neoplasms ,^ESCTMA624394,,Malignant tumor of alveolar mucosa
Malignant neoplasms ,^ESCTMA624395,,Malignant tumor of gingiva
Malignant neoplasms ,^ESCTCA624396,,Cancer of gum
Malignant neoplasms ,^ESCTMA624399,,Malignant tumor of upper gingiva
Malignant neoplasms ,^ESCTMA624390,,Malignant tumour of gum
Malignant neoplasms ,^ESCTMA624393,,Malignant tumour of gingiva
Malignant neoplasms ,^ESCTMA624392,,Malignant tumour of alveolar mucosa
Malignant neoplasms ,B03y,B03y.00,Malignant neoplasm of other sites of gum
Malignant neoplasms ,B03,B03..00,Malignant neoplasm of gum
Malignant neoplasms ,B03z,B03z.00,Malignant neoplasm of gum NOS
Malignant neoplasms ,B03-99,B03..99,"Ca gum, + rest of mouth"
Malignant neoplasms ,^ESCTMA624391,,Malignant tumor of gum
Malignant neoplasms ,^ESCTCA624397,,CA - Cancer of gum
Malignant neoplasms ,^ESCTMA624401,,Malignant tumor of upper gum
Malignant neoplasms ,^ESCTMA624400,,Malignant tumour of upper gum
Malignant neoplasms ,^ESCTMA624398,,Malignant tumour of upper gingiva
Malignant neoplasms ,^ESCTMA624403,,Malignant tumor of lower gingiva
Malignant neoplasms ,^ESCTMA624402,,Malignant tumour of lower gingiva
Malignant neoplasms ,B031,B031.00,Malignant neoplasm of lower gum
Malignant neoplasms ,^ESCTMA624405,,Malignant tumor of lower gum
Malignant neoplasms ,^ESCTMA624404,,Malignant tumour of lower gum
Malignant neoplasms ,^ESCTCA624412,,CA - Cancer of floor of mouth
Malignant neoplasms ,^ESCTCA624411,,Cancer of floor of mouth
Malignant neoplasms ,B04,B04..00,Malignant neoplasm of floor of mouth
Malignant neoplasms ,^ESCTMA474572,,Malignant tumor of anterior floor of mouth
Malignant neoplasms ,^ESCTFO624410,,FOM - Cancer of floor of mouth
Malignant neoplasms ,B04y,B04y.00,Malignant neoplasm of other sites of floor of mouth
Malignant neoplasms ,B040,B040.00,Malignant neoplasm of anterior portion of floor of mouth
Malignant neoplasms ,^ESCTFO624409,,FOM - Malignant tumor of floor of mouth
Malignant neoplasms ,^ESCTMA474571,,Malignant tumour of anterior floor of mouth
Malignant neoplasms ,B04z,B04z.00,Malignant neoplasm of floor of mouth NOS
Malignant neoplasms ,^ESCTFO624408,,FOM - Malignant tumour of floor of mouth
Malignant neoplasms ,^ESCTMA624407,,Malignant tumor of floor of mouth
Malignant neoplasms ,^ESCTMA474576,,Malignant tumor of lateral floor of mouth
Malignant neoplasms ,B041,B041.00,Malignant neoplasm of lateral portion of floor of mouth
Malignant neoplasms ,^ESCTMA474574,,Malignant tumour of lateral floor of mouth
Malignant neoplasms ,^ESCTCA417042,,"Cancer of the floor of mouth, overlapping sites"
Malignant neoplasms ,^ESCTOV417040,,Overlapping malignant neoplasm of floor of mouth
Malignant neoplasms ,^ESCTMA624433,,Malignant tumor of roof of mouth
Malignant neoplasms ,^ESCTMA624425,,Malignant tumor of hard palate
Malignant neoplasms ,^ESCTCA624436,,CA - Cancer of palate
Malignant neoplasms ,^ESCTMA624424,,Malignant tumour of hard palate
Malignant neoplasms ,^ESCTMA624431,,Malignant tumor of palate
Malignant neoplasms ,B052,B052.00,Malignant neoplasm of hard palate
Malignant neoplasms ,B055z,B055z00,Malignant neoplasm of palate NOS
Malignant neoplasms ,B055,B055.00,Malignant neoplasm of palate unspecified
Malignant neoplasms ,^ESCTCA624435,,Cancer of palate
Malignant neoplasms ,^ESCTMA624432,,Malignant tumour of roof of mouth
Malignant neoplasms ,B0551,B055100,Malignant neoplasm of roof of mouth
Malignant neoplasms ,^ESCTMA624426,,Malignant tumour of soft palate
Malignant neoplasms ,^ESCTRE276889,,Restoration of eye socket
Malignant neoplasms ,B053,B053.00,Malignant neoplasm of soft palate
Malignant neoplasms ,7204-99,7204.99,Orbit repaired
Malignant neoplasms ,^ESCTMA624427,,Malignant tumor of soft palate
Malignant neoplasms ,B054,B054.00,Malignant neoplasm of uvula
Malignant neoplasms ,^ESCTMA624428,,Malignant tumour of uvula
Malignant neoplasms ,^ESCTMA624429,,Malignant tumor of uvula
Malignant neoplasms ,7204B,7204B00,Corr hypertelorism c orbital osteotomies+facial bipartition
Malignant neoplasms ,7204F,7204F00,Correct rotational orbital dystopia with orbital osteotomies
Malignant neoplasms ,B0550,B055000,Malignant neoplasm of junction of hard and soft palate
Malignant neoplasms ,7204C,7204C00,Corr hypertelorism c orbital osteotomies+nasal reconstruct
Malignant neoplasms ,^ESCTMA624415,,Malignant tumor of buccal mucosa
Malignant neoplasms ,^ESCTMA624778,,Malignant neoplasm of mouth
Malignant neoplasms ,^ESCTCA624423,,Cancer of buccal mucosa
Malignant neoplasms ,^ESCTMA624416,,Malignant tumour of internal cheek
Malignant neoplasms ,^ESCTCA624776,,CA - Mouth cancer
Malignant neoplasms ,B050-1,B050.11,Malignant neoplasm of buccal mucosa
Malignant neoplasms ,^ESCTMA624774,,Malignant tumor of mouth
Malignant neoplasms ,^ESCTMO624777,,Mouth cancer
Malignant neoplasms ,^ESCTMA624772,,Malignant tumor of oral cavity
Malignant neoplasms ,^ESCTCA624775,,Cancer of oral cavity
Malignant neoplasms ,^ESCTMA624414,,Malignant tumour of buccal mucosa
Malignant neoplasms ,^ESCTCA624422,,Cancer of cheek mucosa
Malignant neoplasms ,^ESCTMA624773,,Malignant tumour of mouth
Malignant neoplasms ,^ESCTMA624418,,Malignant tumor of internal cheek
Malignant neoplasms ,^ESCTMA624417,,Malignant tumour of cheek mucosa
Malignant neoplasms ,^ESCTMA624419,,Malignant tumor of cheek mucosa
Malignant neoplasms ,B05y,B05y.00,Malignant neoplasm of other specified mouth parts
Malignant neoplasms ,B05z,B05z.00,Malignant neoplasm of mouth NOS
Malignant neoplasms ,^ESCTCA624420,,CA - Cancer of cheek mucosa
Malignant neoplasms ,B05,B05..00,Malignant neoplasm of other and unspecified parts of mouth
Malignant neoplasms ,B050,B050.00,Malignant neoplasm of cheek mucosa
Malignant neoplasms ,^ESCTCA624421,,CA - Cancer of buccal mucosa
Malignant neoplasms ,^ESCTMA624771,,Malignant tumour of oral cavity
Malignant neoplasms ,^ESCTMA474584,,Malignant tumor of lower buccal sulcus
Malignant neoplasms ,^ESCTMA474582,,Malignant tumor of upper buccal sulcus
Malignant neoplasms ,^ESCTMA474583,,Malignant tumour of lower buccal sulcus
Malignant neoplasms ,^ESCTMA474578,,Malignant tumor of vestibule of mouth
Malignant neoplasms ,^ESCTMA474589,,Malignant tumour of lower labial sulcus
Malignant neoplasms ,^ESCTMA474586,,Malignant tumour of upper labial sulcus
Malignant neoplasms ,^ESCTMA474580,,Malignant tumour of upper buccal sulcus
Malignant neoplasms ,B051,B051.00,Malignant neoplasm of vestibule of mouth
Malignant neoplasms ,B0510,B051000,Malignant neoplasm of upper buccal sulcus
Malignant neoplasms ,B0513,B051300,Malignant neoplasm of lower labial sulcus
Malignant neoplasms ,B051z,B051z00,Malignant neoplasm of vestibule of mouth NOS
Malignant neoplasms ,^ESCTMA474588,,Malignant tumor of upper labial sulcus
Malignant neoplasms ,B0511,B051100,Malignant neoplasm of lower buccal sulcus
Malignant neoplasms ,B0512,B051200,Malignant neoplasm of upper labial sulcus
Malignant neoplasms ,^ESCTMA474590,,Malignant tumor of lower labial sulcus
Malignant neoplasms ,B056,B056.00,Malignant neoplasm of retromolar area
Malignant neoplasms ,^ESCTMA624437,,Malignant tumour of retromolar area
Malignant neoplasms ,^ESCTMA624438,,Malignant tumor of retromolar area
Malignant neoplasms ,^ESCTMA624379,,Malignant tumor of major salivary gland
Malignant neoplasms ,^ESCTMA624386,,Malignant tumor of submandibular gland
Malignant neoplasms ,^ESCTMA624385,,Malignant tumour of submandibular gland
Malignant neoplasms ,B02y,B02y.00,Malignant neoplasm of other major salivary glands
Malignant neoplasms ,B02,B02..00,Malignant neoplasm of major salivary glands
Malignant neoplasms ,B02-99,B02..99,Ca major salivary gland
Malignant neoplasms ,B02z,B02z.00,Malignant neoplasm of major salivary gland NOS
Malignant neoplasms ,B021,B021.00,Malignant neoplasm of submandibular gland
Malignant neoplasms ,^ESCTMA624389,,Malignant tumor of sublingual gland
Malignant neoplasms ,^ESCTMA624388,,Malignant tumour of sublingual gland
Malignant neoplasms ,B022,B022.00,Malignant neoplasm of sublingual gland
Malignant neoplasms ,72060,7206000,Transposition of ligament of orbit
Malignant neoplasms ,^ESCTCA417032,,Cancer major salivary glands contiguous
Malignant neoplasms ,^ESCTOV417030,,Overlapping malignant neoplasm of major salivary gland
Malignant neoplasms ,72067,7206700,Packing of maxilla to correct blow-out fracture of orbit
Malignant neoplasms ,7J033,7J03300,Reduction of closed fracture of orbit bone
Malignant neoplasms ,B061,B061.00,Malignant neoplasm of tonsillar fossa
Malignant neoplasms ,^ESCTMA624456,,Malignant tumor of tonsillar fossa
Malignant neoplasms ,B062z,B062z00,Malignant neoplasm of tonsillar fossa NOS
Malignant neoplasms ,^ESCTMA534471,,Malignant tumour of palatoglossal arch
Malignant neoplasms ,^ESCTMA474597,,Malignant tumour of posterior faucial pillar
Malignant neoplasms ,^ESCTMA474602,,Malignant tumor of pharyngopalatine arch
Malignant neoplasms ,B0623,B062300,Malignant neoplasm of palatopharyngeal arch
Malignant neoplasms ,^ESCTMA474598,,Malignant tumor of tonsillar pillar
Malignant neoplasms ,^ESCTMA534474,,Malignant tumor of anterior faucial pillar
Malignant neoplasms ,^ESCTMA474594,,Malignant tumour of palatopharyngeal arch
Malignant neoplasms ,^ESCTMA534472,,Malignant tumor of palatoglossal arch
Malignant neoplasms ,^ESCTMA474604,,Malignant tumor of posterior tonsillar pillar
Malignant neoplasms ,^ESCTMA474595,,Malignant tumour of posterior tonsillar pillar
Malignant neoplasms ,^ESCTMA474603,,Malignant tumor of posterior faucial pillar
Malignant neoplasms ,^ESCTMA534473,,Malignant tumor of anterior tonsillar pillar
Malignant neoplasms ,^ESCTMA474593,,Malignant tumour of tonsillar pillar
Malignant neoplasms ,^ESCTMA474601,,Malignant tumor of palatopharyngeal arch
Malignant neoplasms ,B0622,B062200,Malignant neoplasm of palatoglossal arch
Malignant neoplasms ,^ESCTMA534470,,Malignant tumour of anterior tonsillar pillar
Malignant neoplasms ,B0620,B062000,Malignant neoplasm of faucial pillar
Malignant neoplasms ,B062,B062.00,Malignant neoplasm of tonsillar pillar
Malignant neoplasms ,^ESCTMA534469,,Malignant tumour of anterior faucial pillar
Malignant neoplasms ,^ESCTMA474596,,Malignant tumour of pharyngopalatine arch
Malignant neoplasms ,^ESCTMA534468,,Malignant tumor of anterior pillar of fauces
Malignant neoplasms ,B0621,B062100,Malignant neoplasm of glossopalatine fold
Malignant neoplasms ,^ESCTOV417381,,Overlapping malignant neoplasm of palatine tonsil
Malignant neoplasms ,^ESCTMA624457,,Malignant tumour of vallecula
Malignant neoplasms ,B063,B063.00,Malignant neoplasm of vallecula
Malignant neoplasms ,^ESCTMA624458,,Malignant tumor of vallecula
Malignant neoplasms ,B0640,B064000,"Malignant neoplasm of epiglottis, free border"
Malignant neoplasms ,B0641,B064100,Malignant neoplasm of glossoepiglottic fold
Malignant neoplasms ,B064z,B064z00,Malignant neoplasm of anterior epiglottis NOS
Malignant neoplasms ,B064,B064.00,Malignant neoplasm of anterior epiglottis
Malignant neoplasms ,^ESCTMA474608,,Malignant tumour of glossoepiglottic fold
Malignant neoplasms ,^ESCTMA474609,,Malignant tumor of glossoepiglottic fold
Malignant neoplasms ,B066,B066.00,Malignant neoplasm of lateral wall of oropharynx
Malignant neoplasms ,^ESCTCA736128,,Cancer of lateral wall of oropharynx
Malignant neoplasms ,^ESCTMA474611,,Malignant tumour of posterior wall of oropharynx
Malignant neoplasms ,^ESCTMA474612,,Malignant tumor of posterior wall of oropharynx
Malignant neoplasms ,B067,B067.00,Malignant neoplasm of posterior wall of oropharynx
Malignant neoplasms ,^ESCTMA624459,,Malignant tumour of branchial cleft
Malignant neoplasms ,^ESCTMA624460,,Malignant tumor of branchial cleft
Malignant neoplasms ,B06y0,B06y000,Malignant neoplasm of branchial cleft
Malignant neoplasms ,B065,B065.00,Malignant neoplasm of junctional region of epiglottis
Malignant neoplasms ,B06,B06..00,Malignant neoplasm of oropharynx
Malignant neoplasms ,^ESCTMA624444,,Malignant tumor of mesopharynx
Malignant neoplasms ,^ESCTMA624440,,Malignant tumor of oropharynx
Malignant neoplasms ,^ESCTCA624441,,Cancer of oropharynx
Malignant neoplasms ,^ESCTMA624443,,Malignant tumour of mesopharynx
Malignant neoplasms ,B06-99,B06..99,Ca oro/naso/hypopharynx
Malignant neoplasms ,B06y,B06y.00,"Malignant neoplasm of oropharynx, other specified sites"
Malignant neoplasms ,^ESCTCA624442,,CA - Cancer of oropharynx
Malignant neoplasms ,B06yz,B06yz00,Malignant neoplasm of other specified site of oropharynx NOS
Malignant neoplasms ,B06z,B06z.00,Malignant neoplasm of oropharynx NOS
Malignant neoplasms ,^ESCTMA474621,,Malignant tumour of postnasal space
Malignant neoplasms ,^ESCTMA474615,,Malignant tumor of epipharynx
Malignant neoplasms ,^ESCTMA624463,,Malignant tumour of superior wall of nasopharynx
Malignant neoplasms ,^ESCTMA624462,,Malignant tumor of roof of nasopharynx
Malignant neoplasms ,^ESCTMA474620,,Malignant tumour of epipharynx
Malignant neoplasms ,B07y,B07y.00,Malignant neoplasm of other specified site of nasopharynx
Malignant neoplasms ,^ESCTMA474616,,Malignant tumor of postnasal space
Malignant neoplasms ,B07,B07..00,Malignant neoplasm of nasopharynx
Malignant neoplasms ,B070,B070.00,Malignant neoplasm of roof of nasopharynx
Malignant neoplasms ,^ESCTMA474622,,Malignant tumor of nasopharynx
Malignant neoplasms ,B07z,B07z.00,Malignant neoplasm of nasopharynx NOS
Malignant neoplasms ,^ESCTMA624461,,Malignant tumour of roof of nasopharynx
Malignant neoplasms ,^ESCTCA474619,,CA - Cancer of nasopharynx
Malignant neoplasms ,^ESCTMA624464,,Malignant tumor of superior wall of nasopharynx
Malignant neoplasms ,^ESCTCA474617,,Cancer of nasopharynx
Malignant neoplasms ,^ESCTMA624782,,Malignant tumor of pharynx
Malignant neoplasms ,^ESCTMA474631,,Malignant tumor of pharyngeal tonsil
Malignant neoplasms ,^ESCTCA624783,,Cancer of pharynx
Malignant neoplasms ,^ESCTMA474632,,Malignant tumour of pharyngeal tonsil
Malignant neoplasms ,^ESCTCA624784,,CA - Cancer of pharynx
Malignant neoplasms ,^ESCTMA474630,,Malignant tumor of nasopharyngeal tonsil
Malignant neoplasms ,^ESCTMA474633,,Malignant tumour of nasopharyngeal tonsil
Malignant neoplasms ,B0z0,B0z0.00,Malignant neoplasm of pharynx unspecified
Malignant neoplasms ,B071z,B071z00,Malignant neoplasm of posterior wall of nasopharynx NOS
Malignant neoplasms ,^ESCTMA624785,,Malignant neoplasm of pharynx
Malignant neoplasms ,^ESCTMA624781,,Malignant tumour of pharynx
Malignant neoplasms ,B0711,B071100,Malignant neoplasm of pharyngeal tonsil
Malignant neoplasms ,B0710,B071000,Malignant neoplasm of adenoid
Malignant neoplasms ,B071,B071.00,Malignant neoplasm of posterior wall of nasopharynx
Malignant neoplasms ,^ESCTMA474627,,Malignant tumor of adenoid
Malignant neoplasms ,^ESCTMA474626,,Malignant tumour of adenoid
Malignant neoplasms ,^ESCTMA474625,,Malignant tumor of posterior wall of nasopharynx
Malignant neoplasms ,^ESCTMA474637,,Malignant tumor of fossa of Rosenmuller
Malignant neoplasms ,^ESCTMA474635,,Malignant tumour of fossa of Rosenmuller
Malignant neoplasms ,^ESCTMA474634,,Malignant tumour of pharyngeal recess
Malignant neoplasms ,^ESCTMA474640,,Malignant tumor of opening of auditory tube
Malignant neoplasms ,^ESCTMA474639,,Malignant tumour of opening of auditory tube
Malignant neoplasms ,B072z,B072z00,Malignant neoplasm of lateral wall of nasopharynx NOS
Malignant neoplasms ,B0720,B072000,Malignant neoplasm of pharyngeal recess
Malignant neoplasms ,B0721,B072100,Malignant neoplasm of opening of auditory tube
Malignant neoplasms ,B072,B072.00,Malignant neoplasm of lateral wall of nasopharynx
Malignant neoplasms ,^ESCTMA474636,,Malignant tumor of pharyngeal recess
Malignant neoplasms ,^ESCTMA624467,,Malignant tumor of lateral wall of nasopharynx
Malignant neoplasms ,^ESCTMA474647,,Malignant tumor of nasopharyngeal soft palate surface
Malignant neoplasms ,^ESCTMA624555,,Malignant tumor of nasal septum
Malignant neoplasms ,^ESCTMA474643,,Malignant tumor of anterior wall of nasopharynx
Malignant neoplasms ,^ESCTMA624554,,Malignant tumour of nasal septum
Malignant neoplasms ,^ESCTMA474646,,Malignant tumour of nasopharyngeal soft palate surface
Malignant neoplasms ,^ESCTMA534524,,Malignant tumor of posterior margin of nasal septum and choanae
Malignant neoplasms ,^ESCT1270458,,Malignant tumour of posterior margin of nasal septum and choanae
