Condition,MedCodeId,Term
Chronic lower respiratory diseases,1222335015,Chronic obstructive pulmonary disease NOS
Chronic lower respiratory diseases,301572010,Chronic emphysema due to chemical fumes
Chronic lower respiratory diseases,269761000006112,Obliterative bronchiolitis due to chemical fumes
Chronic lower respiratory diseases,2240631000000119,Eosinophilic bronchitis
Chronic lower respiratory diseases,301835010,[X]Other emphysema
Chronic lower respiratory diseases,301836011,[X]Other specified chronic obstructive pulmonary disease
Chronic lower respiratory diseases,1012731000006119,Adverse reaction to Drugs For Prophylaxis Of Asthma
Chronic lower respiratory diseases,1855521000006111,Asthma monitoring in primary care
Chronic lower respiratory diseases,1855531000006114,Asthma monitoring in secondary care
Chronic lower respiratory diseases,856031000006110,Asthma stable < 3 months
Chronic lower respiratory diseases,856041000006117,Asthma stable > 3 months
Chronic lower respiratory diseases,2131281000000114,Asthma trigger - perfume
Chronic lower respiratory diseases,6720721000006111,Asthmatic bronchitis
Chronic lower respiratory diseases,1859261000006116,Date of asthma diagnosis
Chronic lower respiratory diseases,885291000006115,Extrinsic asthma - atopy
Chronic lower respiratory diseases,1769451000000116,Seen in school asthma clinic
Chronic lower respiratory diseases,905331000006118,[RFC] Asthma
Chronic lower respiratory diseases,908841000006111,[RFC] Asthma
Chronic lower respiratory diseases,3005811000006119,exercise induced asthma
Chronic lower respiratory diseases,5054341000006110,late-onset asthma
Chronic lower respiratory diseases,955631000006116,occupational asthma
Chronic lower respiratory diseases,11903851000006116,severe asthma attack
Chronic lower respiratory diseases,655601000006113,Exercise induced asthma
Chronic lower respiratory diseases,95786019,Occupational asthma
Chronic lower respiratory diseases,983771000006118,Work aggravated asthma
Chronic lower respiratory diseases,929091000006111,Aspirin induced asthma
Chronic lower respiratory diseases,1780388018,Asthma confirmed
Chronic lower respiratory diseases,496491000006117,Asthma resolved
Chronic lower respiratory diseases,253533013,Asthma resolved
Chronic lower respiratory diseases,301485011,Asthma
Chronic lower respiratory diseases,301480018,Bronchial asthma
Chronic lower respiratory diseases,660351000006118,Extrinsic (atopic) asthma
Chronic lower respiratory diseases,1483199016,Allergic asthma
Chronic lower respiratory diseases,350147016,Childhood asthma
Chronic lower respiratory diseases,817361000006114,Hay fever with asthma
Chronic lower respiratory diseases,350154010,Pollen asthma
Chronic lower respiratory diseases,104872017,Extrinsic asthma without status asthmaticus
Chronic lower respiratory diseases,350153016,Hay fever with asthma
Chronic lower respiratory diseases,151338014,Extrinsic asthma with status asthmaticus
Chronic lower respiratory diseases,350151019,Extrinsic asthma with asthma attack
Chronic lower respiratory diseases,301499010,Extrinsic asthma NOS
Chronic lower respiratory diseases,396114013,Intrinsic asthma
Chronic lower respiratory diseases,350148014,Late onset asthma
Chronic lower respiratory diseases,21390015,Intrinsic asthma without status asthmaticus
Chronic lower respiratory diseases,98546013,Intrinsic asthma with status asthmaticus
Chronic lower respiratory diseases,350156012,Intrinsic asthma with asthma attack
Chronic lower respiratory diseases,301508013,Intrinsic asthma NOS
Chronic lower respiratory diseases,301509017,Mixed asthma
Chronic lower respiratory diseases,338238011,Brittle asthma
Chronic lower respiratory diseases,2240591000000119,Chronic asthma with fixed airflow obstruction
Chronic lower respiratory diseases,301511014,Asthma unspecified
Chronic lower respiratory diseases,2535857010,Hyperreactive airways disease
Chronic lower respiratory diseases,396118011,Status asthmaticus NOS
Chronic lower respiratory diseases,145961000006117,Severe asthma attack
Chronic lower respiratory diseases,396119015,Asthma attack
Chronic lower respiratory diseases,409865018,Asthma attack NOS
Chronic lower respiratory diseases,350149018,Late-onset asthma
Chronic lower respiratory diseases,396120014,Asthma NOS
Chronic lower respiratory diseases,655611000006111,Exercise induced asthma
Chronic lower respiratory diseases,350152014,Allergic asthma NEC
Chronic lower respiratory diseases,477291000006114,Allergic bronchitis NEC
Chronic lower respiratory diseases,38677017,Tuberculous bronchiectasis
Chronic lower respiratory diseases,21163015,Bronchiectasis
Chronic lower respiratory diseases,301524014,Recurrent bronchiectasis
Chronic lower respiratory diseases,301525010,Post-infective bronchiectasis
Chronic lower respiratory diseases,301526011,Bronchiectasis NOS
