Condition,MedCodeId,Term
Tuberculosis,311915018,Tuberculosis of sacrum/coccyx
Tuberculosis,123913018,Tuberculous erythema nodosum
Tuberculosis,2548770013,Tuberculoma of brain
Tuberculosis,1788181018,Nodular lung tuberculosis
Tuberculosis,28980013,Tuberculosis of knee
Tuberculosis,123534017,Tuberculosis of hilar lymph nodes
Tuberculosis,311918016,Tuberculosis of the upper arm bone
Tuberculosis,286214019,Tuberculous pleurisy in primary progressive tuberculosis
Tuberculosis,286323019,Tuberculosis of ear
Tuberculosis,118567019,Tuberculous mastoiditis
Tuberculosis,59684010,Tuberculoma of meninges
Tuberculosis,168861000006111,Respiratory TB not confirmed bact or histologically
Tuberculosis,64723010,Tuberculosis of spinal meninges
Tuberculosis,82771000006115,Tuberculosis spleen
Tuberculosis,286325014,Tuberculosis of adrenal glands - Addison's disease
Tuberculosis,83031000006112,Tuberculous intraspinal abscess
Tuberculosis,287966014,Late effects of tuberculosis of other specified organs
Tuberculosis,287958017,Late effects of tuberculosis
Tuberculosis,116837013,Tuberculous laryngitis
Tuberculosis,1235995011,Tuberculosis lichenoides
Tuberculosis,111268016,Tuberculosis cutis
Tuberculosis,311921019,Tuberculosis of the lower leg bone
Tuberculosis,286288011,Tuberculosis of other urinary organs
Tuberculosis,61952018,Tuberculous pyelitis
Tuberculosis,286311013,Scrofulous tuberculous abscess
Tuberculosis,286219012,Tuberculosis of lung with cavitation
Tuberculosis,94320019,Tuberculosis
Tuberculosis,63627011,Tuberculosis of testis
Tuberculosis,105237015,Primary tuberculous infection
Tuberculosis,286220018,Tuberculosis of bronchus
Tuberculosis,286217014,Infiltrative lung tuberculosis
Tuberculosis,88991000006119,Tuberculosis - lupus exedens
Tuberculosis,286303015,Tuberculosis - lupus NOS
Tuberculosis,138730017,Tuberculosis of epididymis
Tuberculosis,2533735010,Streptomycin resistant tuberculosis
Tuberculosis,149683011,Tuberculosis of cerebral meninges
Tuberculosis,2535679015,Tuberculosis of urinary tract
Tuberculosis,104401018,Tuberculous cervicitis
Tuberculosis,286238015,"Tuberculosis of lung, confirmed by culture only"
Tuberculosis,287964012,Late effects of tuberculosis of bones and joints
Tuberculosis,132741012,Isolated bronchial tuberculosis
Tuberculosis,286224010,Tuberculosis of pleura
Tuberculosis,149374011,Tuberculous fibrosis of lung
Tuberculosis,203531000006112,Prostatitis in tuberculosis
Tuberculosis,311931014,Tuberculosis of the bones of multiple sites
Tuberculosis,311914019,Tuberculosis of lumbar spine
Tuberculosis,89451000006113,"Tuberculosis of lung, bacteriologically & histolog'y neg"
Tuberculosis,89391000006112,"Tuberculosis of larynx, trachea & bronchus conf bact/hist'y"
Tuberculosis,1230741010,Fallopian tube tuberculosis
Tuberculosis,82761000006110,Tuberculosis seminal vesicle
Tuberculosis,719321000006114,Lupus - tuberculous
Tuberculosis,732921000006113,Lung tuberculosis
Tuberculosis,641081000006113,Encephalitis due to tuberculosis
Tuberculosis,89091000006114,Tuberculosis lung bact and histological examin not done
Tuberculosis,49747014,Tuberculous pneumothorax
Tuberculosis,311926012,"Tuberculosis of bone, site unspecified"
Tuberculosis,156441000006115,Scrofula - tuberculous cervical lymph nodes
Tuberculosis,301563019,Pneumoconiosis associated with tuberculosis
Tuberculosis,2533971018,On tuberculosis chemoprophylaxis
Tuberculosis,286289015,Tuberculosis of other male genital organs
Tuberculosis,286265010,Tuberculous encephalitis or myelitis
Tuberculosis,151549019,Tuberculous encephalitis
Tuberculosis,52073015,Tuberculous meningoencephalitis
Tuberculosis,286262013,Tuberculous abscess of brain
Tuberculosis,311930010,Tuberculosis of the bones of other sites
Tuberculosis,286242017,"Tuberculosis of lung, confirmed by unspecified means"
Tuberculosis,286292016,Tuberculous oophoritis or salpingitis
Tuberculosis,264412013,Notification of tuberculosis
Tuberculosis,131348017,Tuberculous interstitial keratitis
Tuberculosis,286317012,Tuberculous chorioretinitis
Tuberculosis,82911000006110,Tuberculous encephalitis
Tuberculosis,286285014,Tuberculous nephropathy
Tuberculosis,287960015,Late effects of central nervous system tuberculosis
Tuberculosis,175141000006119,"Resp TB unspcf,w'out mention/bacterial or histol confrmtn"
Tuberculosis,311929017,Tuberculosis of the bones of the ankle and foot
Tuberculosis,286225011,Tuberculous pleurisy
Tuberculosis,53904019,Tuberculosis of bladder
Tuberculosis,128905016,Isolated tracheal tuberculosis
Tuberculosis,287963018,Late effects of genitourinary system tuberculosis
Tuberculosis,59375015,Tuberculous endometritis
Tuberculosis,710951000006114,Meningitis - tuberculous
Tuberculosis,206221000006117,Primary respiratory TB confirm bact and histologically
Tuberculosis,208961000006118,Prim respiratory TB without mention of bact or hist confirm
Tuberculosis,251538012,H/O: tuberculosis
Tuberculosis,286232019,Isolated tracheal or bronchial tuberculosis
Tuberculosis,311916017,Tuberculosis of limb bones
Tuberculosis,304780016,Female tuberculous pelvic inflammatory disease
Tuberculosis,286321017,Tuberculous keratoconjunctivitis
Tuberculosis,20683012,Inactive tuberculosis
Tuberculosis,286320016,Tuberculous chronic iridocyclitis
Tuberculosis,73939018,Renal tuberculosis
Tuberculosis,56584015,Tuberculosis verrucosa cutis
Tuberculosis,38677017,Tuberculous bronchiectasis
Tuberculosis,139795018,Tuberculous episcleritis
Tuberculosis,287959013,Late effects of respiratory tuberculosis
Tuberculosis,82801000006118,Tuberculous - cervical lymphadenitis
Tuberculosis,311919012,Tuberculosis of the forearm bone
Tuberculosis,286281017,Tuberculosis limb bones - Tuberculous dactylitis
Tuberculosis,107761000006118,TB lung confirm sputum microscopy with or without culture
Tuberculosis,454208016,[V] Personal history of tuberculosis
Tuberculosis,134962018,Tuberculosis of ureter
Tuberculosis,311920018,Tuberculosis of the pelvic and thigh bones
Tuberculosis,108231015,Tuberculous pyelonephritis
Tuberculosis,45053014,Tuberculosis of thyroid gland
Tuberculosis,606691000006115,Cystitis in tuberculosis
Tuberculosis,293128014,Tuberculous arthritis
Tuberculosis,68651015,Tuberculosis papulonecrotica
Tuberculosis,89011000006116,Tuberculosis - lupus vulgaris
Tuberculosis,2533741015,Ciprofloxacin resistant tuberculosis
Tuberculosis,311928013,Tuberculosis of the bones of the hand
Tuberculosis,311925011,Tuberculosis of other bones
Tuberculosis,2533738012,Isoniazid resistant tuberculosis
Tuberculosis,311917014,Tuberculosis of unspecified limb bone
Tuberculosis,73938014,Tuberculosis of kidney
Tuberculosis,82550012,Tuberculous salpingitis
Tuberculosis,311922014,Tuberculosis of other limb bones
Tuberculosis,43134017,Tuberculous synovitis
Tuberculosis,288003015,[X]Other tuberculosis of nervous system
Tuberculosis,288298014,[X]Sequelae of respiratory and unspecified tuberculosis
Tuberculosis,286272011,Other gastrointestinal tract tuberculosis NOS
Tuberculosis,286221019,Other specified pulmonary tuberculosis
Tuberculosis,424871000006117,"[X]Resp TB unspcf,w'out mention/bacterial or histol confrmtn"
Tuberculosis,288005010,[X]Tuberculosis of other specified organs
Tuberculosis,82741000006111,Tuberculosis pericardium
Tuberculosis,43285015,Tuberculosis of nasal septum
Tuberculosis,286338018,Tuberculosis NOS
Tuberculosis,286322012,Tuberculosis of eye NOS
Tuberculosis,286269016,Tuberculosis of central nervous system NOS
Tuberculosis,286235017,Isolated tracheal or bronchial tuberculosis NOS
Tuberculosis,286215018,Other primary progressive tuberculosis
Tuberculosis,286260017,Tuberculous meningitis NOS
Tuberculosis,286328011,Tuberculosis of stomach
Tuberculosis,286306011,Tuberculosis of skin and subcutaneous tissue NOS
Tuberculosis,311932019,Tuberculosis of bone NOS
Tuberculosis,64199010,Tuberculosis of large intestine
Tuberculosis,20900014,Tuberculosis of small intestine
Tuberculosis,286267019,Tuberculous encephalitis or myelitis NOS
Tuberculosis,286284013,Tuberculosis of bones or joints NOS
Tuberculosis,287965013,[X]Sequelae of tuberculosis of bones and joints
Tuberculosis,287967017,Late effects of tuberculosis NOS
Tuberculosis,286231014,Tuberculosis of intrathoracic lymph nodes NOS
Tuberculosis,429601000006111,[X]Tuberculosis
Tuberculosis,288008012,"[X]Miliary tuberculosis, unspecified"
Tuberculosis,286282012,Tuberculosis of other specified bones
Tuberculosis,286296018,Genitourinary tuberculosis NOS
Tuberculosis,286336019,Miliary tuberculosis NOS
Tuberculosis,286252018,Other specified respiratory tuberculosis
Tuberculosis,27784014,Tuberculosis of retroperitoneal lymph nodes
Tuberculosis,286273018,Tuberculosis of gastrointestinal tract NOS
Tuberculosis,286257012,Other specified respiratory tuberculosis NOS
Tuberculosis,286335015,Other specified miliary tuberculosis
Tuberculosis,413241000006118,"[X]Other resp tubercul,confirmd bacteriologicly+histologicly"
Tuberculosis,89061000006118,Tuberculosis endocardium
Tuberculosis,286286010,Tuberculosis of kidney NOS
Tuberculosis,286271016,Other gastrointestinal tract tuberculosis
Tuberculosis,286309016,Erythema nodosum with tuberculosis NOS
Tuberculosis,288007019,[X]Other miliary tuberculosis
Tuberculosis,286329015,Tuberculosis of liver
Tuberculosis,93954019,Tuberculosis of nasopharynx
Tuberculosis,87729013,Tuberculosis of nasal sinus
Tuberculosis,89101000006115,Tuberculosis myocardium
Tuberculosis,13280016,Tuberculosis of rectum
Tuberculosis,424881000006119,"[X]Resp tuberculos unspcfd,confirmd bacteriolog+histologicly"
Tuberculosis,286295019,Tuberculosis of other female genital organs NOS
Tuberculosis,286268012,Other specified tuberculosis of central nervous system
Tuberculosis,286337011,Other specified tuberculosis
Tuberculosis,138939013,Tuberculosis of mediastinum
Tuberculosis,286230010,Tuberculous pleurisy NOS
Tuberculosis,286314017,Tuberculosis of peripheral lymph nodes NOS
Tuberculosis,286291011,Tuberculosis of other male genital organs NOS
Tuberculosis,282858010,TB chemotherapy
Tuberculosis,286283019,Tuberculosis of other specified joint
Tuberculosis,286293014,Tuberculous oophoritis or salpingitis NOS
Tuberculosis,286222014,Pulmonary tuberculosis NOS
Tuberculosis,286216017,Primary tuberculous infection NOS
Tuberculosis,286330013,Tuberculosis of other specified organs NOS
Tuberculosis,286331012,Tuberculosis of other organs NOS
Tuberculosis,286327018,Tuberculosis of other specified organs
Tuberculosis,89521000006117,Tuberculosis of mesenteric lymph glands
