Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
In situ neoplasms,536301000006117.0,189212001,290717015.0,B8002,B800200,Carcinoma in situ of salivary glands
In situ neoplasms,4006891000006116.0,92605003,153183014.0,^ESCTCA400689,,Carcinoma in situ of gum
In situ neoplasms,4006111000006116.0,92558004,510030011.0,^ESCTCA400611,,Carcinoma in situ of cheek mucosa
In situ neoplasms,4009181000006119.0,92780003,1218764015.0,^ESCTCA400918,,Carcinoma in situ of upper 1/3 esophagus
In situ neoplasms,4007441000006113.0,92648009,1218762016.0,^ESCTCA400744,,Carcinoma in situ of lower 1/3 esophagus
In situ neoplasms,4009151000006113.5,92780003,201646011.0,^ESCTCA400915,,Carcinoma in situ of upper third oesophagus
In situ neoplasms,4007421000006119.0,92648009,153236019.0,^ESCTCA400742,,Carcinoma in situ of lower third of esophagus
In situ neoplasms,4009161000006111.0,92780003,201647019.0,^ESCTCA400916,,Carcinoma in situ of upper third of esophagus
In situ neoplasms,4006571000006115.0,92585006,153153017.0,^ESCTCA400657,,Carcinoma in situ of esophagus
In situ neoplasms,4009141000006112.0,92780003,153396019.0,^ESCTCA400914,,Carcinoma in situ of upper third esophagus
In situ neoplasms,4006591000006119.0,92585006,3036455010.0,^ESCTCA400659,,Cancer in situ of oesophagus
In situ neoplasms,4007581000006115.0,92658008,153250012.0,^ESCTCA400758,,Carcinoma in situ of middle third of esophagus
In situ neoplasms,4006581000006117.0,92585006,3036354013.0,^ESCTCA400658,,Cancer in situ of esophagus
In situ neoplasms,1217276019.0,92780003,1217276019.0,B8010,B801000,Carcinoma in situ of upper 1/3 oesophagus
In situ neoplasms,290732010.0,92585006,201640017.0,B801z,B801z00,Carcinoma in situ of oesophagus NOS
In situ neoplasms,1217274016.0,92648009,1217274016.0,B8012,B801200,Carcinoma in situ of lower 1/3 oesophagus
In situ neoplasms,1217275015.0,92658008,1217275015.0,B8011,B801100,Carcinoma in situ of middle 1/3 oesophagus
In situ neoplasms,4007411000006113.5,92648009,201641018.0,^ESCTCA400741,,Carcinoma in situ of lower third of oesophagus
In situ neoplasms,4009131000006119.0,92780003,510099014.0,^ESCTCA400913,,Carcinoma in situ of upper third of oesophagus
In situ neoplasms,201640017.0,92585006,201640017.0,B801,B801.00,Carcinoma in situ of oesophagus
In situ neoplasms,4007601000006113.0,92658008,1218763014.0,^ESCTCA400760,,Carcinoma in situ of middle 1/3 esophagus
In situ neoplasms,4007571000006119.0,92658008,201642013.0,^ESCTCA400757,,Carcinoma in situ of middle third of oesophagus
In situ neoplasms,4006181000006111.0,92560002,3038181010.0,^ESCTCA400618,,Cancer in situ of cardia of stomach
In situ neoplasms,4005971000006115.0,92549006,3038039019.0,^ESCTCA400597,,Cancer in situ of body of stomach
In situ neoplasms,4006171000006113.0,92560002,3037930015.0,^ESCTCA400617,,Carcinoma in situ of gastric cardia
In situ neoplasms,4006161000006119.0,92560002,1235740013.0,^ESCTCA400616,,Carcinoma in situ of cardia
In situ neoplasms,4008091000006112.0,92693001,153297013.0,^ESCTCA400809,,Carcinoma in situ of pylorus
In situ neoplasms,4008111000006115.0,92693001,3036154015.0,^ESCTCA400811,,Cancer in situ of pylorus
In situ neoplasms,153111018.0,92549006,153111018.0,B8022,B802200,Carcinoma in situ of body of stomach
In situ neoplasms,153124018.0,92560002,153124018.0,B8020,B802000,Carcinoma in situ of cardia of stomach
In situ neoplasms,153174016.0,92598002,153174016.0,B8021,B802100,Carcinoma in situ of fundus of stomach
In situ neoplasms,290741017.0,92756002,153367015.0,B802z,B802z00,Carcinoma in situ of stomach NOS
In situ neoplasms,153296016.0,92692006,153296016.0,B8023,B802300,Carcinoma in situ of pyloric antrum
In situ neoplasms,4005981000006117.0,92549006,3038125016.0,^ESCTCA400598,,Carcinoma in situ of gastric body
In situ neoplasms,4006791000006111.0,92598002,3038122018.0,^ESCTCA400679,,Cancer in situ fundus of stomach
In situ neoplasms,510074013.0,92693001,510074013.0,B8024,B802400,Carcinoma in situ of pyloric canal
In situ neoplasms,153367015.0,92756002,153367015.0,B802,B802.00,Carcinoma in situ of stomach
In situ neoplasms,4755801000006111.0,189229003,290748011.0,^ESCTCA475580,,Carcinoma in situ of splenic flexure
In situ neoplasms,4006141000006117.0,92559007,153123012.0,^ESCTCA400614,,Carcinoma in situ of cecum
In situ neoplasms,4006321000006113.5,92568009,3036230018.0,^ESCTCA400632,,Cancer in situ of colon
In situ neoplasms,153133016.0,92568009,153133016.0,B803,B803.00,Carcinoma in situ of colon
In situ neoplasms,153388012.0,92773000,153388012.0,B8031,B803100,Carcinoma in situ of transverse colon
In situ neoplasms,290750015.0,92568009,153133016.0,B803z,B803z00,Carcinoma in situ of colon NOS
In situ neoplasms,153099018.0,92539008,153099018.0,B8035,B803500,Carcinoma in situ of appendix
In situ neoplasms,153102018.0,92542002,153102018.0,B8036,B803600,Carcinoma in situ of ascending colon
In situ neoplasms,153141016.0,92575005,153141016.0,B8032,B803200,Carcinoma in situ of descending colon
In situ neoplasms,153187010.0,92608001,153187010.0,B8030,B803000,Carcinoma in situ of hepatic flexure of colon
In situ neoplasms,201638010.0,92559007,201638010.0,B8034,B803400,Carcinoma in situ of caecum
In situ neoplasms,153313014.0,92708008,153313014.0,B8033,B803300,Carcinoma in situ of sigmoid colon
In situ neoplasms,531861000006117.0,92600008,153176019.0,B80-1,B80..11,Ca-in-situ of G.I. tract
In situ neoplasms,4006821000006119.0,92600008,3036558010.0,^ESCTCA400682,,Cancer in situ of gastrointestinal tract
In situ neoplasms,290749015.0,189229003,290749015.0,B8037,B803700,Carcinoma in situ of splenic flexure of colon
In situ neoplasms,4006951000006119.0,92608001,1235748018.0,^ESCTCA400695,,Carcinoma in situ of hepatic flexure
In situ neoplasms,153299011.0,92695008,153299011.0,B8040,B804000,Carcinoma in situ of rectosigmoid junction
In situ neoplasms,860011000006114.0,112971004,860011000006114.0,73000-99,7300099,Radical ear excision
In situ neoplasms,4008151000006119.0,92696009,3036087018.0,^ESCTCA400815,,Cancer in situ of rectum
In situ neoplasms,153300015.0,92696009,153300015.0,B8041,B804100,Carcinoma in situ of rectum
In situ neoplasms,4005731000006115.0,92531006,3036407010.0,^ESCTCA400573,,Cancer in situ of anal canal
In situ neoplasms,153089011.0,92531006,153089011.0,B805,B805.00,Carcinoma in situ of anal canal
In situ neoplasms,290753018.0,92537005,153096013.0,B806,B806.00,Carcinoma in situ of anus NOS
In situ neoplasms,1788227011.0,92537005,1788227011.0,B8050,B805000,Anal intraepithelial neoplasia grade III
In situ neoplasms,370221000006117.0,92617001,153198011.0,ByuF0,ByuF000,[X]Carcinoma in situ/other+unspecified parts of intestine
In situ neoplasms,4006471000006119.0,92577002,3036205016.0,^ESCTCA400647,,Cancer in situ of duodenum
In situ neoplasms,153193019.0,92613002,153193019.0,B8072,B807200,Carcinoma in situ of ileum
In situ neoplasms,4007101000006117.0,92617001,510049010.0,^ESCTCA400710,,Carcinoma in situ of intestine
In situ neoplasms,153248016.0,92656007,153248016.0,B8073,B807300,Carcinoma in situ of Meckel's diverticulum
In situ neoplasms,4007151000006119.0,92621008,3036473013.0,^ESCTCA400715,,Cancer in situ of jejunum
In situ neoplasms,153143018.0,92577002,153143018.0,B8070,B807000,Carcinoma in situ of duodenum
In situ neoplasms,153203015.0,92621008,153203015.0,B8071,B807100,Carcinoma in situ of jejunum
In situ neoplasms,4007551000006111.0,92656007,2838322016.0,^ESCTCA400755,,Carcinoma in situ of Meckel diverticulum
In situ neoplasms,4007031000006112.0,92613002,3035922015.0,^ESCTCA400703,,Cancer in situ of ileum
In situ neoplasms,290751016.0,189231007,290751016.0,B804,B804.00,Carcinoma in situ of rectum and rectosigmoid junction
In situ neoplasms,535331000006115.0,92545000,153105016.0,B808-1,B808.11,Carcinoma in situ of biliary system
In situ neoplasms,535711000006110.0,92599005,153175015.0,B8083,B808300,Carcinoma in situ of gall bladder
In situ neoplasms,4006361000006115.0,92570000,3004779014.0,^ESCTCA400636,,Carcinoma in situ of distal extra hepatic duct
In situ neoplasms,4005901000006113.5,92545000,153105016.0,^ESCTCA400590,,Carcinoma in situ of biliary tract
In situ neoplasms,290768017.0,189243008,290768017.0,B8082,B808200,Carcinoma in situ of hepatic duct
In situ neoplasms,153140015.0,92574009,153140015.0,B8084,B808400,Carcinoma in situ of cystic duct
In situ neoplasms,4006371000006111.0,92570000,3036078010.0,^ESCTCA400637,,Cancer in situ of common bile duct
In situ neoplasms,153088015.0,92530007,153088015.0,B8086,B808600,Carcinoma in situ of ampulla of Vater
In situ neoplasms,153200017.0,92618006,153200017.0,B8081,B808100,Carcinoma in situ of intrahepatic bile ducts
In situ neoplasms,153231012.0,92644006,153231012.0,B8080,B808000,Carcinoma in situ of liver
In situ neoplasms,290772018.0,271525004,1489926012.0,B808z,B808z00,Carcinoma in situ of liver or biliary system NOS
In situ neoplasms,4006431000006117.0,92574009,3036292012.0,^ESCTCA400643,,Cancer in situ of cystic duct
In situ neoplasms,406332017.0,271525004,406332017.0,B808,B808.00,Carcinoma in situ of liver and biliary system
In situ neoplasms,4005711000006113.5,92530007,1235735017.0,^ESCTAM400571,,Ampullary carcinoma in situ
In situ neoplasms,290771013.0,189246000,290771013.0,B8087,B808700,Carcinoma in situ of sphincter of Oddi
In situ neoplasms,153136012.0,92570000,153136012.0,B8085,B808500,Carcinoma in situ of common bile duct
In situ neoplasms,537001000006117.0,109850001,174529011.0,B807z,B807z00,Carcinoma in situ other and unspecified small intestine NOS
In situ neoplasms,4007851000006113.0,92672004,3036575016.0,^ESCTCA400785,,Cancer in situ of pancreas
In situ neoplasms,153272014.0,92672004,153272014.0,B80z0,B80z000,Carcinoma in situ of pancreas
In situ neoplasms,292199017.0,109850001,174529011.0,ByuF1,ByuF100,[X]Carcinoma in situ of other specified digestive organs
In situ neoplasms,292200019.0,109850001,174529011.0,ByuF2,ByuF200,"[X]Carcinoma in situ of digestive organ, unspecified"
In situ neoplasms,290758010.0,109850001,174529011.0,B807,B807.00,Carcinoma in situ of other and unspecified small intestine
In situ neoplasms,290775016.0,109850001,174529011.0,B80zz,B80zz00,Carcinoma in situ of digestive organs NOS
In situ neoplasms,290773011.0,109850001,174529011.0,B80z,B80z.00,Carcinoma in situ of other and unspecified digestive organs
In situ neoplasms,535541000006116.0,109850001,174529011.0,B80,B80..00,Carcinoma in situ of digestive organs
In situ neoplasms,535981000006118.0,189251006,290776015.0,B81y-1,B81y.11,Carcinoma in situ of nasal sinuses
In situ neoplasms,153180012.0,92603005,153180012.0,B8108-1,B810811,Carcinoma in situ of glottis
In situ neoplasms,292201015.0,189251006,290776015.0,ByuF3,ByuF300,[X]Carcinoma in situ of other parts of respiratory system
In situ neoplasms,536081000006111.0,189251006,290776015.0,B81y,B81y.00,Carcinoma in situ of other specified part respiratory system
In situ neoplasms,153151015.0,92584005,153151015.0,B8102,B810200,Carcinoma in situ of epiglottis
In situ neoplasms,153218019.0,92634009,153218019.0,B810,B810.00,Carcinoma in situ of larynx
In situ neoplasms,290777012.0,189252004,290777012.0,B8100,B810000,Carcinoma in situ of thyroid cartilage
In situ neoplasms,290780013.0,189255002,290780013.0,B8103,B810300,Carcinoma in situ of arytenoid cartilage
In situ neoplasms,290781012.0,189256001,290781012.0,B8104,B810400,Carcinoma in situ of corniculate cartilage
In situ neoplasms,290782017.0,189257005,290782017.0,B8105,B810500,Carcinoma in situ of cuneiform cartilage
In situ neoplasms,290784016.0,189259008,290784016.0,B8107,B810700,Carcinoma in situ of vestibular fold
In situ neoplasms,510045016.0,92603005,510045016.0,B8108,B810800,Carcinoma in situ of vocal fold - glottis
In situ neoplasms,290787011.0,92634009,153218019.0,B810z,B810z00,Carcinoma in situ of larynx NOS
In situ neoplasms,290804014.0,189251006,290776015.0,B81z,B81z.00,Carcinoma in situ of respiratory organ NOS
In situ neoplasms,4007281000006119.0,92634009,3036503012.0,^ESCTCA400728,,Cancer in situ of larynx
In situ neoplasms,290776015.0,189251006,290776015.0,B81,B81..00,Carcinoma in situ of respiratory system
In situ neoplasms,290778019.0,189253009,290778019.0,B8101,B810100,Carcinoma in situ of cricoid cartilage
In situ neoplasms,292202010.0,189251006,290776015.0,ByuF4,ByuF400,"[X]Carcinoma in situ of respiratory system, unspecified"
In situ neoplasms,536751000006117.0,189251006,290776015.0,B81yz,B81yz00,Carcinoma in situ of specified parts respiratory system NOS
In situ neoplasms,153386011.0,92772005,153386011.0,B811,B811.00,Carcinoma in situ of trachea
In situ neoplasms,4755991000006112.0,189263001,1784811015.0,^ESCTCA475599,,Carcinoma in situ of carina
In situ neoplasms,290792013.0,189266009,290792013.0,B8123,B812300,Carcinoma in situ of middle lobe bronchus and lung
In situ neoplasms,290793015.0,189267000,290793015.0,B8124,B812400,Carcinoma in situ of lower lobe bronchus and lung
In situ neoplasms,290794014.0,189262006,290788018.0,B812z,B812z00,Carcinoma in situ of bronchus or lung NOS
In situ neoplasms,153239014.0,92650001,153239014.0,B8121,B812100,Carcinoma in situ of main bronchus
In situ neoplasms,290788018.0,189262006,290788018.0,B812,B812.00,Carcinoma in situ of bronchus and lung
In situ neoplasms,290789014.0,189263001,290789014.0,B8120,B812000,Carcinoma in situ of carina of bronchus
In situ neoplasms,290791018.0,189265008,290791018.0,B8122,B812200,Carcinoma in situ of upper lobe bronchus and lung
In situ neoplasms,4006611000006113.0,92586007,1235744016.0,^ESCTCA400661,,Carcinoma in situ of ethmoid sinus
In situ neoplasms,153156013.0,92587003,153156013.0,B81y4,B81y400,Carcinoma in situ of eustachian tube
In situ neoplasms,4007531000006116.0,92655006,1235755016.0,^ESCTCA400753,,Carcinoma in situ of maxillary antrum
In situ neoplasms,153155012.0,92586007,153155012.0,B81y7,B81y700,Carcinoma in situ of ethmoidal sinus
In situ neoplasms,153173010.0,92597007,153173010.0,B81y8,B81y800,Carcinoma in situ of frontal sinus
In situ neoplasms,153364010.0,92753005,153364010.0,B81y9,B81y900,Carcinoma in situ of sphenoidal sinus
In situ neoplasms,153246017.0,92654005,153246017.0,B81y5,B81y500,Carcinoma in situ of mastoid air cells
In situ neoplasms,153247014.0,92655006,153247014.0,B81y6,B81y600,Carcinoma in situ of maxillary sinus
In situ neoplasms,153256018.0,92663007,153256018.0,B81y1,B81y100,Carcinoma in situ of nasal cavity
In situ neoplasms,290800017.0,189271002,290800017.0,B81y2,B81y200,Carcinoma in situ of tympanic cavity
In situ neoplasms,290801018.0,189272009,290801018.0,B81y3,B81y300,Carcinoma in situ of tympanic antrum
In situ neoplasms,153288014.0,92685001,153288014.0,B81y0,B81y000,Carcinoma in situ of pleura
In situ neoplasms,4008811000006113.0,92753005,1235763015.0,^ESCTCA400881,,Carcinoma in situ of sphenoid sinus
In situ neoplasms,292213013.0,127330008,2773592018.0,ByuFF,ByuFF00,"[X]Melanoma in situ, unspecified"
In situ neoplasms,711181000006112.0,127330008,2773592018.0,B828W,B828W00,"Melanoma in situ, unspecified"
In situ neoplasms,4396721000006111.0,127330008,206323016.0,^ESCTME439672,,Melanoma in situ by body site (clinical)
In situ neoplasms,173821010.0,109272006,173821010.0,B8280,B828000,Melanoma in situ of lip
In situ neoplasms,292204011.0,127330008,2773592018.0,ByuF6,ByuF600,[X]Melanoma in situ of other sites
In situ neoplasms,96931000006116.0,172612003,267216016.0,73027,7302700,"Tot reconstr ext ear c cartil graft,fascia flap + skin graft"
In situ neoplasms,4323621000006119.0,120136006,184617019.0,^ESCTEX432362,,External ear reconstruction
In situ neoplasms,173823013.0,109274007,173823013.0,B8281,B828100,"Melanoma in situ of eyelid, including canthus"
In situ neoplasms,98311000006112.0,172613008,267217013.0,73028,7302800,Total reconstruct ext ear with cartilage graft & skin flap
In situ neoplasms,860071000006117.0,172605007,860071000006117.0,73020-99,7302099,Cartilage graft-prominent ear
In situ neoplasms,860061000006112.0,172605007,860061000006112.0,73020-98,7302098,External ear skin graft
In situ neoplasms,186561000006112.0,172611005,267215017.0,73026,7302600,Reconstruct ext ear with temporalis fascia flap & skin graft
In situ neoplasms,4162001000006111.0,109278005,173827014.0,^ESCTME416200,,Melanoma in situ of ear
In situ neoplasms,711081000006111.0,109278005,173827014.0,B8282,B828200,Melanoma in situ of ear and external auricular canal
In situ neoplasms,711121000006113.0,109270003,173819017.0,B828X,B828X00,Melanoma in situ of other and unspecified parts of face
In situ neoplasms,347860017.0,232162004,347860017.0,73022-3,7302213,Mustarde pinnaplasty
In situ neoplasms,860081000006119.0,52577005,860081000006119.0,73022-98,7302298,Ear auricle reconstructed
In situ neoplasms,292203017.0,109270003,173819017.0,ByuF5,ByuF500,[X]Melanoma in situ of other and unspecified parts of face
In situ neoplasms,860051000006110.0,33901004,860051000006110.0,7302-99,7302.99,External ear plastic operat.
In situ neoplasms,860091000006116.0,52577005,860091000006116.0,73022-99,7302299,Otoplasty - prominent ear
In situ neoplasms,3045501000006111.0,33901004,56599015.0,^ESCTOT304550,,Otoplasty of external ear
In situ neoplasms,2781641000006111.0,17747007,29994017.0,^ESCTOT278164,,Otoplasty of prominent or protruding ear
In situ neoplasms,477788010.0,16443000,477788010.0,73022-1,7302211,Bat ear pinnaplasty
In situ neoplasms,3352431000006114.0,52577005,496358018.0,^ESCTOT335243,,Otoplasty
In situ neoplasms,290856018.0,189324006,3526664010.0,B8283,B828300,Melanoma in situ of scalp and neck
In situ neoplasms,1.1925141000006116e+16,189324006,290856018.0,^ESCT1192514,,Melanoma in situ of scalp and neck
In situ neoplasms,173825018.0,109276009,173825018.0,B8287,B828700,Melanoma in situ of scalp
In situ neoplasms,1.1777961000006118e+16,189324006,3526664010.0,^ESCT1177796,,Melanoma in situ of skin structure of scalp and/or neck
In situ neoplasms,173833017.0,109284008,173833017.0,B8284,B828400,Melanoma in situ of trunk
In situ neoplasms,459719019.0,315230006,459719019.0,B8289,B828900,Melanoma in situ of back
In situ neoplasms,880171000006119.0,109284008,880171000006119.0,B325-99,B325.99,Melanoma - trunk
In situ neoplasms,711171000006114.0,109290007,173839018.0,B8285,B828500,"Melanoma in situ of upper limb, including shoulder"
In situ neoplasms,459501013.0,315036008,459501013.0,B8288,B828800,Melanoma in situ of back of hand
In situ neoplasms,711111000006117.0,109294003,173843019.0,B8286,B828600,"Melanoma in situ of lower limb, including hip"
In situ neoplasms,5911801000006118.0,302836005,444776010.0,^ESCTLM591180,,LM - Lentigo maligna
In situ neoplasms,4161801000006112.0,109266006,335844019.0,^ESCTIS416180,,ISM - In situ melanoma of skin
In situ neoplasms,4161831000006116.0,109266006,335847014.0,^ESCTIN416183,,In situ melanoma of skin
In situ neoplasms,4161821000006119.0,109266006,335846017.0,^ESCTIS416182,,ISMM - In situ malignant melanoma of skin
In situ neoplasms,335843013.0,109266006,335843013.0,B828,B828.00,Melanoma in situ of skin
In situ neoplasms,4161781000006113.0,109266006,202772011.0,^ESCTME416178,,Melanoma in situ of skin (clinical)
In situ neoplasms,4161811000006111.0,109266006,335845018.0,^ESCTIN416181,,In situ malignant melanoma of skin
In situ neoplasms,4008431000006116.0,92724009,153329018.0,^ESCTCA400843,,Carcinoma in situ of skin of face
In situ neoplasms,4008551000006112.0,92734000,3038205014.0,^ESCTCA400855,,Cancer in situ skin of lip
In situ neoplasms,4008441000006113.5,92724009,3038128019.0,^ESCTCA400844,,Cancer in situ of skin of face
In situ neoplasms,153340014.0,92734000,153340014.0,B820,B820.00,Carcinoma in situ of skin of lip
In situ neoplasms,537021000006110.0,92724009,153329018.0,B822z,B822z00,Carcinoma in situ skin of ear/external auricular canal NOS
In situ neoplasms,290806011.0,189277003,290806011.0,B821,B821.00,Carcinoma in situ of skin of eyelid including canthus
In situ neoplasms,290809016.0,189280002,290809016.0,B8221,B822100,Carcinoma in situ of skin of external auricular canal
In situ neoplasms,290808012.0,189279000,290808012.0,B8220,B822000,Carcinoma in situ of skin of auricle
In situ neoplasms,537011000006119.0,255144005,380241019.0,B822,B822.00,Carcinoma in situ skin of ear and external auricular canal
In situ neoplasms,4756071000006119.0,189280002,2841105017.0,^ESCTCA475607,,Carcinoma in situ of skin of external auditory canal
In situ neoplasms,380242014.0,255144005,380242014.0,B822-1,B822.11,Carcinoma in situ of ear
In situ neoplasms,153321015.0,92716004,153321015.0,B8233,B823300,Carcinoma in situ of skin of cheek
In situ neoplasms,153344017.0,92737007,153344017.0,B8234,B823400,Carcinoma in situ of skin of nose
In situ neoplasms,290818019.0,189288009,290818019.0,B8235,B823500,Carcinoma in situ of skin of temple
In situ neoplasms,290819010.0,189289001,290819010.0,B8236,B823600,Carcinoma in situ of skin of jaw
In situ neoplasms,1235762013.0,92728007,1235762013.0,B8230,B823000,Carcinoma in situ of skin of forehead skin
In situ neoplasms,4008481000006115.0,92728007,153334019.0,^ESCTCA400848,,Carcinoma in situ of skin of forehead
In situ neoplasms,1.187850100000611e+16,189291009,3528619016.0,^ESCT1187850,,Carcinoma in situ of skin of head and neck
In situ neoplasms,4008581000006116.0,92736003,3038133015.0,^ESCTCA400858,,Cancer in situ skin of neck
In situ neoplasms,153343011.0,92736003,153343011.0,B8241,B824100,Carcinoma in situ of skin of neck
In situ neoplasms,290824013.0,189291009,290821017.0,B824z,B824z00,Carcinoma in situ of scalp or skin of neck NOS
In situ neoplasms,290822012.0,189292002,290822012.0,B8240,B824000,Carcinoma in situ of scalp
In situ neoplasms,290821017.0,189291009,290821017.0,B824,B824.00,Carcinoma in situ of scalp and skin of neck
In situ neoplasms,290827018.0,189295000,290825014.0,B8251,B825100,Carcinoma in situ of skin of chest wall NOS
In situ neoplasms,153317010.0,92712002,153317010.0,B8252,B825200,Carcinoma in situ of skin of axilla
In situ neoplasms,153318017.0,92713007,153318017.0,B8253,B825300,Carcinoma in situ of skin of back
In situ neoplasms,153335018.0,92729004,153335018.0,B8255,B825500,Carcinoma in situ of skin of groin
In situ neoplasms,153345016.0,92738002,153345016.0,B8256,B825600,Carcinoma in situ of skin of perineum
In situ neoplasms,290825014.0,189295000,290825014.0,B825,B825.00,"Carcinoma in situ of skin of trunk, excluding scrotum"
In situ neoplasms,290830013.0,189300003,290830013.0,B8254,B825400,Carcinoma in situ of skin of abdominal wall
In situ neoplasms,290835015.0,189295000,290825014.0,B825z,B825z00,Carcinoma in situ of skin of trunk NOS
In situ neoplasms,153282010.0,92680006,153282010.0,B8258,B825800,Carcinoma in situ of perianal skin
In situ neoplasms,153319013.0,92714001,153319013.0,B8250,B825000,Carcinoma in situ of skin of breast
In situ neoplasms,153320019.0,92715000,153320019.0,B8257,B825700,Carcinoma in situ of skin of buttock
In situ neoplasms,153336017.0,92730009,153336017.0,B8263,B826300,Carcinoma in situ of skin of hand
In situ neoplasms,153348019.0,92741006,153348019.0,B8260,B826000,Carcinoma in situ of skin of shoulder
In situ neoplasms,290836019.0,189306009,290836019.0,B826,B826.00,Carcinoma in situ of skin of upper limb and shoulder
In situ neoplasms,290838018.0,189308005,290838018.0,B8261,B826100,Carcinoma in situ of skin of upper arm
In situ neoplasms,290839014.0,189309002,290839014.0,B8262,B826200,Carcinoma in situ of skin of lower arm
In situ neoplasms,290841010.0,189306009,290836019.0,B826z,B826z00,Carcinoma in situ of skin of upper limb or shoulder NOS
In situ neoplasms,290843013.0,92735004,153341013.0,B827,B827.00,Carcinoma in situ of skin of lower limb and hip
