Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Diabetes,928561000006118.0,420715001,2967769016.0,C10FM,C10FM00,Type 2 diabetes mellitus with persistent microalbuminuria
Diabetes,928571000006113.0,420715001,2967769016.0,C10FM-1,C10FM11,Type II diabetes mellitus with persistent microalbuminuria
Diabetes,928581000006111.0,421750000,2967754017.0,C10FN,C10FN00,Type 2 diabetes mellitus with ketoacidosis
Diabetes,928601000006118.0,421847006,2618218019.0,C10FP,C10FP00,Type 2 diabetes mellitus with ketoacidotic coma
Diabetes,938321000006116.0,421779007,2618237011.0,C10FQ,C10FQ00,Type 2 diabetes mellitus with exudative maculopathy
Diabetes,299621000000117.0,713703005,3698412014.0,C10FR,C10FR00,Type 2 diabetes mellitus with gastroparesis
Diabetes,1873301000006114.0,1873301000006105,1873301000006114.0,EMISNQCA1013,,Care contact service: diabetes
Diabetes,6953901000006115.0,420422005,3303994013.0,^ESCTDK695390,,DKA - diabetic ketoacidosis
Diabetes,1823921000006119.2,1823921000006103,1823921000006119.2,EMISNQDI96,,Diabetes mellitus confirmed
Diabetes,881461000006110.0,420422005,881461000006110.0,C101-99,C101.99,Diabetes+ketoacidosis -no coma
Diabetes,856531000006119.0,856531000006103,856531000006119.0,EMISQDI1,,Diabetic - GP eye check
Diabetes,856551000006114.0,856551000006105,856551000006114.0,EMISQDI2,,Diabetic - hospital eye check
Diabetes,3319861000006118.0,50620007,84344019.0,^ESCTDI331986,,Diabetic autonomic neuropathy
Diabetes,6953861000006110.0,420422005,2616611010.0,^ESCTDI695386,,Diabetic ketoacidosis
Diabetes,178798017.0,111556005,178798017.0,ESCTDI20,,Diabetic ketoacidosis without coma
Diabetes,1780981000006115.0,1780981000006104,1780981000006115.0,EMISNQDI70,,Diabetic on non-insulin injectable
Diabetes,1804191000006114.0,1804191000006105,1804191000006114.0,EMISNQDI80,,Diabetic retinopathy screen done by optician
Diabetes,851051000006110.0,851051000006106,851051000006110.0,EMISR4QIN2,,Ins-treat non-ins-dep diab mel
Diabetes,856611000006114.0,856611000006105,856611000006114.0,EMISQLA1,,Laser treated diabetic retinopathy
Diabetes,856661000006112.0,856661000006108,856661000006112.0,EMISQLE14,,Left diabetic foot active ulceration
Diabetes,856671000006117.0,856671000006101,856671000006117.0,EMISQLE15,,Left diabetic foot high risk
Diabetes,856691000006116.0,856691000006100,856691000006116.0,EMISQLE17,,Left diabetic foot low current risk
Diabetes,856681000006119.0,856681000006103,856681000006119.0,EMISQLE16,,Left diabetic foot moderate risk
Diabetes,856631000006115.0,856631000006104,856631000006115.0,EMISQLE11,,Left laser treated diabetic retinopathy
Diabetes,857031000006113.0,857031000006109,857031000006113.0,EMISQLE8,,Left non-proliferative diabetic retinopathy
Diabetes,856621000006118.0,856621000006102,856621000006118.0,EMISQLE10,,Left proliferative diabetic retinopathy
Diabetes,2014951000006115.2,2014951000006104,2014951000006115.2,EMISNQNE127,,New diabetic foot ulcer
Diabetes,1694761000006113.0,405749004,2157525015.0,EMISNQNE23,,Newly diagnosed diabetes
Diabetes,1621011000006115.0,1621011000006104,1621011000006115.0,EMISNQNO16,,No evidence of diabetic peripheral neuropathy
Diabetes,887971000006115.0,199223000,887971000006115.0,L180-99,L180.99,Preg.+ diabetes mellitus
Diabetes,6022721000006112.0,312907002,456707011.0,^ESCTPR602272,,Proliferative diabetic retinopathy - high risk
Diabetes,902201000006112.0,293190009,902201000006112.0,TJ23-99,TJ23.99,Reaction: insulin/antidiabetic
Diabetes,1850931000006111.2,1850931000006107,1850931000006111.2,EMISNQRE335,,Reason for influenza vaccine - diabetes mellitus
Diabetes,1775381000006118.0,1775381000006102,1775381000006118.0,EMISNQRE174,,Referred to Diabetes Service
Diabetes,857691000006119.0,857691000006103,857691000006119.0,EMISQRI14,,Right diabetic foot active ulceration
Diabetes,857721000006112.0,857721000006108,857721000006112.0,EMISQRI15,,Right diabetic foot high risk
Diabetes,857761000006118.0,857761000006102,857761000006118.0,EMISQRI17,,Right diabetic foot low current risk
Diabetes,857741000006117.0,857741000006101,857741000006117.0,EMISQRI16,,Right diabetic foot moderate risk
Diabetes,857421000006119.0,857421000006103,857421000006119.0,EMISQRI11,,Right laser treated diabetic retinopathy
Diabetes,857971000006110.0,857971000006106,857971000006110.0,EMISQRI8,,Right non-proliferative diabetic retinopathy
Diabetes,857981000006113.0,857981000006109,857981000006113.0,EMISQRI9,,Right preproliferative diabetic retinopathy
Diabetes,857411000006110.0,857411000006106,857411000006110.0,EMISQRI10,,Right proliferative diabetic retinopathy
Diabetes,356078011.0,237601000,356078011.0,ESCTSE11,,Secondary endocrine diabetes mellitus
Diabetes,2586611000000113.0,720685006,3320858019.0,9NlP1,,Seen by diabetes specialist nurse
Diabetes,1773381000006119.0,1773381000006103,1773381000006119.0,EMISNQSE63,,Seen in in-house nurse-led diabetic clinic
Diabetes,2586731000000110.0,1024571000000100,2586731000000110.0,9NN91,,Under care of community-based diabetes specialist nurse
Diabetes,2586691000000116.0,1024551000000109,2586691000000116.0,9NN90,,Under care of hospital-based diabetes specialist nurse
Diabetes,2493341000000118.0,980351000000105,2493341000000118.0,38VP,38VP.00,Young Townson FootSkin Scale for Diabetic Neuropathy
Diabetes,905621000006113.0,905621000006109,905621000006113.0,HNG0036,,[RFC] Diabetes
Diabetes,908831000006118.0,908831000006102,908831000006118.0,HNG0605,,[RFC] Diabetes mellitus
Diabetes,910501000006113.0,910501000006109,910501000006113.0,HNGNQRF95,,[RFC] Diabetic foot ulcer
Diabetes,906711000006116.0,906711000006100,906711000006116.0,HNG0167,,[RFC] Diabetic foot/leg ulcer
Diabetes,910491000006117.0,910491000006101,910491000006117.0,HNGNQRF94,,[RFC] Diabetic leg ulcer
Diabetes,1.2730981000006112e+16,658061000000102,1445831000000112.0,^ESCT1273098,,Diabetes mellitus NOS with other specified manifestation
Diabetes,1.273097100000611e+16,658011000000104,1445721000000115.0,^ESCT1273097,,Diabetes mellitus with other specified manifestation
Diabetes,1.2489361000006112e+16,25351000000101,63021000000116.0,^ESCT1248936,,Diabetic diet - good compliance
Diabetes,1.248935100000611e+16,25361000000103,63041000000111.0,^ESCT1248935,,Diabetic diet - poor compliance
Diabetes,459293018.0,39710007,1229552016.0,C10EH-2,C10EH12,Insulin dependent diabetes mellitus with arthropathy
Diabetes,6051171000006117.0,314893005,459293018.0,^ESCTIN605117,,Insulin dependent diabetes mellitus with arthropathy
Diabetes,459162010.0,237632004,356141011.0,C10EE-2,C10EE12,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,6050041000006115.0,314771006,459162010.0,^ESCTIN605004,,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,913831000006114.0,127013003,301016.0,C10ED-2,C10ED12,Insulin dependent diabetes mellitus with nephropathy
Diabetes,1.1927551000006116e+16,19429009,913591000006110.0,^ESCT1192755,,Insulin dependent diabetes mellitus with ulcer
Diabetes,913441000006119.0,127013003,301016.0,C10E0-2,C10E012,Insulin-dependent diabetes mellitus with renal complications
Diabetes,457327017.0,111552007,178796018.0,C10EA-2,C10EA12,Insulin-dependent diabetes without complication
Diabetes,6030001000006116.0,313435000,457327017.0,^ESCTIN603000,,Insulin-dependent diabetes without complication
Diabetes,5687751000006119.0,284449005,1495355018.0,^ESCTLI568775,,Lipoatrophic diabetes mellitus
Diabetes,1.2725191000006116e+16,630521000000101,1390421000000119.0,^ESCT1272519,,Other specified diabetes mellitus with coma
Diabetes,918281000006116.0,918281000006100,918281000006116.0,PC0646,,Pt advised re diabetic diet
Diabetes,84311000006118.0,314893005,459292011.0,C108H-2,C108H12,Type 1 diabetes mellitus with arthropathy
Diabetes,84361000006115.0,422228004,2618232017.0,C1083-2,C108312,Type 1 diabetes mellitus with multiple complications
Diabetes,84371000006110.0,421893009,2623054013.0,C108D-2,C108D12,Type 1 diabetes mellitus with nephropathy
Diabetes,84461000006114.0,313435000,457326014.0,C108A-2,C108A12,Type 1 diabetes mellitus without complication
Diabetes,459294012.0,314893005,459294012.0,C10EH-1,C10EH11,Type I diabetes mellitus with arthropathy
Diabetes,459163017.0,314771006,459163017.0,C10EE-1,C10EE11,Type I diabetes mellitus with hypoglycaemic coma
Diabetes,84731000006111.0,422228004,2967771016.0,C1083-1,C108311,Type I diabetes mellitus with multiple complications
Diabetes,913851000006119.0,421893009,2623054013.0,C10ED-1,C10ED11,Type I diabetes mellitus with nephropathy
Diabetes,913521000006113.0,421468001,3695401013.0,C10E2-1,C10E211,Type I diabetes mellitus with neurological complications
Diabetes,913461000006115.0,421893009,2623054013.0,C10E0-1,C10E011,Type I diabetes mellitus with renal complications
Diabetes,459694018.0,315207000,459694018.0,13AB,13AB.00,Diabetic lipid lowering diet
Diabetes,459695017.0,315208005,459695017.0,13AC,13AC.00,Diabetic weight reducing diet
Diabetes,250447011.0,160670007,250447011.0,13B1,13B1.00,Diabetic diet
Diabetes,169731000006118.0,4855003,1230609013.0,2BBF,2BBF.00,Retinal abnormality - diabetes related
Diabetes,1484887015.0,390854003,1484887015.0,2BBL,2BBL.00,O/E - diabetic maculopathy present both eyes
Diabetes,1484888013.0,390855002,1484888013.0,2BBM,2BBM.00,O/E - diabetic maculopathy absent both eyes
Diabetes,2159973010.0,408409007,2159973010.0,2BBP,2BBP.00,O/E - right eye background diabetic retinopathy
Diabetes,2159974016.0,408410002,2159974016.0,2BBQ,2BBQ.00,O/E - left eye background diabetic retinopathy
Diabetes,2159975015.0,408411003,2159975015.0,2BBR,2BBR.00,O/E - right eye preproliferative diabetic retinopathy
Diabetes,2159976019.0,408412005,2159976019.0,2BBS,2BBS.00,O/E - left eye preproliferative diabetic retinopathy
Diabetes,2159977011.0,408413000,2159977011.0,2BBT,2BBT.00,O/E - right eye proliferative diabetic retinopathy
Diabetes,2159978018.0,408414006,2159978018.0,2BBV,2BBV.00,O/E - left eye proliferative diabetic retinopathy
Diabetes,2159979014.0,769244003,3698428016.0,2BBW,2BBW.00,O/E - right eye diabetic maculopathy
Diabetes,2159980012.0,769245002,3698426017.0,2BBX,2BBX.00,O/E - left eye diabetic maculopathy
Diabetes,975251000006111.0,414910007,2532963013.0,2BBk,2BBk.00,O/E - right eye stable treated prolif diabetic retinopathy
Diabetes,975261000006113.0,414894003,2532964019.0,2BBl,2BBl.00,O/E - left eye stable treated prolif diabetic retinopathy
Diabetes,764191000006112.0,280137006,417658010.0,2G510,2G51000,Foot abnormality - diabetes related
Diabetes,451410016.0,308105005,451410016.0,2G5A,2G5A.00,O/E - Right diabetic foot at risk
Diabetes,451411017.0,308106006,451411017.0,2G5B,2G5B.00,O/E - Left diabetic foot at risk
Diabetes,764201000006110.0,280137006,417658010.0,2G5C,2G5C.00,Foot abnormality - diabetes related
Diabetes,1488393013.0,394671009,1488393013.0,2G5E,2G5E.00,O/E - Right diabetic foot at low risk
Diabetes,1488404014.0,394682001,1488404014.0,2G5F,2G5F.00,O/E - Right diabetic foot at moderate risk
Diabetes,1488394019.0,394672002,1488394019.0,2G5G,2G5G.00,O/E - Right diabetic foot at high risk
Diabetes,1488395018.0,394673007,1488395018.0,2G5H,2G5H.00,O/E - Right diabetic foot - ulcerated
Diabetes,1488397014.0,394675000,1488397014.0,2G5I,2G5I.00,O/E - Left diabetic foot at low risk
Diabetes,1488403015.0,394681008,1488403015.0,2G5J,2G5J.00,O/E - Left diabetic foot at moderate risk
Diabetes,1488398016.0,394676004,1488398016.0,2G5K,2G5K.00,O/E - Left diabetic foot at high risk
Diabetes,1488396017.0,394674001,1488396017.0,2G5L,2G5L.00,O/E - Left diabetic foot - ulcerated
Diabetes,2532977011.0,414906009,2532977011.0,2G5V,2G5V.00,O/E - right chronic diabetic foot ulcer
Diabetes,2532976019.0,414890007,2532976019.0,2G5W,2G5W.00,O/E - left chronic diabetic foot ulcer
Diabetes,264679015.0,170745003,264679015.0,66A3,66A3.00,Diabetic on diet only
Diabetes,264681018.0,170746002,264681018.0,66A4,66A4.00,Diabetic on oral treatment
Diabetes,264682013.0,170747006,264682013.0,66A5,66A5.00,Diabetic on insulin
Diabetes,264693010.0,170752001,264693010.0,66A8,66A8.00,Has seen dietician - diabetes
Diabetes,264695015.0,170753006,264695015.0,66A9,66A9.00,Understands diet - diabetes
Diabetes,264701014.0,170757007,264701014.0,66AD,66AD.00,Fundoscopy - diabetic check
Diabetes,264704018.0,170760000,264704018.0,66AG,66AG.00,Diabetic drug side effects
Diabetes,264705017.0,170761001,264705017.0,66AH,66AH.00,Diabetic treatment changed
Diabetes,411891014.0,11530004,19931010.0,66AJ-1,66AJ.11,Unstable diabetes
Diabetes,19931010.0,11530004,19931010.0,66AJ1,66AJ100,Brittle diabetes
Diabetes,264717015.0,170769004,264717015.0,66AK,66AK.00,Diabetic - cooperative patient
Diabetes,264718013.0,170770003,264718013.0,66AL,66AL.00,Diabetic-uncooperative patient
Diabetes,264720011.0,170772006,264720011.0,66AN,66AN.00,Date diabetic treatment start
Diabetes,607851000006113.0,170773001,264721010.0,66AO,66AO.00,Date diabetic treatment stopp.
Diabetes,216195015.0,243860001,364695019.0,66AU,66AU.00,Diabetes care by hospital only
Diabetes,458512016.0,314194001,458512016.0,66AV,66AV.00,Diabetic on insulin and oral treatment
Diabetes,845341000006111.0,24451000000107,61891000000110.0,66AX,66AX.00,Diabetes: shared care in pregnancy - diabetol and obstet
Diabetes,63021000000116.0,25351000000101,1749251000000114.0,66AY,66AY.00,Diabetic diet - good compliance
Diabetes,63041000000111.0,25361000000103,1749271000000117.0,66Aa,66Aa.00,Diabetic diet - poor compliance
Diabetes,1780386019.0,401191002,1780386019.0,66Ab,66Ab.00,Diabetic foot examination
Diabetes,299191000000110.0,198471000000107,299191000000110.0,66Ag,66Ag.00,Insulin needles changed daily
Diabetes,299211000000114.0,198481000000109,299211000000114.0,66Ah,66Ah.00,Insulin needles changed for each injection
Diabetes,301161000000113.0,199291000000104,301161000000113.0,66Aj,66Aj.00,Insulin needles changed less than once a day
Diabetes,472901000000116.0,703972004,3012379017.0,66Am,66Am.00,Insulin dose changed
Diabetes,646031000000112.0,345041000000101,646031000000112.0,66Ap,66Ap.00,Insulin treatment initiated
Diabetes,692951000000111.0,367011000000100,692951000000111.0,66Aq,66Aq.00,Diabetic foot screen
Diabetes,2474726011.0,413180006,2474726011.0,7276,7276.00,Pan retinal photocoagulation for diabetes
Diabetes,278718015.0,180178009,278718015.0,7L100,7L10000,Continuous subcutaneous infusion of insulin
Diabetes,452078013.0,308755006,452078013.0,7L198,7L19800,Subcutaneous injection of insulin
Diabetes,282570016.0,182781000,282570016.0,8A13,8A13.00,Diabetic stabilisation
Diabetes,200111000006116.0,284350006,2575925018.0,8CA41,8CA4100,Pt advised re diabetic diet
Diabetes,2532974016.0,415744000,2532974016.0,8CP2,8CP2.00,Transition of diabetes care options discussed
Diabetes,1484923019.0,390890005,1484923019.0,8H7r,8H7r.00,Refer to diabetic foot screener
Diabetes,283938017.0,183751004,283938017.0,8HLE,8HLE.00,Diabetology D.V. done
Diabetes,2474309019.0,412752009,2474309019.0,8I3W,8I3W.00,Diabetic foot examination declined
Diabetes,2548633012.0,763782001,3643843012.0,8I57,8I57.00,Patient held diabetic record declined
Diabetes,2159969012.0,408405001,2159969012.0,9360,9360.00,Patient held diabetic record issued
Diabetes,2549901010.0,417681008,2549901010.0,9OLD,9OLD.00,Diabetic patient unsuitable for digital retinal photography
Diabetes,121589010.0,73211009,121589010.0,C10,C10..00,Diabetes mellitus
Diabetes,292466013.0,111552007,178796018.0,C100,C100.00,Diabetes mellitus with no mention of complication
Diabetes,772161000006119.0,73211009,121589010.0,C1000-1,C100011,Insulin dependent diabetes mellitus
Diabetes,73466011.0,44054006,493773010.0,C1001-2,C100112,Non-insulin dependent diabetes mellitus
Diabetes,292475010.0,111552007,178796018.0,C100z,C100z00,Diabetes mellitus NOS with no mention of complication
Diabetes,2622193012.0,420422005,2622193012.0,C101,C101.00,Diabetes mellitus with ketoacidosis
Diabetes,292478012.0,420422005,2616611010.0,C101y,C101y00,Other specified diabetes mellitus with ketoacidosis
Diabetes,292479016.0,420422005,2616611010.0,C101z,C101z00,Diabetes mellitus NOS with ketoacidosis
Diabetes,292480018.0,422126006,2618221017.0,C102,C102.00,Diabetes mellitus with hyperosmolar coma
Diabetes,292484010.0,422126006,2618221017.0,C102z,C102z00,Diabetes mellitus NOS with hyperosmolar coma
Diabetes,616381000006111.0,26298008,44045012.0,C103,C103.00,Diabetes mellitus with ketoacidotic coma
Diabetes,292488013.0,420662003,2618230013.0,C103y,C103y00,Other specified diabetes mellitus with coma
Diabetes,292489017.0,420422005,2616611010.0,C103z,C103z00,Diabetes mellitus NOS with ketoacidotic coma
Diabetes,616461000006112.0,127013003,301016.0,C104,C104.00,Diabetes mellitus with renal manifestation
Diabetes,205225016.0,127013003,205225016.0,C104-1,C104.11,Diabetic nephropathy
Diabetes,292495016.0,127013003,301016.0,C104y,C104y00,Other specified diabetes mellitus with renal complications
Diabetes,292496015.0,127013003,301016.0,C104z,C104z00,Diabetes mellitis with nephropathy NOS
Diabetes,616421000006118.0,25093002,3688467012.0,C105,C105.00,Diabetes mellitus with ophthalmic manifestation
Diabetes,13771000006110.0,25093002,42062018.0,C105y,C105y00,Other specified diabetes mellitus with ophthalmic complicatn
Diabetes,292503016.0,25093002,42062018.0,C105z,C105z00,Diabetes mellitus NOS with ophthalmic manifestation
Diabetes,616391000006114.0,422088007,3688477014.0,C106,C106.00,Diabetes mellitus with neurological manifestation
Diabetes,616921000006113.0,39058009,65526011.0,C106-1,C106.11,Diabetic amyotrophy
Diabetes,13761000006115.0,422088007,2618195014.0,C106y,C106y00,Other specified diabetes mellitus with neurological comps
Diabetes,292512019.0,422088007,2618195014.0,C106z,C106z00,Diabetes mellitus NOS with neurological manifestation
Diabetes,772171000006114.0,73211009,121589010.0,C108,C108.00,Insulin dependent diabetes mellitus
Diabetes,787111000006112.0,73211009,121589010.0,C108-1,C108.11,IDDM-Insulin dependent diabetes mellitus
Diabetes,84281000006115.0,46635009,197984010.0,C108-2,C108.12,Type 1 diabetes mellitus
Diabetes,84651000006114.0,46635009,494564012.0,C108-3,C108.13,Type I diabetes mellitus
Diabetes,771501000006119.0,127013003,301016.0,C1080,C108000,Insulin-dependent diabetes mellitus with renal complications
Diabetes,84801000006111.0,421893009,2623054013.0,C1080-1,C108011,Type I diabetes mellitus with renal complications
Diabetes,84431000006117.0,421893009,2618211013.0,C1080-2,C108012,Type 1 diabetes mellitus with renal complications
Diabetes,771491000006110.0,25093002,3688467012.0,C1081,C108100,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,771481000006112.0,422088007,3688477014.0,C1082,C108200,Insulin-dependent diabetes mellitus with neurological comps
Diabetes,84751000006116.0,421468001,3695401013.0,C1082-1,C108211,Type I diabetes mellitus with neurological complications
Diabetes,84381000006113.0,421468001,2618197018.0,C1082-2,C108212,Type 1 diabetes mellitus with neurological complications
Diabetes,771381000006115.0,385041000000108,760111000000115.0,C1083,C108300,Insulin dependent diabetes mellitus with multiple complicatn
Diabetes,72651000006114.0,11530004,19931010.0,C1084,C108400,Unstable insulin dependent diabetes mellitus
Diabetes,72721000006113.0,290002008,429970018.0,C1084-1,C108411,Unstable type I diabetes mellitus
Diabetes,72711000006117.0,290002008,429971019.0,C1084-2,C108412,Unstable type 1 diabetes mellitus
Diabetes,771421000006113.0,422183001,2623058011.0,C1085,C108500,Insulin dependent diabetes mellitus with ulcer
Diabetes,84821000006118.0,190368000,292538019.0,C1085-1,C108511,Type I diabetes mellitus with ulcer
Diabetes,84451000006112.0,190368000,292540012.0,C1085-2,C108512,Type 1 diabetes mellitus with ulcer
Diabetes,771411000006117.0,4855003,9093013.0,C1087,C108700,Insulin dependent diabetes mellitus with retinopathy
Diabetes,84811000006114.0,420789003,3699407019.0,C1087-1,C108711,Type I diabetes mellitus with retinopathy
Diabetes,84441000006110.0,420789003,3699407019.0,C1087-2,C108712,Type 1 diabetes mellitus with retinopathy
Diabetes,746791000006111.0,111552007,178796018.0,C108A,C108A00,Insulin-dependent diabetes without complication
Diabetes,84831000006115.0,313435000,457325013.0,C108A-1,C108A11,Type I diabetes mellitus without complication
Diabetes,771391000006117.0,127013003,301016.0,C108D,C108D00,Insulin dependent diabetes mellitus with nephropathy
Diabetes,84741000006118.0,421893009,2623054013.0,C108D-1,C108D11,Type I diabetes mellitus with nephropathy
Diabetes,771361000006113.0,237632004,356141011.0,C108E,C108E00,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,84711000006117.0,314771006,459163017.0,C108E-1,C108E11,Type I diabetes mellitus with hypoglycaemic coma
Diabetes,84341000006119.0,314771006,459161015.0,C108E-2,C108E12,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,771331000006116.0,39710007,1229552016.0,C108H,C108H00,Insulin dependent diabetes mellitus with arthropathy
Diabetes,84681000006118.0,314893005,459294012.0,C108H-1,C108H11,Type I diabetes mellitus with arthropathy
Diabetes,13751000006117.0,385041000000108,760111000000115.0,C108y,C108y00,Other specified diabetes mellitus with multiple comps
Diabetes,292565014.0,385041000000108,760111000000115.0,C108z,C108z00,Unspecified diabetes mellitus with multiple complications
Diabetes,280571000006116.0,44054006,493773010.0,C109,C109.00,Non-insulin dependent diabetes mellitus
Diabetes,493773010.0,44054006,493773010.0,C109-1,C109.11,NIDDM - Non-insulin dependent diabetes mellitus
Diabetes,587521000006111.0,420279001,2615535015.0,C1090,C109000,Non-insulin-dependent diabetes mellitus with renal comps
Diabetes,587111000006111.0,422099009,3698440016.0,C1091,C109100,Non-insulin-dependent diabetes mellitus with ophthalm comps
Diabetes,280591000006115.0,421326000,3695406015.0,C1092,C109200,Non-insulin-dependent diabetes mellitus with neuro comps
